otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.female	rab.win.male	diff.btw	diff.win	effect	effect.low	effect.high	overlap
Alistipes_onderdonkii	gender	female-male	0.6810251387585969	0.7891807855158127	0.5230791145685911	0.6794773442542368	-2.6630800407718738	-2.8956423655089107	-2.6310347706328123	0.1872641466866476	6.568836711399628	0.030442040727893985	-4.8076650468500555	4.672867077767148	0.48549754597935707
Alistipes_putredinis	gender	female-male	0.0867891238427066	0.19302733920441018	0.0891629461764687	0.22206173559510917	-0.2566737632042404	7.38763100775293	-0.4056743903775466	-2.370217157737068	14.899387668754507	-0.1863730054908963	-6.692403549411285	3.4239682132515536	0.40606872093738994
Alistipes_shahii	gender	female-male	0.28214380889209123	0.44022982458964954	0.24289443108869171	0.444699303774325	5.95665944896549	10.469028746982751	4.712986122678494	-0.8239769240351587	13.361482532114449	-0.07213862878129919	-6.132455803305435	4.8537914020313675	0.440428381190145
Parabacteroides_distasonis	gender	female-male	6.799403486039357e-5	6.64093723952256e-4	3.138623746627671e-4	0.003511042681221795	14.240410831287225	15.478169853264824	13.90375324260193	-2.0453444990094782	7.48545381904686	-0.22382682930467648	-12.39688178870622	3.4542326650096538	0.3172690798047511
Parabacteroides_goldsteinii	gender	female-male	0.146061787476361	0.2752661636308985	0.314948082512531	0.47715267552016394	-2.220606681422442	-1.6147823864213642	-2.2860634235512887	-0.9137184065936523	12.491581575210212	-0.07550613720569443	-6.744107707838073	4.215773848751246	0.44285714381874297
Parabacteroides_gordonii	gender	female-male	0.6097561064836461	0.7193116488512926	0.4968418746383724	0.6399843813110159	-2.956091775691304	-3.315874779769066	-2.906179534074454	0.3868470452331092	4.8346603860918655	0.06103018305946071	-4.264272149279598	4.182128486759646	0.4607142863708042
Parabacteroides_johnsonii	gender	female-male	0.7749816906786117	0.8583999845073484	0.5816951182609151	0.7308066637217571	-2.3286125590336084	-2.684741787082354	-2.2806192138017245	0.21194475358533538	10.099651328609646	0.019789196352170434	-6.010299579749205	5.268513672096864	0.48460508727042173
Parabacteroides_merdae	gender	female-male	0.01100091665949427	0.043870055428484746	0.009099941990303936	0.044691308352409864	11.16394325805236	14.209251277899131	9.713930668970576	-2.2502743799464398	15.629016471991303	-0.16975238884038438	-10.48050753503542	4.783347717920948	0.35982143109814324
Parabacteroides_sp_CAG_409	gender	female-male	0.7036397447005232	0.8057151523473223	0.5238937091983666	0.6782592629940783	-2.36468543640159	-2.7069272169619243	-2.3117218967606092	0.44149799324493344	8.603869727564959	0.049435386988806014	-4.6178934027458025	5.490271628542218	0.4656250005736183
Gemella_haemolysans	gender	female-male	0.30421897529755115	0.4436784559404394	0.4978211065856054	0.657293079667337	-2.720371463779866	-2.645531978061129	-2.7288590019108128	-0.3901992683503117	6.802734177308192	-0.052947978690742345	-5.747419463602602	3.4265584562327445	0.46785714339319323
Gemella_morbillorum	gender	female-male	0.40509602920991744	0.5335364464290413	0.545817353472835	0.6896573664191682	-2.875262107506808	-2.8534752245858126	-2.8773683628032387	-0.24922792792631832	5.651650769104876	-0.03699281156909344	-5.067815031276331	3.5655809015473463	0.4781250003640012
Gemella_sanguinis	gender	female-male	0.06046819417564205	0.14245984243723908	0.08934005400338456	0.20729745967710125	-1.7709552028304625	-0.15058839544656522	-1.8976496163179117	-2.1406833032603387	10.513207044774704	-0.20372884361560142	-6.327709275331467	2.8486749749108875	0.3975903632195156
Granulicatella_elegans	gender	female-male	0.4747784809078016	0.6085397684144238	0.3907692109252219	0.5401723527205937	-2.8990706791566563	-3.3831575660242734	-2.82415131395193	0.5190538337131496	4.952928456361267	0.08035921890554001	-4.353566544356398	4.830196197466676	0.45223214365778874
Enterococcus_avium	gender	female-male	0.2828941500937477	0.42812716971376474	0.5360393069984728	0.6908871125071817	-2.8709631991552094	-2.9406638819528226	-2.863449813896935	-0.22073722178357613	7.012071676058049	-0.023280618074848127	-7.229947736851005	4.475752473914495	0.48080357174786026
Enterococcus_casseliflavus	gender	female-male	0.6129686851806116	0.7347418979802983	0.4523316034504697	0.6074088812664139	-2.9445219515783734	-3.266127969377557	-2.89879606878886	0.30330742498522945	4.7606669129957275	0.045008364761213955	-5.0222899073443665	4.569034552404186	0.4683035719571164
Enterococcus_faecalis	gender	female-male	0.7388284308928288	0.8336306371145429	0.5860764185494997	0.7213854420307428	-2.5986757376994642	-2.923588479014379	-2.550477890262407	0.2700861365390832	8.086802923966461	0.024984162129597542	-6.175395453925297	5.1913497277466405	0.47633928610812976
Enterococcus_faecium	gender	female-male	0.6795201816066704	0.789246123924728	0.600464154495466	0.7485287141318856	-2.3581480967233226	-2.6255850882500944	-2.31690906692109	0.11859504492983852	11.974898220538488	0.008843631758421422	-6.417830717711167	5.030180007587033	0.4944221330689169
Enterococcus_gallinarum	gender	female-male	0.6441679270085732	0.7579975950093288	0.5301840639779205	0.6747831481075103	-2.9225910189669655	-3.1572539243466746	-2.884155233975287	0.12213905797019287	5.492287632965953	0.01844526217304038	-4.863235634463933	4.69466762643752	0.4872824633972413
Lactobacillus_crispatus	gender	female-male	0.7166748060081481	0.8149581833550402	0.5614884894704231	0.7047770965225462	-2.7329738850916954	-2.942919330952165	-2.6966444562694303	0.23979412764863106	6.100209800312472	0.028143842984329773	-5.729764999710307	5.786977074786162	0.4788041056624742
Lactobacillus_curvatus	gender	female-male	0.24459069485186727	0.3553841389288783	0.334880453957588	0.48602937638539623	-2.912390755531254	-3.3692691412025617	-2.8439068413274793	0.6071425184024744	4.693109658231666	0.10355472144324503	-3.294707557760481	5.202339411230289	0.44687500089238497
Lactobacillus_fermentum	gender	female-male	0.6705070612723474	0.7787107561228167	0.5025311380350456	0.6498369303951078	-2.7327804795428907	-3.025814645280331	-2.688078822941378	0.2932768840018216	6.125843732099208	0.038275344024709244	-5.6355071190907875	4.90624445918629	0.4723214290325327
Lactobacillus_gasseri	gender	female-male	0.6376809296693488	0.7533208090795308	0.5732367367287186	0.7276852182862865	-2.5713017820134443	-2.617567333722336	-2.5590231750596804	-0.09305863152451188	7.782279474732592	-0.0077604057817669565	-6.4024689973913	4.71514613145813	0.4930834450054647
Lactobacillus_mucosae	gender	female-male	0.5324170341095734	0.6582363766435901	0.4645825549187359	0.6112007831499243	-2.889894684719625	-3.2336202008546593	-2.840876932663914	0.4602051859192855	4.988357028527664	0.06200011853817372	-4.682845391009916	5.951256676974513	0.4571428578599055
Lactobacillus_oris	gender	female-male	0.5709802056686885	0.6952638476589061	0.4021419095191668	0.5609614519986755	-2.7197669687132144	-3.1751422639456113	-2.6441275477059474	0.4643975654767214	5.701301778153825	0.05959290298964325	-4.937340054907081	5.321562225283088	0.4611607149346808
Lactobacillus_paragasseri	gender	female-male	0.24522213859425754	0.3933503274475211	0.5584947298735504	0.7054902925527893	-2.551383613584182	-2.597728684132731	-2.5425022732914258	-0.2781982481704688	10.049529243044747	-0.025066585579788664	-7.152809390865078	4.375136534410019	0.47946428605592323
Lactobacillus_plantarum	gender	female-male	0.6049700138981454	0.7192928593785736	0.4534379128845425	0.6083753920023509	-2.9312702640305925	-3.2342530849073654	-2.884289910000799	0.3342978521804483	5.066245800614359	0.04621026987899987	-5.134645354082936	4.385201172331736	0.4752342708269515
Lactobacillus_rhamnosus	gender	female-male	0.6291262379776253	0.7417363581162351	0.46303901277476917	0.6231219472754811	-2.8079825618649465	-3.0903250672325075	-2.763708384704751	0.19191962678586094	6.331639941289181	0.025345692190030716	-5.440575276523595	5.165535151999087	0.48348214313177457
Lactobacillus_rogosae	gender	female-male	0.10961174562807977	0.22222108395615417	0.15157314242245468	0.2987165470029956	-1.7174208995101168	-2.6057466113212318	-1.5637526516718037	1.2616781397096277	9.681336709388752	0.1287486211496573	-3.710202701623847	5.321712615240276	0.4212405189661983
Lactobacillus_ruminis	gender	female-male	3.1390226167784965e-4	0.002448942024844641	0.039945619756596065	0.10374957805956825	-2.2059667076101697	-3.2817099404251486	-2.007576387774783	1.7620263889119236	7.502404613039364	0.1840668255396271	-3.1877005644464544	8.903626377320187	0.36250000247045666
Lactobacillus_sakei	gender	female-male	0.6995018284916207	0.8011839276539284	0.5235092627589909	0.6754898989979766	-2.52046242086217	-2.8806385082849157	-2.475854925429065	0.42855765913477484	7.510516704508717	0.044531283025973825	-5.092437789953312	5.8762245778209685	0.46273984890374176
Lactobacillus_salivarius	gender	female-male	0.7183995791458683	0.8203022297399505	0.549890229707112	0.6983355721387215	-2.4666001297076594	-2.7607470027029333	-2.4234464162491633	0.21839355005080918	8.75040699860887	0.024891037666780212	-5.252012332064379	5.597519298838322	0.48080357174786026
Lactobacillus_ultunensis	gender	female-male	0.2993272854748137	0.4184656112796597	0.3834539260311879	0.5316362209946229	-2.961386257640344	-3.373961529866161	-2.89677856887568	0.32350801030944787	4.636345446202954	0.05483517493525558	-3.721436305021423	5.041278338749728	0.46875000052104193
Lactobacillus_vaginalis	gender	female-male	0.6405350487877791	0.7550552857010931	0.5155348472972845	0.6607340650960627	-2.8503702400720172	-3.1661167924851696	-2.804040793564221	0.3532756355854101	5.968523587022771	0.04892667403643708	-4.698043662168814	5.231813065301203	0.4667559130931265
Pediococcus_pentosaceus	gender	female-male	0.4692090604982319	0.6031835689839645	0.43737631549621697	0.5984920690662208	-2.920062518116099	-3.251961987279792	-2.873479216576463	0.3460025316846078	4.81139362672228	0.06176500654839463	-3.9354372922291208	4.3432935633536705	0.4649709956755936
Leuconostoc_carnosum	gender	female-male	0.610397972953746	0.7329689596166362	0.48655122818232566	0.6410750340098768	-2.866861473995222	-3.1711312785218144	-2.823752766265912	0.27226030048725214	5.292870626552906	0.04560511853459939	-4.6409206726050645	4.829433534431859	0.4721106653459719
Leuconostoc_citreum	gender	female-male	0.567522940098734	0.6905727383650224	0.4574857386926805	0.5985719122276133	-2.9597772960878945	-3.360690265633732	-2.8995977924051015	0.39930168639168784	4.746127611283676	0.06614938576822325	-4.564839304323748	4.483742207846766	0.4631860782581062
Leuconostoc_garlicum	gender	female-male	0.6046778192324653	0.7219223413504796	0.5152937522126778	0.657306639398294	-2.9372172006929507	-3.221458483381488	-2.896532204736035	0.3290307042897922	4.863049747951214	0.05158067679386303	-4.297837534024811	4.337650516159871	0.4700892862128329
Leuconostoc_mesenteroides	gender	female-male	0.5035856959605794	0.6226305168596078	0.4554030640565212	0.5940670642926791	-2.915345492575824	-3.2635548077015777	-2.8630286347096376	0.3531474948098925	4.963370900641316	0.05812114522875178	-3.9682726847529004	4.746278733272924	0.46785714339319323
Weissella_cibaria	gender	female-male	0.5071463446916525	0.6488602191265779	0.40891894424642933	0.5762576027355552	-2.7390335604975444	-3.0904001316529133	-2.6843101255172996	0.3761847136260901	5.766593836470246	0.05215489231023394	-5.042497148926898	5.405800314772662	0.46383928631800797
Weissella_confusa	gender	female-male	0.6849433251069087	0.7893879657712056	0.46006856517192835	0.6189149957473993	-2.821726298065986	-3.18486699499738	-2.764940496288366	0.39415187360991943	5.277526287478825	0.05666381698711627	-5.18437840458985	5.055048200478212	0.4625000006263311
Lactococcus_garvieae	gender	female-male	0.510408351471715	0.6349279108140737	0.4367666966941402	0.5873003719907911	-2.8758650177444416	-3.262664182634614	-2.814643031936436	0.43459238186839144	4.957783484059373	0.07204565247300732	-4.075018558437136	4.729409895267963	0.4589285721153281
Lactococcus_lactis	gender	female-male	0.06833305134293123	0.15544304725670519	0.1791380270732733	0.33009903461603807	-2.4690815434011615	-1.7591115265957704	-2.553205406054671	-1.2268914811318758	9.908066437573098	-0.12294540837924765	-7.091797053583957	3.3616379101484664	0.41945560155060185
Lactococcus_petauri	gender	female-male	0.440815199543029	0.5711732299470651	0.4345368402057105	0.5936758404680891	-2.910657222466714	-3.2623065255679737	-2.852214986407617	0.4053816194108588	4.935345070854609	0.07631437966379366	-3.884251724699625	4.960204290083294	0.4629464291902201
Streptococcus_anginosus_group	gender	female-male	0.005641010171088979	0.026105723022208125	0.005351419258122962	0.02808813814060018	-1.5335272925940373	6.395095389934762	-1.7772583650855225	-4.6563661503562495	11.142494123470788	-0.41905527644841656	-6.4254084082776615	2.9831045746828773	0.34047300607069914
Streptococcus_australis	gender	female-male	0.16922017346857263	0.3001381123552971	0.33740544215254764	0.5045418517996356	-2.1844879713371395	-1.7685111955924881	-2.234164670970795	-0.766262464870513	10.048979551795053	-0.0812403631344273	-5.764854467326235	3.667647869623588	0.44955357227501247
Streptococcus_cristatus	gender	female-male	0.3420772683373491	0.4808792256326575	0.5372869423854864	0.6810946884018488	-2.8474078191194323	-2.8193668644484546	-2.8506768892698062	-0.1334174131399397	6.383885058584221	-0.017220079592342206	-6.026534586004627	3.421212906505823	0.4879464287717333
Streptococcus_gordonii	gender	female-male	0.009001981069253122	0.03514973567962024	0.022225714319167474	0.07149661529749705	-2.0198015076901044	0.014287770033622138	-2.15617654828103	-3.123396620126776	11.854752842645432	-0.3111910189824102	-6.959938833043847	3.1421724474086226	0.3583221801554351
Streptococcus_infantis	gender	female-male	0.022077787344656853	0.06667139039161922	0.05123633472802323	0.13566068689923086	-2.3330912702854647	-1.0558691315991737	-2.4429084975930415	-2.043479189715658	9.347196987328468	-0.23777627420661934	-6.305197927807539	3.0259094091349277	0.38777331744517407
Streptococcus_milleri	gender	female-male	0.6307897417510218	0.7417472452708402	0.5423984239997798	0.6878965911680686	-2.922637228732178	-3.156115871002223	-2.8918813833731765	0.19186249900980812	5.088268326953624	0.033585082190196985	-3.8383984342207227	4.258578355080165	0.4779116469535826
Streptococcus_mitis	gender	female-male	0.11732045848557376	0.2345076904392173	0.1321384045785522	0.2854323638991203	-1.412292831336254	0.05328690523084312	-1.5150486185346317	-1.6269600041034549	11.290895461218682	-0.1574872598125243	-5.164758014051993	3.808796154758076	0.41964285851283023
Streptococcus_mutans	gender	female-male	0.0824845932190685	0.18094517027272122	0.203461894441228	0.3586239284835939	-2.2923240686192283	-1.6796615517785085	-2.3763976850645285	-1.1800478158752554	10.681346257981087	-0.11887402419143699	-7.018660527452582	3.6873374412132094	0.42098214420310337
Streptococcus_oralis	gender	female-male	0.05794136026628994	0.14235069867616637	0.0983526772999088	0.22897137700309717	-1.7841005421964926	-0.7855556176284448	-1.8661455960516253	-2.0034106152529345	11.655224161632065	-0.17478790935463717	-6.081688264588815	3.2070901074213456	0.40178571598234036
Streptococcus_parasanguinis	gender	female-male	7.187422602331599e-4	0.005261655204381005	3.193928627473845e-4	0.003549316981501823	8.825633421082497	11.593786135386216	8.216863215468274	-4.023687238664877	12.029381812790636	-0.38406709818964435	-7.3922741810590535	2.845143942379456	0.31383928930365035
Streptococcus_pasteurianus	gender	female-male	0.0837089559012896	0.16562529484089236	0.27213540916822043	0.41842380033711674	-2.858304899412513	-3.4185195048510835	-2.7624166590777968	0.7373735756538693	4.9639108756569605	0.12264785127405052	-3.134928305932539	5.924323718673776	0.43303571541818375
Streptococcus_salivarius	gender	female-male	0.10257788319999979	0.21984441232573737	0.01727611192481882	0.07294132129634558	9.686390146589961	12.846104670706298	9.285643461652311	-2.7205443357721775	13.842184162364857	-0.2117598411872409	-6.265768945070532	4.166364190081844	0.3732142879646648
Streptococcus_sanguinis	gender	female-male	0.07849964926049016	0.17656315968092542	0.1605127750599108	0.3176225067036713	-2.119037079190175	-1.3193213619011992	-2.2042445844976797	-1.5312303269333363	11.349012843750648	-0.14810846579058506	-6.604928706321967	4.088873119274504	0.4136546199506991
Streptococcus_sobrinus	gender	female-male	0.5861344147925226	0.7065673643589275	0.5083792751683012	0.6541720674777699	-2.9508831881679853	-3.1499732050774494	-2.9227696797321006	0.2420026996759912	5.109429505004812	0.0316759335626618	-5.092067656965997	4.28539143756105	0.4774654175991395
Streptococcus_sp_A12	gender	female-male	0.42398867317376715	0.5567382218684368	0.5625727441063348	0.7045750157305111	-2.328677830721057	-2.254076875759866	-2.3399573682853703	-0.331588125980673	8.418443193154747	-0.041164004811765936	-4.72001645444835	3.786033046524602	0.47389558276366195
Streptococcus_sp_F0442	gender	female-male	0.63914558220977	0.7498940042716787	0.5081780334287197	0.6533227094985511	-2.9048204090791803	-3.2440541731507864	-2.8633406968395523	0.328979061277499	5.2086008278951486	0.04922014962074919	-4.754844310519794	4.204024737340159	0.4700892862128329
Streptococcus_thermophilus	gender	female-male	0.7444238012821417	0.8381307683174182	0.7390150059536496	0.8493465772602613	7.174841861886849	8.359078140371746	6.274233797152404	-0.3343291995391766	15.106809527950027	-0.023086768501027758	-4.412476816905324	4.578365303279783	0.48549754597935707
Streptococcus_vestibularis	gender	female-male	0.6397331246808586	0.755533581869892	0.48625596442525115	0.6383518456122396	-2.537971540210604	-2.9391862794528514	-2.4704144320283774	0.4623298861278151	6.990464415429061	0.0548209150172749	-4.739557124799787	4.830128693566803	0.4674107148292729
Catabacter_hongkongensis	gender	female-male	0.22663130792765787	0.3558657868647367	0.39496385860822036	0.5459160880330063	-2.710209054886773	-2.4181320909230664	-2.753247054567277	-0.7654101549587953	6.998550911292057	-0.10146569020539037	-5.567623805666613	3.693613175215378	0.43908969312767365
Christensenella_minuta	gender	female-male	0.1833772000017155	0.3104279542091099	0.3433789163627734	0.5109034369842372	-2.601322871193485	-2.2605493910608487	-2.6473303333900358	-0.6048116523361102	7.492045913419291	-0.07583020522281592	-5.725658140582064	3.631839311250693	0.4531250007854127
Butyricicoccus_pullicaecorum	gender	female-male	0.4791119373026643	0.6106166662699902	0.40299399888972093	0.550536437755384	-2.9082256728047877	-3.2685374727337706	-2.8548774825587717	0.40013212905827444	4.853307981645003	0.06602041932542105	-4.1936812689531315	5.038423424071924	0.46273984890374176
Clostridium_bolteae_CAG_59	gender	female-male	0.23132779320837696	0.3731050782441737	0.441868180121036	0.6011571204126515	-2.6003495559619125	-2.352072239496154	-2.6350229752565575	-0.5783247086088608	8.814933343031036	-0.06029546913001721	-6.013667585962127	4.046553855222879	0.4625000006263311
Clostridium_disporicum	gender	female-male	0.7020932539346526	0.804967704333827	0.5497617098210243	0.700199212543546	-2.497633652090789	-2.7037969627341703	-2.4700725157079937	0.07320118949739651	7.607952062589327	0.009172798433244159	-5.134604046913316	5.126382394772976	0.4930834450054647
Clostridium_paraputrificum	gender	female-male	0.4302892566615597	0.5658151054745711	0.5273467930958506	0.6844041667977745	-2.968301481084822	-3.1735266355161684	-2.938338862878039	0.05030932530377186	5.290413240070809	0.006115493530055348	-5.820184856091188	3.7427474066341953	0.4964285714878895
Clostridium_perfringens	gender	female-male	0.5976814007830913	0.7193616524372581	0.4565496807344379	0.6169274326343045	-2.8782275033487714	-3.1690663251123716	-2.8270990799075584	0.34592002286497703	5.1801647837055835	0.046027860701138394	-5.794096590586369	5.059137822643073	0.4703257479283179
Clostridium_sp_CAG_167	gender	female-male	0.08426471863043687	0.15880287834324852	0.23895101007656044	0.3747241306540582	-2.7796091998742245	-3.410149672402346	-2.6738912263276386	0.8469872705778361	5.058016341996877	0.14826097923735543	-3.1591352954149827	5.712865285478358	0.42366071558383284
Clostridium_sp_CAG_242	gender	female-male	0.25439500592005115	0.39992042770140734	0.5016601418634647	0.6468590338965863	-2.5881163000099807	-2.4311393418554186	-2.606720423789076	-0.3880581860300669	8.579135959618235	-0.03675073760042754	-6.47230372811281	4.240962427772222	0.4734493534092362
Clostridium_sp_CAG_253	gender	female-male	0.5408304952395294	0.6644873436973256	0.43350413261428916	0.5746933268150869	-2.9412916380710072	-3.330165470242312	-2.879205928212736	0.4224219148239019	4.906066299148332	0.06733965569171899	-4.409000176730637	4.50868942824845	0.4598214292430596
Clostridium_sp_CAG_299	gender	female-male	0.21228239056331932	0.34535377824337443	0.480276541093982	0.6299185107927016	-2.808554449067664	-2.655717493010492	-2.834525427770556	-0.4449710981760209	6.519578486193213	-0.0551357292743255	-6.4327122815001765	3.2567150361679165	0.46363230761247376
Clostridium_sp_CAG_413	gender	female-male	0.13546060981618616	0.22907673346335564	0.3339226426294302	0.4689922609648239	-2.871281134330646	-3.369004589309366	-2.7991526309916424	0.6657287049287888	4.75606254588455	0.11190504477137775	-3.2960754062794093	5.815765046287183	0.43908969312767365
Clostridium_sp_CAG_510	gender	female-male	0.1761760546503215	0.27900770966813476	0.35721389975199813	0.49323983741467026	-2.893416283845573	-3.3676797770327553	-2.8206567267086076	0.6794863574517116	4.773073724271773	0.10963367111998693	-3.2212181154217423	5.943859933991638	0.42927264733768516
Clostridium_sp_CAG_58	gender	female-male	0.7718582602358611	0.8571961031078598	0.6630261929565888	0.8000919379487001	-1.6398868235598236	-1.804584103863938	-1.6178449561879589	0.3174058714668746	13.976029933769576	0.023650534662987395	-4.736925363248382	5.47354157056199	0.48326639920702796
Clostridium_sp_CAG_590	gender	female-male	0.058775451642923984	0.12217213591590909	0.24212955707804354	0.3852943611416353	-2.779396996099754	-3.4030646375865476	-2.691044531178372	0.9295389256765834	5.0159183288604705	0.13468176078152388	-3.006317335501692	6.2258454118037	0.4178571442592301
Clostridium_sp_CAG_632	gender	female-male	0.19578063965357417	0.32137945037090304	0.3347347265892556	0.48069724372696515	-2.7899168162591668	-3.324316057021635	-2.7047951801660286	0.7262122658143184	5.339785104131153	0.09342661745860317	-3.9289566419531208	7.121023939432954	0.43908969312767365
Hungatella_hathewayi	gender	female-male	0.07157028876149951	0.1668537548242101	0.1338790496549073	0.2803933794173497	-2.2484946796254306	-1.2698572771437462	-2.364930232371151	-1.5916170194452253	11.370579122016077	-0.15338946857450808	-6.427144692164893	3.529734982223366	0.413839287189053
Lactonifactor_longoviformis	gender	female-male	0.6509175780650825	0.7590784581681584	0.42624167195227	0.5897821674435583	-2.832628971422251	-3.184105019879338	-2.7824846108685044	0.20790342751593194	5.4095285206628745	0.03092306260741322	-5.125179619295094	4.482307052283045	0.47991071461990065
Eubacterium_sulci	gender	female-male	0.6099300306158095	0.727229475466977	0.5213548679716141	0.6684131529453736	-2.908379904886452	-3.1699418231313903	-2.868405358998052	0.2091797271336837	5.101237586182645	0.03330687799832196	-5.033988608873229	4.439500885977971	0.480142793725824
Mogibacterium_diversum	gender	female-male	0.22570843163898535	0.3651044983481797	0.4177954881302835	0.5822112547490568	-2.479664591060999	-2.2289080675106234	-2.5077973093836547	-0.5178676317639539	8.333333593315269	-0.05653376861885118	-5.6396070368886315	3.663679518863447	0.4593750006791919
Bacteroides_pectinophilus	gender	female-male	0.13068599409197262	0.22703171845813136	0.3144553334553489	0.4629793131890487	-2.891314721489408	-3.3854098517492854	-2.80940132196603	0.7319213348390363	4.78817951826916	0.11810126461345585	-3.408596247468107	6.112964140375077	0.4303571440366692
Intestinimonas_butyriciproducens	gender	female-male	0.366495605146454	0.521433813185474	0.4907263751499179	0.6562196299403564	-1.3441787075671954	-0.8519434376889663	-1.3994146249580623	-0.7345401272057597	12.17874604958072	-0.06390995210064404	-4.5165622989945104	3.832901557298815	0.4629464291902201
Lawsonibacter_asaccharolyticus	gender	female-male	0.34782087821227753	0.5071739110479316	0.44656739221549363	0.6433857798466153	6.690102726701293	7.783416273639383	5.303213297774985	-0.650612936368713	12.1606878561443	-0.05851271135257813	-4.911078751683345	3.910453689009891	0.45446428647687687
Anaerofustis_stercorihominis	gender	female-male	0.6014319556539365	0.7232383113242717	0.5366417375529252	0.6710681150167431	-2.896844001779465	-3.1709158726627518	-2.861265961901246	0.2355410952726551	5.211871254886757	0.03599323678277466	-5.0773084157365815	4.138633402413828	0.4812500003118424
Eubacteriaceae_bacterium_CHKCI005	gender	female-male	0.5879460439420094	0.7043064366709562	0.5591511440692403	0.7045353995587185	-2.865827001096461	-3.052421324674631	-2.837862510900063	0.1330948231443898	5.522368127659911	0.01823103515647416	-5.239087699440847	4.26202647949952	0.48928571446374103
Eubacterium_callanderi	gender	female-male	0.5960456572437084	0.7182794048319168	0.42507853635739024	0.5877176326030081	-2.7229941432023868	-3.151044373395681	-2.6686456184831133	0.43494980762669755	5.678558536258231	0.05868349783588148	-4.715519440825755	5.229705186323018	0.4629464291902201
Eubacterium_coprostanoligenes	gender	female-male	0.2876304642957917	0.4028946490303834	0.3487476984688559	0.49568724838537787	-2.9419504771624414	-3.466274762796667	-2.866404983891899	0.5358594746002119	4.729460422764353	0.09177497617838608	-3.516343990903181	4.821973088042343	0.44776785801991
Eubacterium_dolichum_CAG_375	gender	female-male	0.6304742549743139	0.7426822525267995	0.4579126614944517	0.6097474172408851	-2.827414871538126	-3.231792915018504	-2.7683201841435547	0.4450867652084405	5.3534329239230605	0.06395562152878759	-4.454703683269471	4.746142995250952	0.46339285775411265
Eubacterium_eligens	gender	female-male	0.25962799406764264	0.42331793201680573	0.2150664867590831	0.41829845708768315	12.02190860642635	10.758618197503456	12.237070607442398	1.1112125268948478	15.69105651201967	0.07900436674305111	-5.044793870582995	6.679201388445586	0.43303571541818375
Eubacterium_hallii	gender	female-male	3.0982021959722857e-4	0.002870624412807871	2.68869140231379e-5	4.510978692217451e-4	15.079186593146858	11.67321009424536	15.291880477304225	2.7006719371177965	14.739151971364953	0.3258075190674019	-2.71225421044199	13.067277706088861	0.2790178617038916
Eubacterium_limosum	gender	female-male	0.007300323535476524	0.026399439670106953	0.13641799193265663	0.25311135790951006	-2.556854333717599	-3.3055956770970205	-2.424718973902042	1.212255103273712	5.589426427687711	0.17558343267624077	-2.782043764895221	7.04650320207327	0.3926818403317425
Eubacterium_ramulus	gender	female-male	0.12761221704138823	0.26065396281908154	0.2465972402023643	0.4573495696970867	11.614078625418617	8.407450123338197	11.658728211939044	0.9007089687718297	14.62192410085497	0.07023470967508422	-4.930479176870213	7.133188178940595	0.4375000010544891
Eubacterium_sp_An11	gender	female-male	0.6173689467703398	0.7306598938565416	0.5234798946216752	0.6707837206182834	-2.9488638388267407	-3.147624562655775	-2.9202228758510778	0.2026697657769887	5.09203854626038	0.026782478051380947	-5.3716873769005655	4.593677459757706	0.4812500003118424
Eubacterium_sp_CAG_180	gender	female-male	0.20338476069251177	0.35719545454160223	0.18591430620537397	0.3683260520126243	1.2304475819695604	-0.3516628519067435	1.7845805216387607	1.5102832550543503	16.448688970341603	0.11107097296876775	-3.867577482075063	5.646076845105368	0.4243641244437516
Eubacterium_sp_CAG_251	gender	female-male	0.7277643757851128	0.8275237262423891	0.5499694561171727	0.7034597435470126	-1.9156103571260719	-2.395063131434613	-1.8475192435336236	0.5139636278283817	14.119865055377874	0.035706290366156225	-5.318336321576663	5.717863650996668	0.46987951857391025
Eubacterium_sp_CAG_274	gender	female-male	0.4360978167246835	0.5824499135660735	0.5937712835782311	0.7343393980230007	-2.8191823066438797	-2.96032569245134	-2.800017831942199	0.011878938949713813	6.1100350834452115	0.0019535079641327465	-7.279247755487567	4.3039370086096	0.4991071428719715
Eubacterium_sp_CAG_38	gender	female-male	0.03121134578355575	0.09560932620859397	0.034907244788916755	0.11020944509856768	-0.5874627826107588	-2.141313600748065	-0.25844127520367444	2.556702432146267	12.567455604136796	0.22195879865267312	-3.5698092431146073	5.602389591407082	0.37723214502690655
Eubacterium_sp_OM08_24	gender	female-male	0.5677320697612113	0.6909522953922635	0.44126327883562944	0.5999150363203817	-2.901660150351521	-3.265846099365035	-2.842997239791151	0.3041022525279775	5.18570955212633	0.04984035895714453	-4.239366447786057	4.328382859851592	0.46987951857391025
Eubacterium_ventriosum	gender	female-male	0.0868766255235484	0.19119282804375254	0.1426045925309966	0.27451817054161	-1.6116679986930844	-2.7215461228650355	-1.4192303475031025	1.4227878398622789	12.280060559349712	0.1301045769686229	-4.556908082957436	5.930779389116802	0.41473214431570743
Anaerostipes_caccae	gender	female-male	0.14553943561645327	0.2677338969547963	0.4537702902333517	0.6074934862437482	-2.8384124572028693	-2.72428489692172	-2.8574546897117354	-0.43654370188589553	6.719340056664878	-0.05143531492466033	-6.805318400542967	3.7672146698829083	0.46720214244751646
