otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.bellvitge	rab.win.clinic	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.hgtp	rab.win.mataro	rab.win.sant_pau	rab.win.vall_hebron
Bacteroides_plebeius	center	bellvitge-sant_pau	0.6951995471589598	0.9421366111340591	0.5434093870966036	0.9095423514740724	-2.5701022587989435	-2.556826379586159	NA	0.0727534602551394	8.34785466497383	0.007159794316255547	-5.9988674292838535	5.670702623174239	0.4935505773013778	NA	NA	-2.583962232641536	NA
Bacteroides_salyersiae	center	bellvitge-sant_pau	0.12399438778768158	0.7010089744518156	0.18274365600543374	0.7725779109368489	-1.6904502129594938	-1.9963330749902042	NA	2.0566741345684783	13.378712139427005	0.15874817812841382	-3.790054410351707	6.757794158584263	0.38586956984805654	NA	NA	-0.559117703149667	NA
Bacteroides_sp_CAG_144	center	bellvitge-sant_pau	0.6123335694941755	0.9181810658281983	0.4836481534559308	0.888631354768391	-2.809270222308898	-2.7278037190605318	NA	-0.15568519901410482	6.188379115767097	-0.021676884458332872	-4.9042198956832905	5.419169666893549	0.48777173960100845	NA	NA	-2.9871934696306663	NA
Bacteroides_sp_CAG_530	center	bellvitge-sant_pau	0.33738725905096234	0.8537087269594816	0.324370749432129	0.8472105189028231	-1.924854992196149	-1.4393838760676907	NA	-1.1735777724212673	13.10449136627318	-0.09496065163598014	-6.242783090646468	5.356983219530289	0.4188730514010604	NA	NA	-2.6825573862389085	NA
Bacteroides_stercoris	center	bellvitge-sant_pau	0.1390422489057464	0.7196257112084421	0.19458376936825766	0.8023112486623858	-0.8992463516285234	-1.4850522903941297	NA	2.092961122912394	15.057337710845157	0.16152924979356076	-3.9033314285326086	6.380594686804022	0.4039375462613148	NA	NA	8.428768725031155	NA
Bacteroides_thetaiotaomicron	center	bellvitge-sant_pau	0.601976852334075	0.9277871937579337	0.6360929120320526	0.9335583238688792	-0.18546858732904248	-0.5097913386068171	NA	0.5515395121718774	15.745395365035066	0.037840769331963814	-5.028665624182642	4.933340101203704	0.46942934900622924	NA	NA	1.4390295319691138	NA
Bacteroides_uniformis	center	bellvitge-sant_pau	0.322803821479765	0.8527138690611186	0.4427851631090833	0.900080871892823	14.268344627101087	13.88011253806939	NA	0.8686116588216102	12.349042669143994	0.07628485205826316	-4.73018676674789	7.942550320335329	0.4392396493475706	NA	NA	15.159595952862656	NA
Bacteroides_vulgatus	center	bellvitge-sant_pau	0.5893690131028626	0.9288804509144314	0.6810287926652681	0.9437262972258852	14.281823535130526	14.233553951529498	NA	0.40854537119647993	14.947885116048006	0.033951521359536815	-5.878249141698704	7.726239113056484	0.46739130560729564	NA	NA	14.50432665969158	NA
Bacteroides_xylanisolvens	center	bellvitge-sant_pau	0.6801678009954367	0.9404960711238554	0.6902397140464243	0.9404123257233759	0.2085480451257009	-0.08263858308014171	NA	0.48817029914004983	13.773842754471733	0.040388468294941096	-4.201642289265008	4.555832065055931	0.474864131403944	NA	NA	1.43346013324639	NA
Barnesiella_intestinihominis	center	bellvitge-sant_pau	0.8049895712157775	0.9624213468058983	0.7312885185326672	0.9501989631509161	-0.6657268736136288	-0.8923797156434201	NA	0.01965752597404613	15.115674036327484	0.0018896467797147056	-5.406616215606781	5.535634477833328	0.49864130440008114	NA	NA	0.05381818074579847	NA
Coprobacter_fastidiosus	center	bellvitge-sant_pau	0.22942785732806756	0.7786213837780711	0.3791195614631285	0.8474007500527633	-2.4618915781583777	-2.659463900836249	NA	1.006214876256399	10.863950296065589	0.10286424417542099	-4.459267620665159	8.591879973950926	0.4320652200531781	NA	NA	-1.8464551666709657	NA
Coprobacter_secundus	center	bellvitge-sant_pau	0.6013496012076599	0.9170793748998809	0.539251776044338	0.8994719962241114	-2.939697000817155	-2.866196353804698	NA	-0.31873361655831545	5.484940660715681	-0.04368342939443625	-4.554660174841016	4.3769196675351285	0.47522063910747886	NA	NA	-3.1261632537364523	NA
Butyricimonas_synergistica	center	bellvitge-sant_pau	0.7495046658741931	0.9557245231212798	0.6692307139176465	0.938092511940688	-1.547917691452776	-1.5349914684213761	NA	-0.09071205875230426	10.848843960364203	-0.009552278307146715	-4.49295366002525	4.585527348745346	0.49422946390122546	NA	NA	-1.569666395747669	NA
Butyricimonas_virosa	center	bellvitge-sant_pau	0.5393696599054948	0.9071880096318565	0.5012874229923828	0.8971586308740639	-1.4871271567642008	-1.291114928466369	NA	-1.1060065877626855	12.045772502609502	-0.0881391100673086	-5.847735932169189	4.273104757619027	0.4368206546431815	NA	NA	-1.8482688908834373	NA
Odoribacter_splanchnicus	center	bellvitge-sant_pau	0.8249445857447099	0.9676781264390093	0.679137356996779	0.9438158639016576	11.996296806039336	12.122736069056712	NA	-0.5768277286876673	13.27843022116019	-0.05091734598867049	-6.585962850210848	6.3444477027401565	0.446028515335623	NA	NA	11.819595720190431	NA
Sanguibacteroides_justesenii	center	bellvitge-sant_pau	0.5880818755375615	0.9161394515806248	0.5847301063133006	0.9154391985875704	-2.49662875440994	-2.467522948253741	NA	0.1991930679462417	8.4455238679828	0.01910717764701694	-4.80025004627597	5.18184781059477	0.48233695720189895	NA	NA	-2.5828924830202133	NA
Paraprevotella_clara	center	bellvitge-sant_pau	0.43025372567502834	0.8402968655064817	0.47545116163828033	0.8813912157126433	-3.039411648172276	-2.939095501596009	NA	-0.37744708750519074	4.892461282528831	-0.058886872001228975	-5.802756684559061	3.499031188927191	0.4626358710102911	NA	NA	-3.27383196301337	NA
Paraprevotella_xylaniphila	center	bellvitge-sant_pau	0.17897759654161366	0.7661837921005652	0.18736648487118052	0.8059064609918064	0.16957875825080215	1.4315497182935921	NA	-1.9251549127931433	13.456741726562871	-0.1619737640320709	-5.413425203827949	3.9595844354534036	0.3978275668921759	NA	NA	-1.1610608303433079	NA
Prevotella_bivia	center	bellvitge-sant_pau	0.5659026036724935	0.9065452501804184	0.5028821724633119	0.893341099748503	-2.9452169910019403	-2.836460620130392	NA	-0.31431758132544196	5.1763167673116985	-0.05528889108812128	-3.9976343694963434	4.118656888897732	0.4691106597109469	NA	NA	-3.182645363148639	NA
Prevotella_copri	center	bellvitge-sant_pau	0.39615097720797027	0.8805798496411753	0.12079464057621495	0.7833015944674643	16.819654553226652	17.254957230096473	NA	-1.6924440816521598	18.894629751633886	-0.111487405351595	-8.119314538259847	6.704397706329695	0.3856076081663757	NA	NA	14.785997808982234	NA
Prevotella_sp_885	center	bellvitge-sant_pau	0.5717039279811937	0.9210883699858674	0.6583504541391014	0.9348737301639108	-1.2177493427415165	-1.405134039123901	NA	0.5678286342828471	17.105631546612102	0.040426249794029964	-4.7294200525911965	5.9225457683743326	0.4718262061092855	NA	NA	-0.35474332548872667	NA
Prevotella_sp_AM42_24	center	bellvitge-sant_pau	0.8562154120975081	0.9735578354870538	0.7708266601541519	0.9578250467943625	-0.3511803241660516	-0.3168120747070162	NA	-0.1856719669426612	16.041334503121497	-0.011786156532950898	-4.197583403282664	4.869933199907255	0.491847826400568	NA	NA	-0.4239595298986494	NA
Prevotella_sp_CAG_1092	center	bellvitge-sant_pau	0.3447214669774194	0.8505869947994402	0.41770549234378324	0.8729200595688267	-1.6032796808031229	-1.3486542292121122	NA	-1.0347107028866454	14.148879662443028	-0.08433122122081332	-5.994058352624012	4.140724528116972	0.43410326344871614	NA	NA	-2.059532752603296	NA
Prevotella_sp_CAG_279	center	bellvitge-sant_pau	0.6184821934328119	0.9292166651853888	0.4798480152510047	0.8966554809999987	-0.3830841567781942	-0.1449241812738844	NA	-0.9035105502431211	15.522178611004199	-0.0662560002262844	-6.080818421008834	5.177524397328557	0.4483695672244705	NA	NA	-0.8846999303564935	NA
Prevotella_sp_CAG_520	center	bellvitge-sant_pau	0.8031485836826173	0.9634513547397154	0.7493535024633264	0.9534147325315555	-0.2294780430740424	-0.1403695381084482	NA	0.07017845791949462	16.976125203956997	0.005047128367036284	-4.417519920994595	4.52541198526195	0.49660326100020796	NA	NA	-0.4129832003811096	NA
Prevotella_sp_CAG_5226	center	bellvitge-sant_pau	0.6970847709161322	0.9458613384480263	0.5774721610925333	0.9183555909114208	-2.0900461987554237	-1.955922009836792	NA	-0.3869400552896476	15.934227032617674	-0.028500408707501326	-6.32059053443602	6.489324960427978	0.4721467402049905	NA	NA	-2.354951356665582	NA
Prevotella_sp_CAG_873	center	bellvitge-sant_pau	0.5295528794108847	0.8794152695331213	0.565730369117655	0.8996234313036748	-3.094619942765366	-3.01251890416267	NA	-0.3542272348547506	4.643836004721392	-0.06437548720469313	-5.17162926378337	3.8049123033400365	0.46671195780767855	NA	NA	-3.2563319998495874	NA
Prevotella_stercorea	center	bellvitge-sant_pau	0.06056005020946491	0.6052985874166964	0.06055506455969256	0.6843156578715244	8.360114094675067	10.30693654997232	NA	-3.71394424025957	15.40272979272537	-0.27703414165623597	-5.561140965998532	3.30634049749711	0.35913103099567895	NA	NA	-1.006860778543242	NA
Alistipes_finegoldii	center	bellvitge-sant_pau	0.6949653408326523	0.9460633063821206	0.6672056591447758	0.9374896778601705	-0.8325383568550411	-0.9211832784441789	NA	0.480076885058347	12.81661654622053	0.038941191053148	-4.745685761660182	5.340799982978956	0.4755434792037096	NA	NA	-0.46689389096695777	NA
Alistipes_indistinctus	center	bellvitge-sant_pau	0.6391272543499551	0.9282138097677437	0.5994733949488117	0.9158419205235431	-2.2670542943442324	-2.2201028836365335	NA	-0.012160341107758654	9.24211255492559	-9.777703436138938e-4	-4.390752552594577	5.3380921662059535	0.4989816701002112	NA	NA	-2.408134964485626	NA
Alistipes_inops	center	bellvitge-sant_pau	0.4111658720741892	0.8720092637319206	0.4480654895915135	0.8691093700263558	-2.2090090271526055	-1.9478809878548855	NA	-0.9326456425654577	9.921159389636342	-0.0888069651153694	-5.961929262220483	3.935898788549389	0.42973523696893107	NA	NA	-2.6577649580539244	NA
Alistipes_onderdonkii	center	bellvitge-sant_pau	0.5487684461026696	0.9043671182833158	0.5651539174108436	0.9095402543731577	-2.5406590748781674	-2.5608384109503692	NA	0.10486086958612262	8.030354460939078	0.011488740602073215	-4.244119996329637	5.616745061897338	0.491847826400568	NA	NA	-2.493845454965008	NA
Alistipes_putredinis	center	bellvitge-sant_pau	0.746476995166905	0.9548247420248728	0.7046069108406061	0.9446798435453897	-0.3922661264224434	-0.7225937331016468	NA	0.45811211585894895	14.11362193729228	0.03151693971848521	-3.986190925484875	4.412061630245066	0.4813306185048701	NA	NA	1.5576234126995274	NA
Alistipes_shahii	center	bellvitge-sant_pau	0.7328441226606981	0.9522208861778335	0.607126667518688	0.9299154407204867	9.660682732654166	9.702773855308013	NA	-0.4759103117425836	13.32437351054808	-0.038995472882919206	-5.641473276537025	5.19985588890241	0.4660326100080763	NA	NA	9.620611687445464	NA
Parabacteroides_distasonis	center	bellvitge-sant_pau	0.4063961134846047	0.8832703743269096	0.5046831662689575	0.9109731666670948	14.220073244042034	13.596524144811564	NA	0.6752942328777873	9.990117875658537	0.05689910135624445	-6.84101357604329	8.815174521364519	0.4524456540195218	NA	NA	14.72237824452033	NA
Parabacteroides_goldsteinii	center	bellvitge-sant_pau	0.30436568675692066	0.8336368539551274	0.46770097802587207	0.8834103767895978	-2.467616421317855	-2.6143303866259444	NA	0.7253608785169039	8.959415784727184	0.08023224302654089	-4.414914436402325	7.958552962414037	0.446028515335623	NA	NA	-2.1046111149291313	NA
Parabacteroides_gordonii	center	bellvitge-sant_pau	0.5171460094735383	0.8747567012127051	0.5499271148973325	0.9059284547827726	-3.015372946686405	-2.9887218941317464	NA	0.06832128646821367	4.769388805155971	0.01513051669767142	-3.369240215456692	4.4537751276484165	0.4921928041016912	NA	NA	-3.050258474776692	NA
Parabacteroides_johnsonii	center	bellvitge-sant_pau	0.5455609171001934	0.908259463491844	0.563228645724398	0.9040643090901227	-2.3301186776592626	-2.40831539608409	NA	0.4389162568365812	11.180093238438442	0.03677058210087314	-5.102504944837904	6.4819836454786675	0.4721467402049905	NA	NA	-2.0920583072322696	NA
Parabacteroides_merdae	center	bellvitge-sant_pau	0.004219414932835438	0.2141497366825576	0.1074275567023889	0.7744257456304474	12.342624069684009	9.71331455105924	NA	2.922608337122502	13.505255599089569	0.2812067796175469	-2.8920006821606146	11.355113929324585	0.37881874221556316	NA	NA	13.307109702224068	NA
Parabacteroides_sp_CAG_409	center	bellvitge-sant_pau	0.08549535527317383	0.630218756611607	0.152174168262936	0.7327600339803299	-1.6526944869552782	-1.097183417370827	NA	-2.0912881859743067	10.89326754080662	-0.20197438017800556	-6.594454934923231	2.8834852642652167	0.38111413528105365	NA	NA	-2.694917239492172	NA
Gemella_haemolysans	center	bellvitge-sant_pau	0.5616404746966257	0.9034014860050141	0.5352550456701973	0.8960926625636475	-2.9961066917605645	-2.9502382618794876	NA	-0.12261966751518294	5.220744443603365	-0.022437755878827993	-4.2241731776056675	4.252400828836702	0.48879837110253743	NA	NA	-3.092469532050698	NA
Gemella_morbillorum	center	bellvitge-sant_pau	0.5960427767445967	0.9132515640218924	0.5509726783719039	0.9017550718030619	-3.0303091403429736	-3.0005508188998533	NA	-0.0030513540001155803	5.038648300378343	-3.3407972799600206e-4	-3.992688272613809	4.5020716727780385	0.49966055670007037	NA	NA	-3.088900593231049	NA
Gemella_sanguinis	center	bellvitge-sant_pau	0.22513176536315851	0.7651293704141359	0.27776283957813136	0.8026497043048714	-2.421469779398862	-2.735255999441703	NA	1.451904535683349	9.11736206687222	0.1553035110173967	-3.8009916394519605	6.128965116766972	0.4069293515340071	NA	NA	-1.575439549974206	NA
Granulicatella_elegans	center	bellvitge-sant_pau	0.45073497914578003	0.8358740225639668	0.459159274020098	0.8671870031987424	-3.029874584286226	-2.935635882198726	NA	-0.2366901972529405	4.870679353362169	-0.04088527926576069	-5.002521683255537	3.401035109658986	0.47418478360418864	NA	NA	-3.240765186957418	NA
Enterococcus_avium	center	bellvitge-sant_pau	0.6223429415268271	0.9309950001081004	0.5570515289461241	0.9101518252944706	-2.8844103154043665	-2.8137120878356274	NA	-0.292330465245227	6.437614559183698	-0.029131758335686535	-5.989857573713291	5.759615260401951	0.476222827003486	NA	NA	-3.0414563469497047	NA
Enterococcus_casseliflavus	center	bellvitge-sant_pau	0.6010826742046612	0.9127152438204539	0.5268907157582439	0.8984399922574763	-3.0907632782693	-3.057486016797693	NA	-0.048136024570094804	4.906081966794675	-0.008936689233029593	-4.117328084644226	6.314521678105054	0.49592391320025264	NA	NA	-3.160067546562125	NA
Enterococcus_faecalis	center	bellvitge-sant_pau	0.2698602066938261	0.8056023407659967	0.5439668800577241	0.9044930206424127	-2.8808204514864	-2.908461695982517	NA	0.5519294387108289	7.117785215015093	0.06027349041751137	-3.6170909408377088	7.5604475419414126	0.45991847981235284	NA	NA	-2.80484496989933	NA
Enterococcus_faecium	center	bellvitge-sant_pau	0.5060948936539692	0.900814417240154	0.3131056898732206	0.8148576891380418	-2.2623653628059195	-1.892902567116213	NA	-1.1581602417857884	10.397106717131752	-0.10711564345834884	-6.678036327700835	5.3619528712958395	0.40964674272267554	NA	NA	-2.9697476716027253	NA
Enterococcus_gallinarum	center	bellvitge-sant_pau	0.5499309509255563	0.894967331607902	0.5245160787994171	0.8925073259220813	-3.0255806389950504	-2.964051966485135	NA	-0.15552146731329586	4.736917266029918	-0.02353084795030882	-3.7352164906224203	5.058422278881954	0.48913043520084404	NA	NA	-3.1682118647795683	NA
Lactobacillus_crispatus	center	bellvitge-sant_pau	0.6717941145688271	0.9323373538465766	0.5653053355157716	0.9074530165102286	-2.8420888791180605	-2.777445681157742	NA	-0.0701299298737279	6.133815433137729	-0.006838977641799357	-5.168599493063974	4.959750074269586	0.49456521760034783	NA	NA	-2.960822161655308	NA
Lactobacillus_curvatus	center	bellvitge-sant_pau	0.16274541821534388	0.6939167928106281	0.3530849484810271	0.8270052902680721	-2.8416372899702758	-3.036382959178235	NA	1.0095788987533734	6.52622954509868	0.13211511993734393	-3.0515507138022633	7.369863312699187	0.41412084521806114	NA	NA	-2.3862738992304475	NA
Lactobacillus_fermentum	center	bellvitge-sant_pau	0.6598835707297045	0.9341523558608149	0.5542107064041968	0.9133351796449874	-2.838988428742219	-2.7715562541917294	NA	-0.1923373911111561	5.5931512529615635	-0.029739603618948375	-5.6736235368640955	4.860481625704481	0.4843750006015165	NA	NA	-2.9864974242652558	NA
Lactobacillus_gasseri	center	bellvitge-sant_pau	0.7269976320453653	0.9508267484117314	0.579700380262041	0.9201225628061507	-2.8169962120260887	-2.7742332785280652	NA	0.031386355237033925	6.340435694187784	0.004259706794648893	-5.434867212944997	5.9826140117242215	0.49796195660012255	NA	NA	-2.9075065687710726	NA
Lactobacillus_mucosae	center	bellvitge-sant_pau	0.6346600981807407	0.9249996033617189	0.5473418782895234	0.906032439470588	-2.9900573239071093	-2.996343693788278	NA	0.16220508015269708	5.641292052647241	0.01988908291011778	-4.307623427224308	6.167736673378742	0.4860828247032988	NA	NA	-2.946104349606941	NA
Lactobacillus_oris	center	bellvitge-sant_pau	0.5769500707650784	0.913722297119645	0.5006282237665929	0.8916763096137778	-2.90146833771432	-2.8121060569926417	NA	-0.21158218239872895	5.384429026702527	-0.03676143208198529	-5.355093105804404	3.9975747395870713	0.4779361855062259	NA	NA	-3.0344787597540197	NA
Lactobacillus_paragasseri	center	bellvitge-sant_pau	0.6476577294165126	0.9353720883436569	0.5660654248753119	0.9087890293383353	-2.6374952822525177	-2.6658568656929926	NA	0.26859312074922315	8.435991734952577	0.027888758007899625	-4.808362983551557	5.882992041630943	0.47929395870565766	NA	NA	-2.592565630881401	NA
Lactobacillus_plantarum	center	bellvitge-sant_pau	0.5173172230471739	0.8857744352179351	0.5016227158169014	0.8884793405818141	-3.0976140284747764	-3.086542356217988	NA	0.14662864567809564	4.839808640721328	0.02523928727906602	-3.496928745891456	4.679113882395762	0.4867617113031001	NA	NA	-3.135372096984046	NA
Lactobacillus_rhamnosus	center	bellvitge-sant_pau	0.4309163948419909	0.8606930392339383	0.5322966880018757	0.8981481224554169	-2.7639726887791483	-2.8189307589853936	NA	0.3648895616028298	7.359484903920016	0.04833997803639655	-4.284479224633947	6.365101641181832	0.4721467402049905	NA	NA	-2.5987653579954877	NA
Lactobacillus_rogosae	center	bellvitge-sant_pau	0.4923235153793076	0.8894768763584388	0.5246326797299522	0.9008276701589389	-2.316478636464444	-2.374286416595904	NA	0.48508946242415085	9.483004454990676	0.05031052372153384	-3.878866858532877	5.481155291305433	0.4660326100080763	NA	NA	-2.182144672552525	NA
Lactobacillus_ruminis	center	bellvitge-sant_pau	0.02674489314564645	0.38697091787963717	0.16362117237048265	0.7117561973874272	-2.2159359689109746	-1.7789398202916296	NA	-1.7489706980505542	8.207264411517318	-0.19382557855743776	-8.726718195749545	3.2891730129314154	0.3790760918961068	NA	NA	-2.984641120712654	NA
Lactobacillus_sakei	center	bellvitge-sant_pau	0.42030238821675414	0.8735485205091161	0.5609318875640292	0.9100781795322774	-2.4024257871896477	-2.4449720218902407	NA	0.5666313145880455	10.261095848947662	0.06149070452070397	-3.8923999747689004	7.196876506323388	0.45923913201291106	NA	NA	-2.286548920715491	NA
Lactobacillus_salivarius	center	bellvitge-sant_pau	0.5963329801889689	0.9228528190047254	0.5360249774048111	0.9021221612531265	-2.359059733879146	-2.200998339532873	NA	-0.4618611761818503	9.855369021155996	-0.04252747361989677	-6.898563145898766	4.995788176891443	0.4691106597109469	NA	NA	-2.7127279055261244	NA
Lactobacillus_ultunensis	center	bellvitge-sant_pau	0.577103033537036	0.9140561104530813	0.5488359705233191	0.9068928419238683	-3.005031636229395	-3.0000619663497794	NA	-0.11086921744812273	4.973744282058121	-0.015510759688760653	-4.113433763299935	5.039272139596207	0.4904891308006978	NA	NA	-3.0149947117084253	NA
Lactobacillus_vaginalis	center	bellvitge-sant_pau	0.4590966354925262	0.8541583737917446	0.48014178797315543	0.8812156768632546	-3.0048809855736636	-2.929190329845749	NA	-0.28227008069475623	4.876204790979402	-0.050347433983760126	-4.673928002162464	3.637445956372413	0.46942934900622924	NA	NA	-3.1840765056446845	NA
Pediococcus_pentosaceus	center	bellvitge-sant_pau	0.5839707318809074	0.9018509271834767	0.539776307712574	0.8990638903108491	-3.1194493886236607	-3.0973776094690155	NA	-0.050868952065801665	4.94367617286969	-0.00854223063315276	-3.9019090769679696	4.806517784730481	0.49524456540029954	NA	NA	-3.1800351771582545	NA
Leuconostoc_carnosum	center	bellvitge-sant_pau	0.3974454549567033	0.8220801584172929	0.47362651404197537	0.8790754506498859	-3.069496534664415	-3.1378269867835105	NA	0.488055361158235	5.117994354939112	0.0841062970489306	-3.0867262259987998	5.161200757214596	0.4575695875206145	NA	NA	-2.881758863655328	NA
Leuconostoc_citreum	center	bellvitge-sant_pau	0.6148756227712162	0.9194234468164892	0.5441311365849968	0.9018639815702109	-3.003579485331283	-2.9373860225262245	NA	-0.015122728051149892	5.302511628886458	-0.002139192448896592	-4.339544975074441	5.26771996994934	0.49864130440008114	NA	NA	-3.1856222804517795	NA
Leuconostoc_garlicum	center	bellvitge-sant_pau	0.5528958894771194	0.8908492930765524	0.5323397722459751	0.88712154804853	-3.0718467128481777	-3.032946634909358	NA	0.028581313706149913	4.947801662407171	0.0034428717854997834	-3.8392723704300167	4.165850968156519	0.4976238969004947	NA	NA	-3.1229761421009172	NA
Leuconostoc_mesenteroides	center	bellvitge-sant_pau	0.5959733912791806	0.9141887604487264	0.5329046887206886	0.8981554007172687	-2.948822158037242	-2.926287203031606	NA	0.12568608669887382	5.245302940649106	0.02331131060831869	-4.586252432784384	4.462097847992029	0.4843750006015165	NA	NA	-3.0074852815243442	NA
Weissella_cibaria	center	bellvitge-sant_pau	0.5996418620741952	0.9109054550190758	0.5183213359297711	0.8943092678505626	-3.026526812892829	-2.937261473615491	NA	-0.11638194863811258	5.242315493973965	-0.017028320189163892	-5.109099720483962	4.511331752803831	0.4884510874009234	NA	NA	-3.183888497427372	NA
Weissella_confusa	center	bellvitge-sant_pau	0.4633873314718185	0.8674517225926485	0.5293149886522407	0.8955126910486402	-3.0085604583670147	-3.035678073744137	NA	0.3042285190904668	5.5339823009017906	0.04778130211731886	-3.784636824149601	5.5897768072750935	0.47146739240528135	NA	NA	-2.9500195621592766	NA
Lactococcus_garvieae	center	bellvitge-sant_pau	0.5306652447269643	0.8934619851204048	0.5307602323124607	0.90252287296719	-2.88920320077877	-2.8656226262958224	NA	0.01575801824044376	5.570958522989338	0.003688081253421206	-3.812958531270248	5.196828910983161	0.49932065220004057	NA	NA	-2.938722243945662	NA
Lactococcus_lactis	center	bellvitge-sant_pau	0.45505189321020045	0.8787580298779116	0.48803043005956404	0.889643441824166	-2.4883560678227425	-2.670649179427798	NA	0.7867947132205177	9.298462540531228	0.0801014024032877	-4.7329282052643435	5.903890546053827	0.44565217602822127	NA	NA	-2.0856379622612256	NA
Lactococcus_petauri	center	bellvitge-sant_pau	0.6177695997932275	0.9183876916064514	0.544219759342936	0.9034884061439871	-2.946764403475111	-2.8859025490130144	NA	-0.1936479762753045	5.940846144164228	-0.024898867355917127	-4.446477618797595	5.171936793272912	0.48301630500176423	NA	NA	-3.09693862801538	NA
Streptococcus_anginosus_group	center	bellvitge-sant_pau	0.579851967459846	0.9177059912201657	0.599027508025161	0.922575860764534	-1.7952174258192777	-1.8891745097329853	NA	0.7373725055208054	9.895143641226838	0.07976333696770496	-4.088576468724064	5.0926199516764195	0.45349626792522274	NA	NA	-1.5547210120565484	NA
Streptococcus_australis	center	bellvitge-sant_pau	0.6538461615323825	0.9333285649764858	0.6234492916882547	0.9210245735982181	-2.4346620891719457	-2.558743773056422	NA	0.41816377059712373	9.276149542148561	0.045992102295184724	-4.104684768974395	5.128938840191454	0.47522063910747886	NA	NA	-2.158427817866551	NA
Streptococcus_cristatus	center	bellvitge-sant_pau	0.5812550719260144	0.9071084625625907	0.49249355945443374	0.892192289125756	-3.024762382346985	-2.9711492537459083	NA	-0.2743018619000388	5.047471991570676	-0.04096968275950052	-4.082148774383919	4.27220290899417	0.47758152260306935	NA	NA	-3.1854860724405043	NA
Streptococcus_gordonii	center	bellvitge-sant_pau	0.5250382079450646	0.8965314053772289	0.48619570908387594	0.8876354932516907	-2.3927329636127634	-2.5646512911188495	NA	0.766373860747068	8.829810950270337	0.08856973285667946	-4.930069958439108	5.529304023070376	0.44467074213781127	NA	NA	-2.0239803880804406	NA
Streptococcus_infantis	center	bellvitge-sant_pau	0.5139700857261783	0.8856248471114152	0.5127050351451864	0.891395824775093	-2.6565316655655913	-2.736096275695747	NA	0.5208357005810633	7.2050359117194915	0.06402742095513453	-4.047115141683036	5.321701964175954	0.45991847981235284	NA	NA	-2.484925824343515	NA
Streptococcus_milleri	center	bellvitge-sant_pau	0.24285308548531556	0.7140047121659499	0.3905478700769517	0.8363649721241317	-2.888813930414237	-3.032442329685333	NA	0.9577356955242191	5.956563491469643	0.13900423137372958	-3.0599842793596697	4.951507669942796	0.42730978546468407	NA	NA	-2.5610732261101194	NA
Streptococcus_mitis	center	bellvitge-sant_pau	0.6907011926536287	0.9450400657099614	0.5872973725197048	0.9183417020839462	-2.109092248784396	-1.9939552545916968	NA	-0.26834093950969695	8.782543824552368	-0.02760821266137565	-3.8892926799064362	4.286886558242152	0.48301630500176423	NA	NA	-2.3682429990447993	NA
Streptococcus_mutans	center	bellvitge-sant_pau	0.5792416155296386	0.9177755346016694	0.5185309676416101	0.9034546135643191	-2.4134709150930735	-2.315511971214967	NA	-0.4484853155159243	7.832747377648789	-0.05666936995300461	-5.209922329139604	4.128156267609551	0.4643584535143777	NA	NA	-2.627828231186321	NA
Streptococcus_oralis	center	bellvitge-sant_pau	0.362297733705012	0.8394190553088285	0.37663908496901644	0.8592135122350998	-2.208036697575249	-2.4490774973002782	NA	1.1654902156146196	9.046954646442101	0.12838373506973258	-3.478418543995285	5.129564743796989	0.4320652200531781	NA	NA	-1.4968601071655225	NA
Streptococcus_parasanguinis	center	bellvitge-sant_pau	0.08027667941735614	0.6347640724349336	0.21344643660534446	0.8246263112586397	8.390849925032361	6.44925171125545	NA	1.806307505954682	13.147252106466672	0.16888925829439516	-4.31403826147294	7.0835903813422165	0.4164402206973006	NA	NA	10.457402950880049	NA
Streptococcus_pasteurianus	center	bellvitge-sant_pau	0.21327474786154854	0.7203840208928608	0.42455088390759416	0.8617562537846057	-2.9599581231737204	-2.794087028891374	NA	-0.7359379937315023	5.381116480576516	-0.10355926943446339	-6.526112212730039	3.3629672625716163	0.4388586980393302	NA	NA	-3.3036481475752897	NA
Streptococcus_salivarius	center	bellvitge-sant_pau	0.41056155727094545	0.8829651955016754	0.42129402579874736	0.8919062432333019	10.314612112835746	10.666074383827686	NA	-0.9944015458051139	14.828032914297165	-0.0764654112248111	-5.377572691327634	4.531828068278665	0.446028515335623	NA	NA	9.567825992574797	NA
Streptococcus_sanguinis	center	bellvitge-sant_pau	0.16940439786305583	0.7300830147905237	0.2790142044217381	0.819574467431244	-2.2463871452183763	-2.464457234454345	NA	1.5625222899297198	10.87450835655002	0.15308796488599066	-3.5880851098452187	6.026285882234374	0.40489130814297275	NA	NA	-1.5578326034541412	NA
Streptococcus_sobrinus	center	bellvitge-sant_pau	0.26220207350715274	0.7344395059946318	0.40528049417522166	0.8468610181825309	-2.968944910823348	-2.7903153162740395	NA	-0.7415723123528952	5.067470729174893	-0.10545669662816995	-6.349176906613804	3.661197290322736	0.4344874431575283	NA	NA	-3.358981825031579	NA
Streptococcus_sp_A12	center	bellvitge-sant_pau	0.5021245510338054	0.8919643115797098	0.5209001428528215	0.8954365539237231	-2.44108710462225	-2.5416193162030307	NA	0.45913606432106135	8.371503440676062	0.05123303954622366	-3.9039013085541403	5.190226887699346	0.4707880446055845	NA	NA	-2.239993931967563	NA
