otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.DTG	rab.win.RTVr	diff.btw	diff.win	effect	effect.low	effect.high	overlap
Alistipes_indistinctus	group	DTG-RTVr	0.0680028176192072	0.24490293892763584	0.12052439450019127	0.3141840124937351	-2.0660168196442577	-2.3707782793939334	-1.6623802410308137	1.0771136726206336	11.15689660694457	0.09825601958240132	-4.143169657554607	6.635994940990387	0.42851429738373253
Alistipes_inops	group	DTG-RTVr	0.11495077416837676	0.3173121430244369	0.46977156936714465	0.6781784744187294	-2.4593926769914294	-2.3966092538698973	-2.52740742329698	-0.24000866373831364	7.479893755647158	-0.025081544044283755	-6.392773671442154	4.643400028536602	0.48060000006476394
Alistipes_onderdonkii	group	DTG-RTVr	0.6348324064184977	0.8025039915610276	0.5508315658730325	0.7406095378719372	-2.634153171418628	-2.733094379020079	-2.5328096709272803	0.19764631115611841	6.126624257681831	0.027437102390966535	-5.0293245402644	4.384537912314938	0.48410317941714875
Alistipes_putredinis	group	DTG-RTVr	0.4303663589332607	0.6746860949124516	0.3481164721587308	0.6019170655600923	-0.24805808074075486	-0.5957801062510519	0.16661152566697268	0.7215709531071868	12.988494604545343	0.05546440992511527	-3.8063244018611995	4.344332234039203	0.4636000001219802
Alistipes_shahii	group	DTG-RTVr	0.8253140713872282	0.922067700529667	0.8103102475085228	0.9142644068260398	5.935908589506764	5.976797222674933	5.8534986809552985	0.061819529225260794	13.327581504161746	0.005043271245777712	-4.696932413570139	4.6941375869863355	0.4962000000126673
Parabacteroides_distasonis	group	DTG-RTVr	0.24307444486872531	0.5176693201226997	0.01808448278526664	0.1482862871373156	14.239413760988128	13.71016479419851	14.878625804898297	1.119897682768749	14.24497190249401	0.09194021471779132	-6.16676506990059	7.955221166203378	0.4140000002954062
Parabacteroides_goldsteinii	group	DTG-RTVr	0.02588990398273597	0.14442305052985183	0.09486677786541255	0.27238802671690837	-2.243898652244672	-2.5424934243718624	-1.8328086293277082	1.0631466477346851	10.397620996368655	0.09391406707099335	-4.350882528796185	7.209268481799892	0.4263147373035598
Parabacteroides_gordonii	group	DTG-RTVr	0.3609353410324028	0.5511824475998068	0.3954560149058473	0.592882462217498	-2.9312870813000647	-3.0559721732922096	-2.7815740401817983	0.3651645044844205	4.845375757882033	0.060209924843034356	-3.9752340988966735	4.705111248977605	0.46720000010980606
Parabacteroides_johnsonii	group	DTG-RTVr	0.09933011378673325	0.29612389290586466	0.10406622549877367	0.2857918997871263	-2.3415744379543266	-2.715689099274341	-1.8894322125632392	1.003795079373056	8.976340844513222	0.10089745399676861	-4.448126903433138	6.376647660416376	0.42780000024579157
Parabacteroides_merdae	group	DTG-RTVr	0.35917856333977927	0.6222836283040577	0.24381827509671475	0.5222851506734743	11.183729283868184	10.18517587281562	12.201344591573065	0.7637155112054241	16.348455216127306	0.05295160998450131	-5.087021409850159	5.931310409290859	0.45590881838441577
Parabacteroides_sp_CAG_409	group	DTG-RTVr	0.04707397108844318	0.19531732875439398	0.2330685494574174	0.4627295437077639	-2.361095446439501	-2.166810954698855	-2.5808134988429323	-0.6272369329189011	8.31489458574623	-0.0686445394427759	-6.337986404926839	4.09561740224024	0.4493101381430584
Gemella_haemolysans	group	DTG-RTVr	0.5671665858231091	0.7472068681217163	0.43744343901039756	0.6465373822837696	-2.7038209719977555	-2.8450425288891648	-2.564288843793644	0.32856267057386823	5.55571447671635	0.047444578525795714	-4.3069142472723225	4.7344340766461945	0.47070585892617844
Gemella_morbillorum	group	DTG-RTVr	0.5878405339295235	0.7586467547937302	0.5179252995645403	0.712203035836798	-2.890610442594072	-2.9845536450203696	-2.783608406533993	0.15866704961104183	5.031995608054986	0.026580850639877925	-4.682038176742075	4.2052205995438	0.48490301944647
Gemella_sanguinis	group	DTG-RTVr	0.7129844766152796	0.8532726728769776	0.5864866682770693	0.7718632223966758	-1.7722034217877116	-1.9197974130013904	-1.5984425167334546	0.15778855585220164	9.719171240807375	0.014345479671036266	-4.449198356725727	4.488675007973742	0.4919016197030557
Granulicatella_elegans	group	DTG-RTVr	0.5492009779886577	0.7325080308024579	0.4626061055818063	0.6697224348002079	-2.90147989734937	-2.9637071809419613	-2.830611300109462	0.013488916733958689	4.859076281391552	0.0016351038982362065	-4.912526299867016	4.16679456438873	0.498900219959673
Enterococcus_avium	group	DTG-RTVr	0.5696744594470304	0.7596595009042156	0.41319965186430824	0.6194031719290601	-2.867658680449672	-3.009694278675834	-2.693233868652351	0.3201603302776128	5.583036981361243	0.04172239936856012	-5.054202051435965	5.346370297945395	0.4763047391313195
Enterococcus_casseliflavus	group	DTG-RTVr	0.5496572157013522	0.7386143333414786	0.4446458328472487	0.6418707961696634	-2.9621175047114328	-3.069545724036548	-2.8247422010254972	0.24045476142218192	4.725904547618278	0.04038432358141185	-4.827807981793033	4.5725562555893164	0.477504499175287
Enterococcus_faecalis	group	DTG-RTVr	0.2339251912408217	0.47493609839244894	0.26273084956922765	0.4736865670062614	-2.5913837663130774	-2.8332569388975113	-2.296293802970238	0.674726805659585	7.568948065709975	0.06759754021459329	-5.050087055759979	6.682981252706007	0.4470000001786742
Enterococcus_faecium	group	DTG-RTVr	0.47244945788261355	0.6957358608306577	0.5734421001416945	0.7548616192008287	-2.3389287626620483	-2.299504578748339	-2.371385268469947	-0.2393443443779777	10.345240052376056	-0.01886484494605291	-6.592573458957423	5.164365800544633	0.4839032194098193
Enterococcus_gallinarum	group	DTG-RTVr	0.086549268000887	0.2522748218126151	0.2487486922107644	0.4544299766840564	-2.879491151532706	-3.077473068351683	-2.6291870838589357	0.5478108488456925	5.068905293659352	0.08279601254852993	-3.7268508357243166	6.410349883462788	0.4464000001807437
Lactobacillus_crispatus	group	DTG-RTVr	0.3989195519805273	0.618030168659398	0.36818609164559324	0.5660724065471996	-2.731552370444957	-2.9166039400391544	-2.5133865787730763	0.3391978454893767	6.088090617505793	0.04180332580809774	-5.062123515022679	5.276127065133196	0.4702000000996876
Lactobacillus_curvatus	group	DTG-RTVr	0.24109357328039732	0.4388542885569694	0.26034914076950016	0.46650822482602905	-2.8995969983549337	-3.1048993598018235	-2.6369275905196847	0.5234682942641466	5.050748778772098	0.08622010031142532	-3.956106170713117	4.978599184195379	0.4476000001766062
Lactobacillus_fermentum	group	DTG-RTVr	0.09514741087291996	0.2813043880417369	0.21316769806719718	0.4205042808517112	-2.7555380791580557	-2.9828675884163296	-2.458634269850485	0.6036067610999432	5.956336548454571	0.07579672702810618	-4.0243655098135305	6.2626410959788466	0.444200000188346
Lactobacillus_gasseri	group	DTG-RTVr	0.3686273998367918	0.6079203664316922	0.34126814326686844	0.5598034261267824	-2.5869306709628805	-2.7868191465940253	-2.3714633956666837	0.44403566467188504	6.912374739693632	0.048859829777812044	-4.921057078377519	5.939880978241556	0.46530693872843404
Lactobacillus_mucosae	group	DTG-RTVr	0.5723131416513176	0.761394304922458	0.420680303360715	0.6330176893812707	-2.8693293736448418	-2.981600175949527	-2.7481713560112393	0.21289784152981817	5.1190914994817405	0.03100917949548159	-4.764403790917666	5.124100547749633	0.4791041792339139
Lactobacillus_oris	group	DTG-RTVr	0.20527807749924468	0.43876435642415473	0.2611907122372405	0.4789039407279402	-2.6862892414333945	-2.9061118585067938	-2.439913353583213	0.49238610310696806	5.908563775817057	0.06212912430211541	-4.3144573041270515	6.273498685174684	0.457508498442951
Lactobacillus_paragasseri	group	DTG-RTVr	0.09058784776880145	0.28664527249595306	0.11842229230505613	0.3092708675826495	-2.5198516966842686	-2.8420423277280733	-2.142914824646935	0.8795676422760188	7.630887692795479	0.0983453376872903	-4.398039792285358	6.901819147104436	0.4307138574639352
Lactobacillus_plantarum	group	DTG-RTVr	0.15951723163343595	0.3501215589239425	0.2511681184072401	0.4528396026816812	-2.921213133260796	-3.141485500963549	-2.656632594796111	0.5819730188773367	4.891177832948593	0.09769181210898575	-3.425648822532664	5.171854835751757	0.444200000188346
Lactobacillus_rhamnosus	group	DTG-RTVr	0.26044853855429795	0.4895596000472584	0.3200399889747535	0.5195653495481788	-2.780366270588086	-2.9911230232875603	-2.548023478497379	0.5096600358767187	5.81294723915444	0.06699907370253266	-4.685922371671264	6.167736314152144	0.45480000015190825
Lactobacillus_rogosae	group	DTG-RTVr	0.13001596380860558	0.3484773572196119	0.2802306008013449	0.5113762096915568	-1.7618636543408517	-1.5169537524181553	-1.982027440142316	-0.5533604918940238	10.214361291574864	-0.05756246930578619	-5.28515390035366	4.000105059619612	0.46370725866985874
Lactobacillus_ruminis	group	DTG-RTVr	2.4210008019768064e-4	0.008911987711168667	0.048136797644315756	0.1975097587346236	-2.185837253217418	-1.8499509245689847	-2.5088960540729843	-1.3304369517263055	11.1350023192098	-0.12204773300031799	-8.228463871403187	3.8453415671896907	0.42011597707778464
Lactobacillus_sakei	group	DTG-RTVr	0.27585757145395784	0.5070691590622818	0.2794078606456436	0.49416948619747336	-2.5739193431194014	-2.792797638340833	-2.30113836188322	0.5920671395759722	7.416434858075302	0.06708782415833986	-4.677485815052418	5.657001913493888	0.4512000001642314
Lactobacillus_salivarius	group	DTG-RTVr	0.08510715473564762	0.26677357103591354	0.11841519906767589	0.2916661845767337	-2.4674753461125523	-2.8072349363238303	-2.039882020727532	0.9024982263767001	8.299423701289204	0.09632158159756277	-4.687372733767782	6.750699893324636	0.42971405742747615
Lactobacillus_ultunensis	group	DTG-RTVr	0.12903241332436421	0.3079414339013542	0.2995766131071208	0.5030438479317954	-2.9368951942068424	-3.119000441459498	-2.73785248126949	0.43799117936118037	4.8313782924008155	0.06833431082970602	-3.649639431685187	6.048899548178949	0.4567086584136826
Lactobacillus_vaginalis	group	DTG-RTVr	0.10425334409529413	0.27988606386818926	0.23566257198955043	0.4445455715202573	-2.790677697628741	-2.994078724456976	-2.525248099019839	0.621812404558705	5.685746628562638	0.08264362239648645	-3.8737986486545006	6.207229647110345	0.4452000001848874
Pediococcus_pentosaceus	group	DTG-RTVr	0.5312301991833519	0.7129834264967776	0.41630782699022856	0.6133506179942264	-2.9594749913588405	-3.0915655779265148	-2.812092678604616	0.3240633200493406	4.783090572609677	0.051873434963646735	-4.351962519365051	4.539449935909372	0.4709058189335041
Leuconostoc_carnosum	group	DTG-RTVr	0.5500109085429079	0.7326197766015268	0.4843820152423798	0.6772474683634238	-2.8734683763931326	-2.9652777217902653	-2.770308645902997	0.1903905472226768	4.997432791992242	0.030892824676388896	-4.720966108435466	4.207058729766426	0.48400000005338817
Leuconostoc_citreum	group	DTG-RTVr	0.4250292850204094	0.6280847555964145	0.4300245280408534	0.6296592501546434	-2.9545252254161962	-3.1012200300514277	-2.7969869198263773	0.3305339957895779	4.821568694998897	0.05835722908569997	-3.7509732540012797	4.858037020064417	0.46770645881631107
Leuconostoc_garlicum	group	DTG-RTVr	0.5360006583706302	0.7227956048503287	0.46612131467478707	0.6676403182055756	-2.9460956319797447	-3.0469505476970795	-2.8374335907219894	0.2565502703182805	4.767400186991985	0.04461525613414394	-4.087255310806558	4.039965127191602	0.47600000008018467
Leuconostoc_mesenteroides	group	DTG-RTVr	0.048270001493678355	0.17292153147814912	0.16019342007910176	0.34537193234916974	-2.9278806930207057	-3.1965631321539707	-2.608549825873741	0.643944490984957	4.940062602383771	0.10159067857904835	-3.5005166247183555	5.4600529629449355	0.4430000001925017
Weissella_cibaria	group	DTG-RTVr	0.15022946980376636	0.35755998105602055	0.21811561198405646	0.41640347236889175	-2.747825567038017	-2.9770064702176526	-2.469790041739195	0.6006984329814262	5.890465471815597	0.08021997977098702	-4.3461872960195045	5.8610279813621915	0.44940000017041193
Weissella_confusa	group	DTG-RTVr	0.5516192247034719	0.7413979353109562	0.5012858446370776	0.6999290468817893	-2.81284111334908	-2.9077326885540877	-2.7041140817430787	0.27671032621762137	5.361001468246732	0.04012601300653017	-4.676559269644721	4.896516624929443	0.47450509906537436
Lactococcus_garvieae	group	DTG-RTVr	0.446021328450691	0.6414825894124925	0.35326237101305025	0.5587282504038273	-2.903632427743661	-3.075436020274875	-2.701371412118604	0.37999223787385716	4.936734203187781	0.058838563844056974	-4.110776991920616	4.346814392213851	0.46160000012876007
Lactococcus_lactis	group	DTG-RTVr	0.7274789325439632	0.8641480829187017	0.5232255528065082	0.7111061806894843	-2.4761030057181213	-2.627903045174188	-2.29371858627475	0.2817227770573911	7.713955501638386	0.026657769960185367	-5.124527915146918	5.125839709882314	0.4795040992485711
Lactococcus_petauri	group	DTG-RTVr	0.5768744192693669	0.7645811536706306	0.4868493443232028	0.6897035754795112	-2.8702401413790657	-2.9571877434573963	-2.7449114817839178	0.25981180086345645	4.931107260498486	0.03987821999923992	-4.374292670463679	4.241117823916659	0.47410517905072064
Streptococcus_anginosus_group	group	DTG-RTVr	0.30537592543892916	0.5662968638712875	0.3582360262305703	0.5959616606265334	-1.5198058953411664	-1.7444467988108379	-1.248167730079178	0.6366021193313607	10.821109868039498	0.056128173263365486	-4.115066525927645	4.818161811032507	0.4648000001179181
Streptococcus_australis	group	DTG-RTVr	0.6983378107291972	0.8464153718577684	0.588843813296374	0.7667872038651778	-2.182188687450733	-2.304058053499288	-2.0571834329024252	0.2219185833803632	8.33634217099796	0.024329083014160282	-4.3695522866040415	4.593779365871572	0.48330333938782905
Streptococcus_cristatus	group	DTG-RTVr	0.46154515958371917	0.6584802928555675	0.4130376284198083	0.6109598073697879	-2.8284684622458762	-2.9747684004927457	-2.636172410276373	0.3052872630652068	5.258613130984518	0.04602943657890322	-4.29402488451628	4.757145156207274	0.4719056189701318
Streptococcus_gordonii	group	DTG-RTVr	0.313660132291864	0.5553460884582142	0.32283784147720146	0.5516300140794538	-2.0183605791326595	-2.2258481712004805	-1.773281233010847	0.5831590307689698	10.088187277818662	0.05571201658003638	-4.627207618310259	5.2232789145888505	0.46140000012943805
Streptococcus_infantis	group	DTG-RTVr	0.6258000832686127	0.7974111351048211	0.46570921365752	0.6712054479988837	-2.3286717793056724	-2.495525874654785	-2.1360297402326154	0.32065877515215213	7.848445331618733	0.03993166725867161	-4.443817122424016	4.4083787316559855	0.4738000000875739
Streptococcus_milleri	group	DTG-RTVr	0.42762212068141714	0.6183860289618545	0.3756911306677312	0.576882577201717	-2.89324581293185	-3.053773988712793	-2.689795363233616	0.38918824426035137	4.929216440824934	0.06843122560242845	-3.6700724053187836	4.202898030288908	0.45890821849417807
Streptococcus_mitis	group	DTG-RTVr	0.10238960763019231	0.3086047264571804	0.09876347229986825	0.2964770168452582	-1.4285366021448507	-1.7972079135816816	-0.9468111856202306	1.065310512787752	10.227385023547079	0.10903488018379254	-3.5160169043433904	5.029102064840638	0.4298000002387054
Streptococcus_mutans	group	DTG-RTVr	0.006729007102621208	0.05536983076338353	0.023570690177103927	0.10615433993387731	-2.3089476458062244	-2.7968568862129946	-1.671441707070315	1.4442166467227704	8.531083474649753	0.1557470216452939	-3.8292868324149976	6.291485715801401	0.3958000003631026
Streptococcus_oralis	group	DTG-RTVr	0.4816241856792784	0.7022928282610453	0.47699181258730194	0.6899947620408845	-1.8013889180322558	-1.9425716509019004	-1.642188276953659	0.5040023052095979	10.148396037614358	0.05109318650797974	-4.44197970046878	4.8685710833430855	0.46550689873575685
Streptococcus_parasanguinis	group	DTG-RTVr	0.3814726637022893	0.6381536395455581	0.18598068814645533	0.4641833307715633	8.808620060668282	8.15010730921091	9.793221035113516	0.8878925981275447	13.093686427656383	0.07018722845379752	-4.340303379754252	4.95378682031344	0.4549090183478358
Streptococcus_pasteurianus	group	DTG-RTVr	0.1432384383182061	0.33754228461286073	0.2822361218663491	0.48763794632539453	-2.8216898192479345	-3.009445313861617	-2.586030400287518	0.484537678883882	5.328409541432578	0.06234548394848862	-4.21838721800998	5.55499747861242	0.4576000001423564
Streptococcus_salivarius	group	DTG-RTVr	0.19743135681106294	0.465312392153443	0.195570453609439	0.4787302056642415	9.678271481485377	9.468683559738313	10.679374095867171	1.0815259017924514	13.417449406634347	0.08379314972086549	-4.079993196887432	4.92594461860555	0.4518000001621734
Streptococcus_sanguinis	group	DTG-RTVr	0.08027439053707924	0.26742376888503533	0.1388017356306711	0.3383856343154548	-2.0908854555873813	-2.364507270634057	-1.7297953785243738	0.9793016229550933	10.221462557970732	0.09553129729653881	-4.046581368765623	5.573293703607671	0.4370000002133876
Streptococcus_sobrinus	group	DTG-RTVr	0.42662779603099144	0.6279463391580508	0.36202466947028555	0.5683713950720984	-2.923017514968162	-3.084113529980943	-2.7296611450201738	0.3957673882203281	4.887258557159937	0.06307465249191656	-4.118470008508631	4.691488294523433	0.4620000001274028
Streptococcus_sp_A12	group	DTG-RTVr	0.599514839849801	0.7761383341268453	0.48364246242929654	0.6811693183536878	-2.298128928013176	-2.4477178351960607	-2.135651446379404	0.27023367621216465	7.490055181039919	0.03442811411830164	-4.418137685521441	4.449508778446831	0.47840000007213407
Streptococcus_sp_F0442	group	DTG-RTVr	0.4537072987122866	0.6503923381878415	0.386695565358171	0.5943710163853074	-2.9076662453392483	-3.0500032595120103	-2.7459751988791883	0.32539704867237695	5.037482456583664	0.05536201932886728	-3.9229014557977497	4.455690633436604	0.46550689873575685
Streptococcus_thermophilus	group	DTG-RTVr	0.5910593076344787	0.7875184840696932	0.4065935768369502	0.6564074322540415	7.181149792093575	6.993058769632332	8.15181697839018	0.6874874053186595	15.067210047867711	0.04681531950166242	-4.1196137010084355	4.646457288829048	0.4659068187504016
Streptococcus_vestibularis	group	DTG-RTVr	0.14961263293011204	0.36174408778448497	0.19773951086310948	0.40311976012430883	-2.5197123065481257	-2.7828406525307194	-2.203481495210399	0.735001238362754	7.344206356588019	0.08622432702677524	-3.899198478589344	5.987951418007337	0.44340000019111564
Catabacter_hongkongensis	group	DTG-RTVr	0.26987430671272855	0.48598692586835357	0.2762430054948565	0.4807443127402381	-2.744910015562013	-2.9584048740006423	-2.4964163679929747	0.6232220528091936	5.732646404618755	0.09362535712436582	-4.0369571775587785	4.880156095789508	0.44371125793841215
Christensenella_minuta	group	DTG-RTVr	0.16979015052523114	0.3840052670978553	0.18881151253130243	0.38084266041328707	-2.611064089117006	-2.895303573595532	-2.270997123720557	0.6816539391536445	6.200338465740105	0.09260705557303295	-4.303708030872871	5.12697617212317	0.4423115378872727
Butyricicoccus_pullicaecorum	group	DTG-RTVr	0.365897306085955	0.573354377246236	0.35541523172952155	0.5553238734259832	-2.9438100915166743	-3.1233922089319304	-2.7300644590085614	0.3870898118866517	4.9568114145096445	0.06664363900616484	-3.996665536638951	4.888710884837155	0.4626000001253679
Clostridium_bolteae_CAG_59	group	DTG-RTVr	0.20966338497317058	0.43768386153541367	0.26560528455898175	0.4951044304929117	-2.600406229969815	-2.804163270639634	-2.348912435989563	0.6883557796307613	6.91303977681833	0.07884402193817637	-4.377746581989039	6.00805128481737	0.4484000001738515
Clostridium_disporicum	group	DTG-RTVr	0.6914756975289593	0.8407721319942526	0.45110311333953956	0.6717950443176008	-2.545210186637613	-2.672692940633789	-2.3927694540046307	0.20338357984221567	7.075723671720619	0.02152311579696908	-5.616127433772387	4.639462288123575	0.48540000004870815
Clostridium_paraputrificum	group	DTG-RTVr	0.5773114944124805	0.7545193321940078	0.3984046253292354	0.6195869076638686	-3.0022513895127876	-3.125838000392225	-2.835230792405598	0.2726563518952272	4.774107817750002	0.045753184698258106	-4.695709003682503	4.442015325620478	0.4725054989921097
Clostridium_perfringens	group	DTG-RTVr	0.5941960066746571	0.7722203212309984	0.5112349728886861	0.7033717902011616	-2.8648485839315807	-2.9587140811264216	-2.751794443297607	0.13357684916144308	5.040659775570404	0.020301874246901268	-4.596658240698625	4.498843745344645	0.4877024595490986
Clostridium_sp_CAG_167	group	DTG-RTVr	0.5280018787885956	0.7167330666307726	0.4019693893450902	0.6023643116825554	-2.746473619812548	-2.9164742160304087	-2.555496834592642	0.448941186161667	5.606697614713054	0.06366358520957024	-4.601328687414406	5.0554756860215875	0.458000000140995
Clostridium_sp_CAG_242	group	DTG-RTVr	0.5747763850379966	0.7629254477809041	0.44848306318475406	0.6417155582587064	-2.5671882041336644	-2.697966059516231	-2.4274316157721945	0.27889842732390413	6.72667052206665	0.03349082538990747	-5.2274325763103935	5.27033147026128	0.47460000008488545
Clostridium_sp_CAG_253	group	DTG-RTVr	0.5182263217855388	0.7047273905530239	0.4461032520267802	0.636411224861665	-2.9184439594551126	-3.032715472579506	-2.786844493877174	0.2522707238246138	4.894361271737379	0.041030137842587	-4.067621353900502	4.476802241384861	0.47320000008959084
Clostridium_sp_CAG_299	group	DTG-RTVr	0.05783103095934305	0.1933253817902664	0.17705679776478664	0.36258866694379793	-2.7630099457730815	-3.015808928928914	-2.4357596265737733	0.6166986458482899	5.405794690661805	0.09580322037836306	-3.441467714464883	5.956654553342167	0.44531093799686816
Clostridium_sp_CAG_413	group	DTG-RTVr	0.6056600536698838	0.7796859522088143	0.5038061573369824	0.6990792954660723	-2.860035116199805	-2.964415122254758	-2.7387796420063264	0.30317124909809223	5.319649373259908	0.04063610520663749	-5.807584836532333	4.615751223827043	0.4731053790140881
Clostridium_sp_CAG_510	group	DTG-RTVr	0.2906663555464288	0.5099730865032507	0.5436409276702672	0.7359100228110791	-2.8953223185242116	-2.9250613007531356	-2.8598420890387732	-0.008020568167664166	5.07084330106461	-7.349766309715709e-4	-5.586596317899919	3.85990113065766	0.49940000000200024
Clostridium_sp_CAG_58	group	DTG-RTVr	0.32765224429212586	0.5822420918313314	0.31363985082517687	0.5499479162145671	-1.6138175176475205	-1.8626389939085755	-1.3361838979663823	0.6934441543072651	13.772203615511593	0.055414166901483666	-4.801529876707974	5.721076978749705	0.45630873839904856
Clostridium_sp_CAG_590	group	DTG-RTVr	0.5252194507122493	0.7222773559671108	0.5348397860309088	0.7240167438613231	-2.791577490797243	-2.861990893594532	-2.7077840460455995	0.13492739795955444	5.662485162421721	0.01887364882859842	-5.377038100395382	4.494413571088077	0.4877024595490986
Clostridium_sp_CAG_632	group	DTG-RTVr	0.6569353500554725	0.8191411875590474	0.4858179925031522	0.6891197648189917	-2.754568420240517	-2.8480497084920575	-2.651573617753872	0.19021844017768608	5.853284369790336	0.02483196732135662	-5.92907471871567	5.236762231287459	0.48160000006141684
Hungatella_hathewayi	group	DTG-RTVr	0.41365507262065876	0.6477557660182386	0.36915106202188536	0.5851611286935187	-2.2334774873524967	-2.4491362400021224	-1.9909523067513177	0.508258090494774	10.014870294696578	0.05028270998082365	-4.834973624482698	5.671306759139347	0.4649070187137897
Lactonifactor_longoviformis	group	DTG-RTVr	0.10150047141448705	0.26538942185957665	0.2059540498093475	0.4060565355278912	-2.8506644520755504	-3.0758715719711613	-2.5579481475981254	0.6061699279171311	5.249686396722103	0.09250366642132579	-3.505084008482217	5.421164911126393	0.4479104180918838
Eubacterium_sulci	group	DTG-RTVr	0.28222017029026497	0.47749705315473767	0.27606556711235763	0.4746527082820586	-2.894060775898078	-3.102577453228413	-2.6637980035972078	0.4664120520809991	5.001635504120619	0.0772973078078951	-3.730726341441307	4.538532185295136	0.45970805852345287
Mogibacterium_diversum	group	DTG-RTVr	0.41417014271334496	0.6313015678143353	0.4219185609888437	0.6403886012383604	-2.4764429501192335	-2.6325994701427096	-2.296903672850119	0.2734588419466206	6.987662060532683	0.034438839897187025	-3.998363623328472	4.401958300809657	0.4780000000734757
Bacteroides_pectinophilus	group	DTG-RTVr	0.0552964507050249	0.19993734705648541	0.1931329481756682	0.38704657308681023	-2.9203957275823385	-3.1610287145166254	-2.6325184605373355	0.6372922363324758	5.293655896801015	0.08792187493010326	-3.5362620055977247	6.1836678000065	0.4403119378142334
Intestinimonas_butyriciproducens	group	DTG-RTVr	0.03385209342118411	0.17178606018608267	0.10447627609218621	0.3215236606922755	-1.3065835240613595	-0.9314806503371109	-1.6691737008500684	-1.2813372961363125	11.48852381629277	-0.11621190732531561	-5.529067455331852	3.75301457028566	0.43111377747852103
Lawsonibacter_asaccharolyticus	group	DTG-RTVr	0.15795439723126495	0.4110608019698734	0.29809802953380765	0.5699155111835876	6.705003595503782	7.701680894794025	0.7722228113680636	-0.552608919423359	12.450211360961731	-0.04764076486887789	-5.034558395564406	4.067021844190505	0.46890621886025546
Anaerofustis_stercorihominis	group	DTG-RTVr	0.07515045114769046	0.23217050081664137	0.2005257637661356	0.40955795907788023	-2.9359255329347373	-3.1582263569696654	-2.6930743113647218	0.534222605680128	4.9977195133132675	0.08631201179482872	-3.5445690381563724	5.586261237715446	0.4471105780626446
Eubacteriaceae_bacterium_CHKCI005	group	DTG-RTVr	0.38593221608798717	0.5931358486538799	0.5476788531070526	0.7426143479636437	-2.874775847205001	-2.8874085488791383	-2.8600560211241692	-0.052441265796890235	5.045635361967777	-0.0076894511893726035	-4.707663719155106	3.832403608197423	0.494400000018669
Eubacterium_callanderi	group	DTG-RTVr	0.2702684923382461	0.4871839167273286	0.32536664465560927	0.5294724341205986	-2.732397480621671	-2.888267781171164	-2.5166826080637517	0.5157320816007331	5.796079655404258	0.07059601183099207	-4.396944723320985	5.657473075000289	0.45460000015259117
Eubacterium_coprostanoligenes	group	DTG-RTVr	0.4160174480447784	0.6274183809571852	0.3448290632898285	0.5456027448987365	-2.939904463975779	-3.1332689953190105	-2.7073102393445723	0.4220611337343403	4.862485682132416	0.07498629280989136	-4.419949758706903	4.658189823897334	0.4576000001423564
Eubacterium_dolichum_CAG_375	group	DTG-RTVr	0.5271978328745868	0.7207047036720343	0.4314304568470706	0.6347378816116035	-2.808831675962198	-2.937400490935456	-2.6591526678942685	0.239156056293929	5.375109832153372	0.0349957352934239	-4.432110998906476	5.237024258602702	0.4785042992119281
Eubacterium_eligens	group	DTG-RTVr	0.008491168679717309	0.08013221228480448	0.009980885112380497	0.10623213720528848	12.02217332636401	13.105051973861503	10.618791254843833	-1.5609163917559084	15.434464840410621	-0.12045942312220995	-6.869701797736007	4.673888672520972	0.41191761677959476
Eubacterium_hallii	group	DTG-RTVr	0.12548018345385614	0.37565799280694623	0.10304802899886169	0.35412873547305784	15.076159551050937	15.383798450404356	14.773177543071	-0.4459358322405311	5.272296305317974	-0.04754106162930953	-10.545993431944686	7.616026751406302	0.44351129793110566
Eubacterium_limosum	group	DTG-RTVr	0.6069020397967987	0.7860060289498403	0.5258015695658725	0.7269804697032133	-2.570667021794158	-2.609298845803913	-2.5215985201408397	0.1069218780722867	6.882858417894985	0.012763331682322578	-4.690771664422923	5.4577038246688145	0.49090181966639795
Eubacterium_ramulus	group	DTG-RTVr	0.16700623084689487	0.42661550123331976	0.28747654314231197	0.5707654439036484	11.618104248779428	11.883384312141409	11.122337719373613	-0.4642665007207851	14.035364974483617	-0.03616236203243223	-7.068719589786712	5.578206899329169	0.4620000001274028
Eubacterium_sp_An11	group	DTG-RTVr	0.5721961435053318	0.7545623520999738	0.43368434190791066	0.6379826042271942	-2.9336220446745784	-3.0791637997650945	-2.7740216612160964	0.35653927863418744	4.728505023474172	0.0556294266395934	-4.63652460316211	4.232539172334681	0.4681063788309589
Eubacterium_sp_CAG_180	group	DTG-RTVr	7.975766616663008e-4	0.019637799010077447	0.003232885090236234	0.056955290730755045	1.334423883180218	11.784201743250762	-0.6379413160011431	-2.4742444046461163	16.552486037750302	-0.1791367867405167	-7.585871114104332	4.261257285427447	0.38972205597511644
Eubacterium_sp_CAG_251	group	DTG-RTVr	0.3116357105535089	0.5654195218557515	0.5452216538921582	0.7345022751659055	-1.906396466605468	-1.8922549408000453	-1.922137055625024	-0.22364928543446005	13.647187176187483	-0.01727867155430885	-6.296378761784951	5.150696387228179	0.48400000005338817
