otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.<50	rab.win.>50	diff.btw	diff.win	effect	effect.low	effect.high	overlap
Alistipes_finegoldii	CD8diff_48	<50->50	0.30178663324431215	0.7009268938116754	0.34994730324609813	0.7659295956313712	-0.7213734885231204	-0.27407362051478934	-0.9292562568830505	-0.9117856787949261	13.292155866426118	-0.07148820516497345	-5.364788708972474	3.9382422015846608	0.45483359765885045
Alistipes_indistinctus	CD8diff_48	<50->50	0.15599430014419494	0.5537104602503993	0.23721052011864083	0.6627768834043	-1.9543883561735118	-1.4150059622622297	-2.188152947966241	-0.9046137943143879	11.771917848538457	-0.0813676767180507	-5.8218013460656834	4.397099083523611	0.44248188430705737
Alistipes_inops	CD8diff_48	<50->50	0.45514797844424765	0.7736030514585026	0.54149337565229	0.8384930914248317	-2.581653487683665	-2.487584718404607	-2.6345000972145893	-0.1841492534300233	7.455129188745984	-0.01773373580238085	-6.319974425180222	5.097008567496934	0.485054347890011
Alistipes_onderdonkii	CD8diff_48	<50->50	0.26338427782302737	0.6153228228769261	0.3470809997874329	0.7255010103142808	-2.7519868382346733	-3.0251072633186116	-2.610836633366162	0.4990071113494974	5.537931537010851	0.06963229343952893	-3.743983003024768	4.941848079099696	0.45810688423825735
Alistipes_putredinis	CD8diff_48	<50->50	0.5993797456009173	0.86955523775561006	0.5745281864599291	0.8753758192453708	0.12835561222791192	-0.7294300395217448	0.8296369635319376	0.46991048512719225	13.467136284766722	0.03749117447836563	-4.083394599565211	4.553632635572686	0.4776997963372347
Alistipes_shahii	CD8diff_48	<50->50	0.7732343269060916	0.93797676048501	0.8213641071292721	0.954239699052025	5.929199122683057	7.1820632115150085	3.947688187966973	0.1052874056938169	13.082878133310299	0.00833573441992919	-4.14573966673903	4.188844316562307	0.4942268508283753
Parabacteroides_distasonis	CD8diff_48	<50->50	0.2335431755681052	0.657616929838173	0.3189775678158329	0.7760921238028441	14.145519104552356	14.4699252513014	13.904858225685683	-0.5246255534703792	14.42725197877158	-0.040986728264082346	-8.118561399204197	5.893099237787857	0.4601449277076323
Parabacteroides_goldsteinii	CD8diff_48	<50->50	0.32654497453549525	0.7045323849785791	0.4243294902399366	0.7785007622040951	-2.318162967135587	-2.554045909016681	-2.1994937027847605	0.5337224762110537	8.961386844076976	0.05530091722056703	-5.0657589148014655	6.204840503275423	0.46139913985343683
Parabacteroides_gordonii	CD8diff_48	<50->50	0.22141496060872107	0.5453535761037612	0.33116511455528597	0.7012299457116979	-2.961265511955977	-3.229868496812216	-2.8328696015133357	0.47097111360590027	4.718474300765877	0.08106615438864799	-3.3673580572391377	4.731705278423059	0.45483359765885045
Parabacteroides_johnsonii	CD8diff_48	<50->50	0.36602198479615056	0.7265898699479719	0.5192766097369109	0.8351354474183922	-2.342562207602791	-2.216259481086885	-2.409052961514032	-0.2803759213752759	9.582070173246057	-0.029876294272334035	-5.629050224302368	4.70295661978815	0.4797373783977616
Parabacteroides_merdae	CD8diff_48	<50->50	0.806532909807499	0.9467398167484681	0.7666096639039645	0.9417844233466189	11.174522885331514	11.405903673754498	10.682229013973405	-0.20157037150638235	16.194293723226693	-0.013177836045942566	-6.122993615272436	5.332123712096635	0.49083088072742753
Parabacteroides_sp_CAG_409	CD8diff_48	<50->50	0.6972383619972518	0.9003775975070512	0.5934496577334747	0.8680660556679201	-2.367806609109129	-2.485693376158279	-2.3048650567838322	0.14688738298592874	8.745709328341874	0.015035866592958391	-5.257214389432356	4.9344217019513135	0.48890398555468606
Gemella_haemolysans	CD8diff_48	<50->50	0.48318572462412024	0.7750227016024318	0.5394911358131396	0.8527824919720818	-2.7873889337490265	-2.799042921774916	-2.7779816422518024	-0.18867067215215982	5.811963522416166	-0.02551165425340665	-5.138023495163971	3.9722968697077405	0.4832427536948773
Gemella_morbillorum	CD8diff_48	<50->50	0.5553105194372759	0.8268571278889667	0.49799209768378583	0.8185614234735551	-2.9142337456991925	-3.032601359450746	-2.8677833838093694	0.16216165496474666	4.994688783106133	0.028493979834259914	-4.270618775398743	4.20858796741311	0.48471813454575186
Gemella_sanguinis	CD8diff_48	<50->50	0.017163432090815868	0.24410746461410399	0.04473863784925498	0.4224365344691749	-1.723896467878589	-0.7312834121459328	-2.0459358745392233	-1.6730702750242283	10.405058055419918	-0.17884275244478315	-5.6415110801248645	3.182540354259903	0.4023092601123463
Granulicatella_elegans	CD8diff_48	<50->50	0.5449115892396615	0.8127786099465844	0.45654037263354946	0.7827418295551761	-2.9225062394195316	-3.1058637304671812	-2.8250591598697135	0.2504232104532882	4.8955871174164844	0.04005074066068791	-4.148570689290519	4.471042618136038	0.47554347836562955
Enterococcus_avium	CD8diff_48	<50->50	0.46109175178331196	0.7829448418435246	0.48889581587188796	0.818632411581194	-2.9057125696447716	-3.0591352101373133	-2.821481537931458	0.30324442299737164	5.412716263325361	0.03951950164148785	-4.729768107646353	6.034846731315022	0.4728260870729873
Enterococcus_casseliflavus	CD8diff_48	<50->50	0.26505587092851957	0.5948370969306839	0.3826579811531224	0.743869755763589	-3.0148761342953367	-3.2283254184937125	-2.9030210504552922	0.3528732731630839	4.597616192527472	0.06675800712165655	-3.5409674897418766	4.998509323520026	0.46230473188029003
Enterococcus_faecalis	CD8diff_48	<50->50	0.637020621593769	0.8759806377123187	0.5696626228895986	0.8614796949920386	-2.673238901102698	-2.7402667022050764	-2.638696991794463	0.14264696394269194	6.783460074163733	0.014471710890844085	-5.315802633604918	5.8733456368415	0.4892460946803221
Enterococcus_faecium	CD8diff_48	<50->50	0.06134761644783521	0.4164441256386223	0.2430176518678881	0.6665282363463809	-2.261217041988763	-2.655771261339291	-2.0695511983015447	0.744555718837363	10.185795284569288	0.06832016299945838	-4.267576761275419	7.295140217149381	0.4441928913439366
Enterococcus_gallinarum	CD8diff_48	<50->50	0.22862199898488472	0.5767096176207218	0.41073782174537016	0.7577868400428821	-2.934456909018623	-3.135827224661856	-2.8228182752892135	0.41560157841950485	4.9205966112964905	0.058618527114649474	-3.7971085977993972	5.745044584110849	0.46026714981987377
Lactobacillus_crispatus	CD8diff_48	<50->50	0.2629980799616297	0.6281952871053149	0.4273361490774409	0.7563090136866217	-2.746358723790822	-2.988227456598585	-2.616436457005145	0.41747363705441387	5.821891791015073	0.05347222911336849	-4.122653341332501	5.809119439934295	0.461956521902647
Lactobacillus_curvatus	CD8diff_48	<50->50	0.3069435219653925	0.6491675893750797	0.37628672881543407	0.7312404434287151	-2.8993320508797407	-3.1537550833196395	-2.787155382084915	0.452660679886673	4.875348907343792	0.0719901138520015	-3.721593718414764	5.264564008540582	0.4553894929457852
Lactobacillus_fermentum	CD8diff_48	<50->50	0.03450807342346063	0.29679058155751825	0.21185499791065254	0.6023378213120688	-2.720544719114711	-3.1153046210378417	-2.495340985167365	0.8008081045596906	5.859440250329131	0.10094654845483496	-3.562928620608327	6.595139942623266	0.4278922348628742
Lactobacillus_gasseri	CD8diff_48	<50->50	0.08330146810750894	0.42523938271110306	0.22396310827429178	0.6196400196223116	-2.566447716011984	-2.9823968354999106	-2.336135718151125	0.851437577392474	6.831126991610535	0.09718746209630874	-4.360593407310475	6.453464692559424	0.42640398582870664
Lactobacillus_mucosae	CD8diff_48	<50->50	0.5078529430803118	0.7962896470883808	0.3907694737732509	0.7570951212324785	-2.8807959652079376	-3.1070133880559236	-2.7606535810664496	0.31381469671946327	5.095042178268864	0.044423347081955916	-5.052862253726989	5.052538761985362	0.46909667208179145
Lactobacillus_oris	CD8diff_48	<50->50	0.09396185994163836	0.4203248860109644	0.301394591581292	0.6725111222183123	-2.6673708505636853	-3.0075071036720953	-2.4745266898896396	0.6159358153444447	5.968925690324571	0.07955410337535679	-3.983864263336393	5.813733106276037	0.4495018118122192
Lactobacillus_paragasseri	CD8diff_48	<50->50	0.0069851257311764735	0.16537267943723755	0.06763932165443569	0.4297532132576721	-2.515182615290975	-3.1295408087691587	-2.1649429271248035	1.1804934166751178	7.029286767390545	0.13239527379112892	-3.578723206942071	7.484145597322742	0.4053442033180765
Lactobacillus_plantarum	CD8diff_48	<50->50	0.5990085969476919	0.8489672384116981	0.5074400880107592	0.8226226382218359	-2.924063963431559	-3.097010858114693	-2.83340292171156	0.21823349775792877	4.884884710801824	0.03618538706201885	-4.716519139131057	4.519609283026707	0.4762228261887937
Lactobacillus_rhamnosus	CD8diff_48	<50->50	0.07896462631962216	0.40300938607432146	0.30083045824048105	0.6816758056481719	-2.7497826389871776	-3.0440396184128016	-2.594650162012769	0.5948886604251147	5.689358813313493	0.07849114864966028	-3.7052724932680534	6.141046361275739	0.4463315219711434
Lactobacillus_rogosae	CD8diff_48	<50->50	0.6816154003835074	0.8953330780177648	0.6624062518942119	0.9050597817818818	-1.7590470944135586	-1.723145242141328	-1.7727402968259582	-0.05259203478754415	10.170130575408102	-0.004421667746479923	-4.484284215142265	4.374455920518973	0.49660326088408135
Lactobacillus_ruminis	CD8diff_48	<50->50	0.04682477701520762	0.38092580120871583	0.21949055079060995	0.6602695144187446	-2.084632824684377	-1.7596197072224786	-2.221646266185708	-1.0211667429708537	14.01844145964709	-0.0781812095896112	-7.695970773813761	4.913878429872298	0.44170251327032517
Lactobacillus_sakei	CD8diff_48	<50->50	0.2569247272621883	0.6501063634988316	0.3907046658937617	0.7691531321059226	-2.5086379241199577	-2.722966105821712	-2.385641425189899	0.4565864562963018	7.546515680434272	0.0542249312296745	-4.487820214528464	5.907265490485587	0.4609463438400111
Lactobacillus_salivarius	CD8diff_48	<50->50	0.7160255302415224	0.9084985510748746	0.5505780772841645	0.8471899592499248	-2.398736039111224	-2.5075173095143626	-2.347175743700374	0.15605020542192172	9.153727556543476	0.016149559420646005	-5.836336407486562	5.8380124412622525	0.4890196966735928
Lactobacillus_ultunensis	CD8diff_48	<50->50	0.13392353819501912	0.4596512720431379	0.32127666377488895	0.7010223006396291	-2.9961103561133857	-3.288483178850713	-2.8326499924793698	0.4967103149716863	4.863105161639902	0.077486454385674	-3.321336883358992	5.8567351042728	0.45347520961861587
Lactobacillus_vaginalis	CD8diff_48	<50->50	0.015244912406478406	0.19702141101068296	0.17731908665215868	0.577909441230884	-2.7964535614673043	-3.1689921910873213	-2.56793862856329	0.7501975784567652	5.272439212474058	0.111092956069964	-3.2580492749142373	6.759905692147645	0.4328729910096664
Pediococcus_pentosaceus	CD8diff_48	<50->50	0.5946954368933862	0.8440707180542331	0.5010971320355941	0.8083271057260621	-2.9661544317699047	-3.1473721173097324	-2.8650641979076514	0.3627716145289259	4.726833356373824	0.05828267514279565	-4.408343697159436	4.662507134064761	0.4649003624695732
Leuconostoc_carnosum	CD8diff_48	<50->50	0.5806968314817119	0.8387132007243742	0.49691855991227146	0.810325035814506	-2.866317099742835	-3.0652080546942386	-2.7678454648583912	0.254044198674265	5.152850358971923	0.043675879697838066	-4.40027994897517	4.624048936539186	0.47192028997544444
Leuconostoc_citreum	CD8diff_48	<50->50	0.5232452088528714	0.8043486308064964	0.4987002884434713	0.8028214077368109	-2.9768361160110732	-3.109385271163365	-2.8940134895810523	0.22122024610296975	4.706111398658557	0.035439639810543266	-4.450220175071673	4.340037831807058	0.47939311603023765
Leuconostoc_garlicum	CD8diff_48	<50->50	0.5204449582188504	0.7949374020692778	0.4696463696256813	0.8021849977816972	-3.002274098190572	-3.189530235012688	-2.9061464032144464	0.2557032587618391	4.624234565479227	0.04915207214067904	-3.9637390379920223	4.091626103016113	0.47430382623637757
Leuconostoc_mesenteroides	CD8diff_48	<50->50	0.5812405066402465	0.847954029667525	0.47959947124483226	0.8152278087080317	-2.9343000230176433	-3.021020065085626	-2.8798094849417772	0.1268480790935982	4.96957700275985	0.02216565814481914	-4.445392925263408	4.694174251266216	0.4890196966735928
Weissella_cibaria	CD8diff_48	<50->50	0.13356063902420262	0.49889550030815266	0.42246957271362456	0.7842520444146489	-2.776038324361547	-2.6401402640848524	-2.8400376001040275	-0.4345370985703578	6.490938367460995	-0.05359500301168213	-7.108774053246619	4.040198007525056	0.46207833387357655
Weissella_confusa	CD8diff_48	<50->50	0.4950957823057706	0.7941877797598011	0.581825972628411	0.8654896314878222	-2.812587625353805	-2.8286973544225393	-2.804951997765306	-0.09845363005434749	5.695474526604334	-0.012822888103715275	-6.11957705712779	4.23716836222277	0.489583333377866
Lactococcus_garvieae	CD8diff_48	<50->50	0.5687502652811522	0.8390640141823114	0.585149424037694	0.8690629755748807	-2.8841185719294504	-2.8438668673195355	-2.902749665860558	-0.1012726739805565	5.06649196750104	-0.016164900911083024	-4.593149884310904	4.498972565761575	0.49026268120104666
Lactococcus_lactis	CD8diff_48	<50->50	0.16352637328454767	0.5288916198996032	0.2964009220290064	0.6894897792910734	-2.4846760784297377	-2.804704881747689	-2.3118151890506162	0.5850751155407767	7.456798133804259	0.07132356616810655	-4.005274981236454	5.942164961513829	0.45221920310461294
Lactococcus_petauri	CD8diff_48	<50->50	0.505101770036839	0.8013005132807585	0.49834653457304817	0.8213382802547716	-2.947848031910917	-3.043796004415263	-2.8964084740556775	0.10329774270218017	4.825134016193415	0.02015712322064123	-4.460517413975772	4.166072137628466	0.4909420290242268
Streptococcus_anginosus_group	CD8diff_48	<50->50	0.739092536726403	0.9223689903473412	0.6429892713883837	0.8986543876852325	-1.5211288283906335	-1.5606095564602178	-1.4971705473649326	-0.0037332047810956226	10.98988014998971	-4.373230174172356e-4	-4.273736531405286	4.435015369547481	0.49954710145121106
Streptococcus_australis	CD8diff_48	<50->50	0.4383911459270892	0.7745393651250344	0.5710649295093978	0.8647213923614273	-2.2162956119987367	-2.1743382364484827	-2.2309477234287183	-0.3286753376317417	9.265363046086371	-0.03329035233910144	-4.925667244474069	3.990728593645975	0.4776997963372347
Streptococcus_cristatus	CD8diff_48	<50->50	0.5952458687726482	0.8447193232331224	0.5488387293896233	0.844760898824143	-2.870709177046063	-2.977865185152396	-2.8201837642122403	-0.003561083276503396	5.370131803278857	-4.909743475267855e-4	-5.043703408619531	4.447307297393701	0.4994340049831737
Streptococcus_gordonii	CD8diff_48	<50->50	0.2784420730646578	0.6654835117533212	0.4650433926595559	0.8105354879409605	-2.060172380782477	-1.8657375045134081	-2.132755452884334	-0.42413032556553887	10.2292818652777	-0.043069262923691336	-5.528494852564002	4.494996984518996	0.47056159432913397
Streptococcus_infantis	CD8diff_48	<50->50	0.18550574280157395	0.5652428189621911	0.3380164752729887	0.7274750092201778	-2.3719499160762876	-2.0961454056994686	-2.512066487430344	-0.6662060899070106	8.240664011721064	-0.07620848216183634	-5.49197790016511	4.262376672301348	0.45302241360520645
Streptococcus_milleri	CD8diff_48	<50->50	0.4024260814967391	0.7129556394914793	0.40798206008613375	0.7554689495171351	-2.919809451718761	-3.1548350725758176	-2.8147918246307135	0.39127221039079707	4.811780251077417	0.06894832379097263	-3.6100768136944055	4.694221751220479	0.46411591593400797
Streptococcus_mitis	CD8diff_48	<50->50	0.5634510931761212	0.8422064773571579	0.5985736582206758	0.8832621454383741	-1.3124529253606596	-1.403954950750089	-1.2741338516043044	-0.30654509874341507	10.412595135961617	-0.03063156491184775	-4.658590611482184	4.03905291825482	0.4789402174814587
Streptococcus_mutans	CD8diff_48	<50->50	0.7298132479476576	0.9146184100764008	0.6199504959364853	0.8824660579317287	-2.1426477504970425	-2.2042153799108846	-2.105452809991508	0.005299788896012458	9.553323725238801	4.665892334346154e-4	-4.933679073567054	5.130914617818499	0.49977355072560503
Streptococcus_oralis	CD8diff_48	<50->50	0.17774392122428928	0.5772707680581353	0.28091476357189266	0.711227027972168	-1.8171022415607396	-1.409618276594161	-1.993513246107515	-0.7448492947886756	10.27207619447907	-0.0728615503843037	-4.820745127050411	3.6283078636630743	0.4526721016533488
Streptococcus_parasanguinis	CD8diff_48	<50->50	0.6059836402365265	0.8746799489134388	0.6646890701761162	0.9128289260221917	8.595708355387693	8.220003711922121	8.64874131662534	0.37297120916562143	13.252189674291255	0.03102066199782831	-3.932477772926711	4.818267608885195	0.48290695049193216
Streptococcus_pasteurianus	CD8diff_48	<50->50	0.6567249342023049	0.878910202084518	0.5037505509985812	0.8284400699968004	-2.854589798597276	-2.9532380438009653	-2.8109244258009642	0.1595085149885911	5.6851630940330224	0.019899790331175372	-5.260642225612295	4.811847972994218	0.48596014498757933
Streptococcus_salivarius	CD8diff_48	<50->50	0.19876870438810978	0.6201874897168174	0.2133414653372983	0.7014937649496591	9.89998494396275	11.009146581280106	9.490171809778797	-1.0516024947963611	13.06498268724841	-0.08627013722548102	-4.904959341861144	3.734055525887761	0.4471360654309787
Streptococcus_sanguinis	CD8diff_48	<50->50	0.7273683026804632	0.9194011152544423	0.6273649819257937	0.892858810833434	-2.1648897943582934	-2.1023776005555366	-2.1953559269493343	-0.10177914944458344	10.412512896442015	-0.01066290813790853	-5.0321386135305115	4.667062637277324	0.49230072467059
Streptococcus_sobrinus	CD8diff_48	<50->50	0.26781747696148883	0.5877083857934856	0.3809034302580931	0.7345926738636652	-2.9627246750481078	-3.1709365555280833	-2.8468517583943633	0.45734326088427046	4.721791947703251	0.07890677975417096	-3.654514140279647	4.722266451057853	0.45619198569909375
Streptococcus_sp_A12	CD8diff_48	<50->50	0.6817265014294708	0.8939539104037166	0.5224622440555863	0.8419218060831575	-2.4000440811844417	-2.640882802846514	-2.2712508763967296	0.2491757356833535	7.634659442749566	0.028799816909252728	-4.790819646030865	4.271107975486006	0.48143115949974874
Streptococcus_sp_F0442	CD8diff_48	<50->50	0.5783090572131936	0.840502932142571	0.5126516725903421	0.8349539079271975	-2.865113430385909	-2.9682481580064497	-2.817969085802403	0.09461476256849011	5.405194218848036	0.01362451022369246	-4.931026247677536	4.537317622260828	0.49037808471396893
Streptococcus_thermophilus	CD8diff_48	<50->50	0.018241933396564426	0.27353011005579336	0.022347403366777777	0.39241356169637026	8.042489606438032	-0.6621962632114755	8.84919583306705	2.274744614079051	14.372179005782764	0.17162945286479994	-3.5833500477488043	5.692881122422181	0.40502603619173566
Streptococcus_vestibularis	CD8diff_48	<50->50	0.6996145225134639	0.9059028055537229	0.6182965795043323	0.8853014486924751	-2.526565189918969	-2.5995293292358337	-2.4808240568917093	0.09284001380307672	7.9897453894528585	0.0105235394748474	-4.993066856674684	5.205278433592866	0.49309486079472475
Catabacter_hongkongensis	CD8diff_48	<50->50	0.5996781503173138	0.8529633676218067	0.5281645821476814	0.837096209828119	-2.6891354349043244	-2.6967885602379162	-2.6821791708422023	0.0056205456843976265	5.888061115225354	9.026108124069548e-4	-4.779183508585269	4.419626395841074	0.4996604029899042
Christensenella_minuta	CD8diff_48	<50->50	0.6102441924378214	0.8589232565420992	0.5326261566057121	0.8348986692688115	-2.6307999980646333	-2.7475905300052084	-2.5673982706025544	0.2506787123790417	6.1369625708693984	0.034351653946164074	-4.419937731228431	4.358283983827713	0.47747339833050995
Butyricicoccus_pullicaecorum	CD8diff_48	<50->50	0.45133874869112584	0.7614315422091693	0.42148595469904754	0.7743248097481554	-2.9287560854912336	-3.1570137892993255	-2.8196583949456357	0.3404357842283581	4.879279599077009	0.05234105153273122	-4.340022208167159	5.189081151689927	0.46954946809523057
Clostridium_bolteae_CAG_59	CD8diff_48	<50->50	0.3146864724037777	0.6819438233650373	0.4371604080173543	0.7802275350417907	-2.596810039962074	-2.8111839013357454	-2.486737810824083	0.3485988794976951	6.809913077320747	0.04307107793456369	-4.4538600064894	5.5990051084760175	0.46988224650598176
Clostridium_disporicum	CD8diff_48	<50->50	0.5927755803565068	0.855401220175904	0.4763654264658801	0.8109776864526391	-2.3989778277443072	-2.5858509723146543	-2.2944077586509692	0.3258244997370294	7.791538710064961	0.03870611580888424	-4.7742005680350825	5.49820464415496	0.47136065214899325
Clostridium_paraputrificum	CD8diff_48	<50->50	0.5695936667708625	0.8315231788617929	0.5363377473923945	0.8410928443656298	-2.9750407878624063	-2.9968658933109733	-2.96124939191248	0.06655036135380143	4.750495315533495	0.014422870026613764	-4.3435794033765305	4.318761094788014	0.49083088072742753
Clostridium_perfringens	CD8diff_48	<50->50	0.2662078647022174	0.6333672725066084	0.5023463889605084	0.8265317063768303	-2.8702158311677817	-2.7804245685698206	-2.9229969117678447	-0.26640384257436445	5.360419408653701	-0.03717566180782533	-5.873047737300264	3.92288795871186	0.4753170290912419
Clostridium_sp_CAG_167	CD8diff_48	<50->50	0.5897964181888997	0.8497124520953211	0.4843550801423353	0.8124461654584789	-2.8509299362779856	-2.903054829319002	-2.8280889940984775	0.020270017705870558	5.522253183777133	0.0030667279019465196	-4.422416220725827	4.230963853728139	0.4978492189360601
Clostridium_sp_CAG_242	CD8diff_48	<50->50	0.6253239933523594	0.8683710205571015	0.47641107481020545	0.8032072064157976	-2.7769958485618425	-2.9542390073820517	-2.67490462280713	0.3237059738744126	5.775240426388065	0.03972851330382973	-5.0339097311561485	5.310778383713865	0.4744112319936929
Clostridium_sp_CAG_253	CD8diff_48	<50->50	0.2991144408924735	0.6316098680208903	0.35479904644737414	0.7202198725966378	-3.009952259907026	-3.2891265974672983	-2.8802858622932312	0.4230105053813258	4.4907207243013865	0.07575106677871575	-3.50873375707679	4.608738040146473	0.4625311298870046
Clostridium_sp_CAG_299	CD8diff_48	<50->50	0.6286638416602613	0.8686446257951493	0.5265289263455294	0.8398950588124888	-2.7760793534186092	-2.887392325543493	-2.71184702947796	0.12221612621194389	5.6202222244466515	0.019000179822954513	-4.769030303101898	4.861164784697472	0.48845108700589995
Clostridium_sp_CAG_413	CD8diff_48	<50->50	0.1427177824811604	0.4651465523428218	0.2745059040809575	0.6758014259043003	-2.956277112409145	-3.239274681501623	-2.7943629799276355	0.5637202778937684	4.902370433672802	0.08895075599829808	-3.6487399461952528	5.614849882147465	0.44361413067883876
Clostridium_sp_CAG_510	CD8diff_48	<50->50	0.24408907992055637	0.5954949620596093	0.5300360751022088	0.8358397763357311	-2.975317918940412	-2.931591940941134	-2.9935820180406694	-0.21076932972794893	4.903206667109302	-0.03161861112931765	-5.880384958562562	3.6025803921752697	0.4798460145790172
Clostridium_sp_CAG_58	CD8diff_48	<50->50	0.4672570314816978	0.7977736307047886	0.3891555724491052	0.769572647470584	-1.5146050688414423	-1.8639372451061256	-1.3382281597509884	0.7554805865096572	13.849026953466652	0.059289191098704785	-4.369275776411855	5.593807217846001	0.45573918968567845
Clostridium_sp_CAG_590	CD8diff_48	<50->50	0.6835549653038958	0.8954182820680608	0.48678150342031307	0.809331936030085	-2.7677345485646825	-2.9761737720510375	-2.6532873720903414	0.2733495947077742	5.912697341525787	0.03428040958100544	-5.4660835376147645	5.620673416145137	0.47407742822965454
Clostridium_sp_CAG_632	CD8diff_48	<50->50	0.1543789033121497	0.5004411110001166	0.3288166714855819	0.7010501619492375	-2.8731542834761594	-3.156922559080085	-2.727126963926297	0.5763085234664604	5.151907801962679	0.08392679824203492	-3.6926848915088577	5.7870213806672846	0.44374009533055
Hungatella_hathewayi	CD8diff_48	<50->50	0.5879082250904876	0.8532932688079768	0.5994335832965615	0.8784035409651442	-2.304239732991471	-2.309822449029122	-2.2970326009940756	-0.02689161006088625	10.220148295295981	-0.003091356462966158	-6.037431738049769	4.718239780012254	0.498414855079238
Lactonifactor_longoviformis	CD8diff_48	<50->50	0.32579592767065385	0.6668674956602203	0.42742414895589664	0.7761177804589602	-2.771441069527736	-2.988749890181131	-2.6677884219348034	0.40670207741707287	5.4765476342662005	0.0608674501459106	-3.7997058697209627	5.1272861895496815	0.4642210146464338
Eubacterium_sulci	CD8diff_48	<50->50	0.4953775777497955	0.7975730838698907	0.45695525313245744	0.7973005139710271	-2.9751601679102	-3.1221519783166958	-2.890371826301532	0.2668413229782569	4.828719313513316	0.04697088814734039	-3.7776170202099215	4.099352790474274	0.4746376812680794
Mogibacterium_diversum	CD8diff_48	<50->50	0.6175965816249755	0.864987845307395	0.5846474074744769	0.8687822225595898	-2.5235467817804142	-2.5915250640634238	-2.4817329933054744	-0.006692736385842224	7.039695261349612	-5.423733572205837e-4	-4.389582293789378	4.152319439218391	0.4996604029899042
Bacteroides_pectinophilus	CD8diff_48	<50->50	0.2352071084817913	0.5869458156348799	0.36194079287410974	0.7167592305206568	-2.931044752205411	-3.2175061538234395	-2.7689796981065466	0.5154325746382575	5.016606997865349	0.07684505784840248	-3.7550689774012245	5.767432236585693	0.4484944534711686
Intestinimonas_butyriciproducens	CD8diff_48	<50->50	0.5590997969142023	0.8385939753863827	0.4585612042360438	0.8136744191046571	-1.5464780725088243	-1.8660022247715773	-1.3886375655207335	0.6127260930962741	11.261048758806737	0.061073436719173826	-4.59939330751704	4.878931072266557	0.46026714981987377
Lawsonibacter_asaccharolyticus	CD8diff_48	<50->50	0.16761478815827813	0.5932975750973741	0.07286034930450429	0.5253371775086665	5.448969508483082	0.786866290060237	7.069244850204837	1.4821750636313693	12.073762860653694	0.12888099781931805	-3.8423051358232136	5.454167451802887	0.4175724641301919
Anaerofustis_stercorihominis	CD8diff_48	<50->50	0.21445292890225945	0.5281398182881338	0.3481612166938514	0.7006655337760413	-2.9258620146570458	-3.180443940885816	-2.7910526241216225	0.5019571994520344	4.671833516288961	0.08439339371306201	-3.2908563556457007	5.14442646697621	0.45040760890967957
Eubacteriaceae_bacterium_CHKCI005	CD8diff_48	<50->50	0.609526735995281	0.8478345248859878	0.5195443991517187	0.8342878635369271	-2.904545162907425	-3.029265427219782	-2.8429197457185182	0.2216531743551755	4.919500694496687	0.03633438508232978	-4.38446076516168	4.11836424089727	0.47951098039103635
Eubacterium_callanderi	CD8diff_48	<50->50	0.6166004257675337	0.8678972014816229	0.47640757166967995	0.8089283649658987	-2.7490662455272314	-2.8860741119669324	-2.675472439727681	0.18004979498848428	5.798999525314347	0.024338005897599022	-4.959268972648694	5.319133679686779	0.4833597465053864
Eubacterium_coprostanoligenes	CD8diff_48	<50->50	0.6376249722654039	0.8702500044798818	0.5135642703488352	0.837105366749944	-2.936394892467476	-3.0558859651381773	-2.8865138206078935	0.2309924202095175	4.98623923169721	0.03606644506966843	-4.509606162649147	4.545375174389015	0.47792619434395944
Eubacterium_dolichum_CAG_375	CD8diff_48	<50->50	0.5834259541825733	0.8442943177410315	0.5530459362442324	0.8571857877368787	-2.8577697544850977	-2.8770857752598307	-2.8499090986093254	-0.05600417143909908	5.601592736089922	-0.007747415705637511	-5.68869237764841	4.907034359742097	0.4941123188657431
Eubacterium_eligens	CD8diff_48	<50->50	0.17216473746382546	0.6008242348712541	0.2728178328611454	0.7451398189381124	12.23303060992837	13.269560363834447	11.651045187382364	-0.7149945448657027	15.377335992167023	-0.052333104735608954	-6.908311901059779	4.897421773887816	0.452796015598502
Eubacterium_hallii	CD8diff_48	<50->50	0.8695256080309626	0.9651326766645776	0.7765171215725092	0.9484251830867053	15.03614555070401	15.09302368718027	15.013868314801314	-0.12366347319721349	5.440023720027346	-0.012475831929392254	-9.091349426779898	9.308773584981891	0.48437500006683526
Eubacterium_limosum	CD8diff_48	<50->50	0.20355407949571466	0.5789327340963739	0.3238616818685152	0.6929023103157195	-2.564626994053423	-2.897773067575237	-2.3902060765714044	0.6180953169529921	6.504554481997955	0.07186223812930591	-4.265821295584232	5.9661902306516446	0.44600407539749465
Eubacterium_ramulus	CD8diff_48	<50->50	0.819675095729481	0.9523926657144965	0.41633166148580997	0.8237750877551384	11.454599946366189	11.520049579113763	11.426794399745269	-0.5092210567061031	14.245135508501086	-0.041609088590542125	-6.462228233897103	6.810181627265498	0.4595879557997393
Eubacterium_sp_An11	CD8diff_48	<50->50	0.5476666869210561	0.8244370255549212	0.46226171794245197	0.8047308997581938	-2.938694251707984	-3.0350995716033875	-2.88797231226566	0.17284058656921708	4.770606514416665	0.02627234569640379	-4.776601374145696	4.576920400935827	0.48471813454575186
