otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.high	rab.win.low	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.mid
Firmicutes_bacterium_CAG_534	CD4after_48	high-low	0.5216585304225387	0.7875128415418531	0.5314572393778693	0.8152517265414346	-3.1799779461284583	-3.337670586985361	-3.1458359671124594	0.23774369688009145	4.532495939558487	0.04019787464306661	-3.966225565478382	4.404182334198714	0.4729166691228137	NA
Firmicutes_bacterium_CAG_791	CD4after_48	high-low	0.8048779569066113	0.934593220637525	0.5831467624277034	0.8513627327723896	-1.6185562038179615	-2.2155345462930676	-1.5106743793237385	0.721991281242917	15.546120756993902	0.058347273254274586	-5.73433507450422	6.041700471294854	0.450000004566789	NA
Firmicutes_bacterium_CAG_83	CD4after_48	high-low	0.8382878621207366	0.9479547744503863	0.504715185289281	0.8331825058717579	10.825547648227506	10.570334201220904	10.853818864605016	-0.8120215319728477	12.33057161151305	-0.07617334643764702	-4.981581102387224	6.140194554495221	0.45833333712728075	NA
Firmicutes_bacterium_CAG_94	CD4after_48	high-low	0.5796158149226217	0.8324543036709516	0.5338768862796949	0.8197738690594119	-1.804647470507735	-1.452881002389642	-1.8625726004503083	-0.6841322241937355	11.009299868824613	-0.05816923903743734	-5.61042839941712	4.585252379812127	0.4620187339361793	NA
Firmicutes_bacterium_CAG_95	CD4after_48	high-low	0.02235320068386381	0.259714318011191	0.1348370554867737	0.533526732069001	-2.015626543924535	-3.1361837847408616	-1.7817721635153347	2.4301816649961143	8.286887116853602	0.2835714458393787	-2.7052024386973876	6.27583636148944	0.3552083476241513	NA
Acidaminococcus_fermentans	CD4after_48	high-low	0.029677507609037687	0.252617259853149	0.3011876516524077	0.6510956452042054	-2.6678820356496793	-3.465891298479482	-2.5085715563364293	1.090977808979554	5.843178925219972	0.15589518112846307	-3.0468360722325514	8.178129512966569	0.39958377635128384	NA
Acidaminococcus_intestini	CD4after_48	high-low	8.600177102355039e-4	0.044456091850600524	0.11067712650225256	0.46065646054640486	-2.19825396117559	-3.4768178975131985	-1.892318632677453	2.4098170325133665	7.545661961828296	0.27539296561917953	-2.0765662701772785	9.993537512078086	0.32986474160789825	NA
Phascolarctobacterium_faecium	CD4after_48	high-low	0.1761829549671389	0.5484045673237223	0.21979785814716588	0.6138299083073919	-2.2576044406055384	-0.7768712517243568	-2.425525250371816	-2.1380429687684845	10.805278918299184	-0.2262128561823533	-6.85453789928535	3.0517066991828288	0.38189387184891477	NA
Phascolarctobacterium_sp_CAG_266	CD4after_48	high-low	0.508999096644247	0.7900856247259931	0.5457373057973259	0.8276692016812278	-2.861338138873357	-2.784624923470714	-2.8719077591760627	-0.23122266092389232	6.578237347337856	-0.031055399914804906	-7.897948232512017	4.349536986501787	0.47970863867062674	NA
Phascolarctobacterium_succinatutens	CD4after_48	high-low	0.844789525935777	0.9502282815273781	0.6752670576893139	0.9014916182133396	9.720674593150967	11.434503315129838	9.372569644864207	0.6975185854099362	17.78055339461082	0.044559617754195854	-5.292734116079773	5.184219528099527	0.460416670268461	NA
Megamonas_funiformis	CD4after_48	high-low	0.679325939527133	0.8790531942237758	0.5926942807781183	0.848228281978596	-2.7623931192966626	-2.8626909185784317	-2.7443982656471366	0.06599968007954704	7.099502964893226	0.00915352115056484	-5.2829701622799154	5.417421749205994	0.49583333371011956	NA
Megamonas_hypermegale	CD4after_48	high-low	0.35794259850041155	0.6915394953620432	0.46457541873406083	0.7663792169484195	-2.7886589141193934	-2.324680598253684	-2.8510879455651956	-0.8982134123993388	7.260049330170096	-0.08402593016525382	-6.822796962698231	4.108368907629091	0.43750000574110587	NA
Mitsuokella_jalaludinii	CD4after_48	high-low	0.39324586813199686	0.7370021302855227	0.3459367479560417	0.7181400143489741	-1.1645528635779687	-2.4234049145214414	-0.8814775590411745	1.8907216170568049	13.031266379080929	0.1679133099986425	-4.2529303756401475	6.106755861025533	0.4052083422241782	NA
Mitsuokella_multacida	CD4after_48	high-low	0.4428821052580255	0.7594394656001603	0.3647170102137665	0.7280706820825024	-1.2530803942923274	-2.371321708164075	-0.9799328110676306	1.4728760994428338	11.240843596786465	0.13582373388677588	-4.45044096059395	4.336274249873974	0.42663892455929286	NA
Allisonella_histaminiformans	CD4after_48	high-low	0.5413075710852415	0.8156613362523781	0.6139124406681455	0.8700887588700126	-0.7220975401845937	5.367611379662764	-0.8473825521625304	-0.6210338346610413	11.340925780956498	-0.061269762140594035	-4.720308335534208	4.329455681650193	0.4557752381531716	NA
Dialister_invisus	CD4after_48	high-low	0.3428967792269965	0.6504295926325585	0.440354792672239	0.7541717467073139	-3.0101538417128975	-3.3667109645580027	-2.934865102595568	0.5552909733862599	4.845024361079249	0.0917610752919359	-3.462498304437827	5.337366687888313	0.44640999448602725	NA
Megasphaera_elsdenii	CD4after_48	high-low	0.7389295233454951	0.9119018778457233	0.6184705294612958	0.8720005479306383	-1.2998700496434186	-2.105356467260565	-1.1357808417658042	0.7100513000902033	14.945538911495824	0.05050000592693728	-4.759663510107785	5.502008792518426	0.4666666696942029	NA
Megasphaera_micronuciformis	CD4after_48	high-low	0.35342654333610873	0.6674324060027301	0.4969287280434038	0.7823981045480037	-3.057329552787513	-3.418564005721498	-2.9948332315609854	0.4561648159645326	4.769950777621736	0.07785232727198994	-3.7661384132740867	6.812253458207338	0.4422476639705747	NA
Veillonella_atypica	CD4after_48	high-low	0.7075519219466438	0.8953080759398543	0.6181044748124546	0.8600705375689726	-2.5540503903952043	-2.645077860000317	-2.5361938666968253	-6.983477497666257e-4	9.944433819017902	-4.033707830908086e-5	-6.010562939419014	5.0316465913325175	0.5	NA
Veillonella_dispar	CD4after_48	high-low	0.36065443908992695	0.6993758915672637	0.4888083786826502	0.7883402976246189	-2.5095947070116154	-2.1199915116189203	-2.5508788520355488	-1.1299950485668449	11.767224021211156	-0.10547382426948783	-6.646956741017215	3.9196996085661318	0.42663892455929286	NA
Veillonella_infantium	CD4after_48	high-low	0.5607690024657067	0.8172828938746773	0.512956679142821	0.7995496607431072	-2.786739062472444	-3.2705731133335547	-2.7172152553623476	0.3825095243511871	6.21790324219228	0.052196353074404254	-4.100629550314808	5.316714444788229	0.464099899197936	NA
Veillonella_parvula	CD4after_48	high-low	0.36170883565726714	0.7129374226860102	0.511870212617566	0.8057595908915959	-2.490035146115831	-2.956262354713024	-2.401590319506715	0.7209658087750075	10.982797004005022	0.061469009055672943	-4.582349386585794	6.310576090457789	0.44536941185696094	NA
Veillonella_rogosae	CD4after_48	high-low	0.5466769495585551	0.7913034783050639	0.5351181008744054	0.8066516818416583	-3.0780562308011685	-3.1037287391062005	-3.0726597190235143	-0.22339374418471358	4.9783986094152795	-0.03713254607430014	-5.253025134104001	3.3487802873936454	0.47658689077495725	NA
Veillonella_sp_T11011_6	CD4after_48	high-low	0.6512656287692637	0.865782677531071	0.5688530469622336	0.8394690018709942	-2.716373859470652	-2.8089290000694334	-2.7042244006114693	0.08352082940777628	6.829073068927319	0.012507647319379367	-5.00889661968947	5.65932079834877	0.49323621288931374	NA
Veillonella_tobetsuensis	CD4after_48	high-low	0.5801549147705565	0.8241939601590094	0.5246374940218029	0.8070668815813283	-3.0025038785591356	-3.220712959644528	-2.9657262149679458	0.16895053648719482	5.224712992559084	0.022566169361587514	-4.773771179352452	4.4960806505360695	0.48595213446319	NA
Anaerococcus_vaginalis	CD4after_48	high-low	0.4802695346539603	0.7566926570894481	0.4883959750108034	0.78787068727793	-3.0859604042595823	-3.3417063021090385	-3.0314827329441965	0.3731602841206296	4.696297661962815	0.07280210237037027	-3.4995276082489775	4.3008588880686025	0.45833333712728075	NA
Finegoldia_magna	CD4after_48	high-low	0.626876830870597	0.8522773941115506	0.539810647819652	0.8225986121275635	-2.906044846919336	-3.2097554562361967	-2.8534734548657923	0.29085080552596665	5.881849165618085	0.03855538839598729	-4.386408419239313	5.580338038824441	0.4724245602481844	NA
Parvimonas_micra	CD4after_48	high-low	0.3765345810527214	0.6816817901670972	0.434070327913248	0.7519361665273587	-2.9015078647378623	-3.4120700484461164	-2.807210957773588	0.7515133294308907	4.972489317646412	0.1433141091449208	-3.14768409977001	4.2718187102882395	0.4156250078530181	NA
Parvimonas_sp_KA00067	CD4after_48	high-low	0.5667620165916315	0.8133343929145227	0.5549143709340414	0.8206223785322524	-3.0879134279464377	-2.9989188443928434	-3.105328058221195	-0.09332095873637059	5.217488631707587	-0.019700398413044995	-4.4858475159905336	4.515802325017645	0.4916666674203964	NA
Peptoniphilus_harei	CD4after_48	high-low	0.4036346250132283	0.7015644649889221	0.4496235410085813	0.7571987837177798	-3.1048337617854624	-3.4585782031201475	-3.033948367598313	0.5673625121368513	4.557991375780615	0.09707486894291892	-3.2206774109767333	5.003639337766152	0.445833338289379	NA
Fusobacterium_gonidiaformans	CD4after_48	high-low	0.4594958297441831	0.7387245273023231	0.47731218654273183	0.7827641191828356	-3.069872049008165	-3.3650213426576023	-3.0217772762444906	0.32883828410601623	4.512027066584926	0.06752452604042843	-3.402322488619202	4.2803725365098755	0.4677083362654539	NA
Fusobacterium_mortiferum	CD4after_48	high-low	0.6131447252616811	0.8402193080218379	0.542962767626614	0.8210005354122965	-3.0702642264387663	-3.2629648923296113	-3.037449388934103	0.03855674030920575	5.0912381746458895	0.002951869420963954	-5.015065063672721	3.6175845679725582	0.4989583334275237	NA
Fusobacterium_ulcerans	CD4after_48	high-low	0.6021855839657948	0.8398227724451169	0.5191161691606384	0.8006072767164722	-3.0272619592963377	-3.14394815933494	-3.0037825721576734	0.025550191459318583	5.653994043938296	0.0046310878937769594	-4.918722761366974	4.625694775015448	0.49739854341893036	NA
Victivallis_vadensis	CD4after_48	high-low	0.2566594267425697	0.5772898027525286	0.4099511091729299	0.7234671274242355	-2.9137492276191708	-3.4499360040841403	-2.8139139898295777	0.7710551210795256	5.13564691918727	0.12898133652899157	-3.1066034099171076	6.047075752104609	0.43125000633633764	NA
Parasutterella_excrementihominis	CD4after_48	high-low	0.3268383608698973	0.664373551500183	0.437154015062314	0.7540407571930914	-2.5947052409447675	-3.0721123670282733	-2.4963912166974502	0.8228730742905572	6.228012372801421	0.1096522974855558	-3.909626336574257	6.322499571941944	0.43184183769225293	NA
Sutterella_parvirubra	CD4after_48	high-low	0.7311563268313607	0.9061310966693659	0.587851130610211	0.8465578279943516	-2.3969904178036003	-2.7520680546975953	-2.3435422286510086	0.37696384999732224	9.577345125079933	0.03770354919956234	-5.059821984514266	4.512630383075593	0.47658689077495725	NA
Turicimonas_muris	CD4after_48	high-low	0.2475704620143901	0.5635268351747902	0.41045492726527133	0.7361522837302197	-2.8684325519166514	-3.269685083660889	-2.7967310179923484	0.9106468839108643	5.35050640073897	0.12957451407028597	-2.93367254081086	5.634366043143423	0.4125000081619201	NA
Bilophila_wadsworthia	CD4after_48	high-low	0.6560889353833975	0.877390113555231	0.6379289916099021	0.8826595731816974	4.3283788477684215	10.25111200181393	3.796550709866411	-0.5437321873838661	14.461679224651537	-0.03723413587001645	-5.968022431993821	4.958315558593551	0.4677083362654539	NA
Desulfovibrionaceae_bacterium	CD4after_48	high-low	0.030536313569244664	0.30515319130393487	0.0819574267235745	0.47225418852052004	-0.9269580590415689	-2.5716711810260353	-0.49924596793186815	2.6558663782117193	12.126540660906091	0.2467713874469662	-3.0618596293801703	6.796000804938842	0.359375013807876	NA
Desulfovibrio_piger	CD4after_48	high-low	0.03317934804298864	0.3182624501907696	0.05567169123618678	0.4239916375947994	-0.6205080302514592	-2.6673531864565003	-0.013780420059175569	2.867224604127017	13.892143177645377	0.25613452270936565	-2.8486373155066436	8.457162288888833	0.33020835068753607	NA
Citrobacter_youngae	CD4after_48	high-low	0.45341859253978556	0.7470177590173241	0.4881790077335772	0.7834131764178944	-3.039615193590951	-3.3231905907590775	-2.996047118781979	0.6201423793795016	4.365536570833093	0.1079455466176444	-3.746900780715076	4.87405911536155	0.445833338289379	NA
Enterobacter_cloacae_complex	CD4after_48	high-low	0.289707646373118	0.6055736604539204	0.42674501025040656	0.7493913426221739	-3.003693058837701	-3.434467505257482	-2.92498833603147	0.7707393099541626	5.011984416732702	0.1049253190419704	-3.3756418088758826	6.026294134211175	0.43704475082946753	NA
Escherichia_coli	CD4after_48	high-low	0.21610782634142536	0.6116224742092898	0.28738040149357846	0.6967648353086534	10.493132644606526	-1.0429047195266161	10.640525164619861	1.9116940268740095	17.125203597525026	0.14844916642480194	-4.2024793725046505	6.553919108442669	0.40686785469951486	NA
Klebsiella_pneumoniae	CD4after_48	high-low	0.046168675064803	0.29095145319625293	0.3430695933882065	0.6823181937330058	-2.706694396484199	-3.320773212653064	-2.583767072069774	0.8586113112756504	5.559493146844705	0.11620484355483433	-2.791819116081988	8.236077006503093	0.4125000081619201	NA
Klebsiella_quasipneumoniae	CD4after_48	high-low	0.1809216361205017	0.5017097319785849	0.41050240409815153	0.7316160505775364	-2.8478977269033408	-3.32809593575449	-2.7806698664196503	0.8168954001712105	5.342351298684244	0.11926991402803563	-3.414533931021821	6.3882883222259075	0.4302083397694629	NA
Klebsiella_variicola	CD4after_48	high-low	0.08806503443047213	0.3792946264938811	0.37306452893363684	0.7001773902464727	-2.7268852213881036	-3.3217816712156942	-2.593801374459744	0.867631868942297	5.324386469441842	0.1025081555723889	-2.918921602111634	8.466200695854083	0.42143601143095705	NA
Haemophilus_parainfluenzae	CD4after_48	high-low	0.47559759720782535	0.7684519957002867	0.48971858137600227	0.7766847612872066	-2.7072613437707727	-3.1517415386958874	-2.631058115552735	0.5060027389022714	6.476291080591787	0.06361894140642857	-4.099615577084274	5.91048474670059	0.45833333712728075	NA
Haemophilus_sp_HMSC71H05	CD4after_48	high-low	0.21672485967100397	0.5426800823900575	0.4151120341712658	0.7317052794529252	-2.7828403801710806	-3.255850654099138	-2.699740795623047	0.7740392877059499	5.430328354820938	0.11953411433450409	-2.8195237099086747	5.225207543709138	0.43600416820170157	NA
Proteobacteria_bacterium_CAG_139	CD4after_48	high-low	0.573990161306297	0.8154068231658494	0.5385508672680688	0.8053495055242839	-2.7708020587983047	-3.0532426909261208	-2.716097674817304	0.25706099580036046	6.01492753775258	0.03108208372323084	-4.752988986447984	4.5932165221464105	0.4781250019817837	NA
Brachyspira_pilosicoli	CD4after_48	high-low	0.20295712980227212	0.5834197111865986	0.4279086888375878	0.7545209127409916	-2.7865383540333806	-2.4623510005552056	-2.8364886166337833	-0.9803206290145656	11.364054307038046	-0.09369947464213081	-8.689368628073822	3.6476926573244897	0.4427083385827051	NA
Brachyspira_sp_CAG_700	CD4after_48	high-low	0.7113542895163733	0.8958864420730108	0.6016232630710366	0.8604584629178182	-2.5077925899716096	-2.71062730829329	-2.4691605279345126	-0.10716606012297447	11.930832073930983	-0.00839214346668297	-6.37517670103318	5.886771495561068	0.48958333427564243	NA
Cloacibacillus_evryensis	CD4after_48	high-low	0.39847513924011685	0.6968075059180269	0.44831545406625245	0.7590876151184257	-3.002479673988489	-3.463755202851045	-2.921036028261483	0.7352433651521704	4.616332618675921	0.13139177073735742	-3.582418725441919	4.535050082937258	0.4364583391732402	NA
Cloacibacillus_porcorum	CD4after_48	high-low	0.4423507319028378	0.7234719717892765	0.5063193436475124	0.7806327177745919	-3.0321257559801076	-3.3421791979258124	-2.9708867411512685	0.3989597776466116	4.602257982359676	0.07796145524283044	-3.5199597149170616	4.996019750309869	0.457856403413776	NA
Akkermansia_muciniphila	CD4after_48	high-low	0.09937640733057562	0.4033085266410121	0.3579055480390856	0.692174621685359	-2.7167553442503625	-3.3269042461415825	-2.5917625284261003	0.9575819606751459	5.467713107397007	0.14664556980136537	-2.704901459988009	8.020926723505163	0.4125000081619201	NA
Methanobrevibacter_smithii	CD4after_48	high-mid	0.11437304001936262	0.46938576845552266	0.14457697683366788	0.55914030889192	0.2989871861277269	-2.35245800037136	NA	2.6457666275464025	16.879403456472595	0.19549594847352375	-3.1188739059169124	8.216178651676294	0.365244550052658	1.546572107435658
Methanosphaera_stadtmanae	CD4after_48	high-mid	0.37849494073280204	0.6903523246428966	0.44305202449208775	0.7486535265147454	-2.4933959757332786	-3.061838819734959	NA	0.8059488333345985	6.853383160615148	0.10046300843593056	-4.249342269659771	6.007876170742052	0.42395834037200447	-2.4031428258897627
Actinobaculum_sp_oral_taxon_183	CD4after_48	high-mid	0.016852769695347245	0.17594747331165228	0.15670086391543056	0.5146298883255783	-2.306017833938716	-3.424972697089343	NA	1.6808196877747452	6.403805663016426	0.2271805874013814	-2.5322246331242915	7.200211026468662	0.36628513266207535	-2.1048577103812143
Actinomyces_graevenitzii	CD4after_48	high-mid	0.2979012578404629	0.6271040542769646	0.3394528470780892	0.6948086953946738	-2.2050093224957656	-1.3506336071650757	NA	-1.3277820522668886	10.323470597554875	-0.14174290621653388	-5.481295843579591	4.02458562708528	0.4156250078530181	-2.3075593345508807
Actinomyces_johnsonii	CD4after_48	high-mid	0.6575744642397118	0.854116822777356	0.5738190707317032	0.8293464169737326	-2.7109950505364555	-2.922272013434366	NA	0.011916728508470698	6.935763808182596	0.00253963365726575	-5.057340105576467	5.283017700832508	0.4989583334275237	-2.6854956835285027
Actinomyces_massiliensis	CD4after_48	high-mid	0.5396759095360678	0.7785960182708647	0.5129898109759512	0.7970737619342424	-2.786583673346172	-3.033980011666726	NA	0.13670042717582653	5.429539541412385	0.02286251678441937	-3.110113640307261	4.374610941953962	0.48437500141423134	-2.751014140670346
Actinomyces_naeslundii	CD4after_48	high-mid	0.015511346408406524	0.153216938519966	0.1523673041275379	0.4976164519039532	-2.1906644933598063	-3.325050345382609	NA	1.641082115769759	6.413018229973469	0.23635714216180848	-2.4502006984310927	6.699861196176404	0.35416668107934685	-1.9616749078715152
Actinomyces_odontolyticus	CD4after_48	high-mid	0.47719209253415695	0.7688041300629435	0.6370195092043613	0.8750167216239018	8.02243401704014	8.452070631661247	NA	0.46857210657097514	11.515252077912145	0.037040413038649384	-5.051435728907969	6.579550958780889	0.4635416699809387	7.973547401626681
Actinomyces_oris	CD4after_48	high-mid	0.16234900535275945	0.5118382838435672	0.11885683119194977	0.5384808615588484	6.547903371825227	9.084705759590147	NA	-1.857550995135675	11.730013510314071	-0.17641744871462206	-7.777067701518325	4.224290451608329	0.3687500127462369	1.0918323755225785
Actinomyces_sp_HMSC035G02	CD4after_48	high-mid	0.43618276787320026	0.728103580611101	0.4483835001646887	0.7702577204185309	-1.539014765432535	-0.8871436964366985	NA	-0.9805148092074578	10.401097807051844	-0.10303237704498819	-4.507222381546564	4.122635926488453	0.43288242031936713	-1.6185594990698426
Actinomyces_sp_HPA0247	CD4after_48	high-mid	0.17300665416342312	0.511635203478239	0.22199714275022686	0.6143814707802479	-2.175519083694189	-0.9993309929949721	NA	-1.9081847698295906	9.767217033472189	-0.20813277568743627	-5.804219199326881	2.5365154020252256	0.3881373675455737	-2.3054690355675493
Actinomyces_sp_ICM47	CD4after_48	high-mid	0.27679155155231994	0.6112996030690533	0.3722994985570627	0.7152031377136545	-1.7961391403962672	-2.3666339185583603	NA	1.2504034494444056	9.247216637058983	0.13903329827171196	-3.6108695141082907	5.415022188635716	0.41770834098151605	-1.697427962809769
Actinomyces_sp_S6_Spd3	CD4after_48	high-mid	0.5166225346189152	0.7610366874801728	0.5138348549887422	0.8004824913966184	-2.833510955518589	-2.6880457836352676	NA	-0.314621272935506	6.244913807897065	-0.039267213025326014	-4.862057679204122	3.687757873682781	0.4724245602481844	-2.852617893768741
Actinomyces_sp_oral_taxon_180	CD4after_48	high-mid	0.551584447599997	0.7770119942853403	0.5867096503905901	0.8342173170538787	-2.8651930362165476	-2.814208530542606	NA	-0.3289233564614982	5.88212332574515	-0.04663191193090238	-5.129099972235333	3.4743875701352356	0.4750000022662261	-2.8762260587548116
Actinomyces_sp_oral_taxon_181	CD4after_48	high-mid	0.24617042082885834	0.576804690979044	0.3381241713957589	0.6755770120729383	-2.620705025910553	-1.8376210517808396	NA	-1.2567489134713856	8.200135118971534	-0.1549232951040242	-5.859355325873859	3.487408991835639	0.4110301851896983	-2.705285190115962
Actinomyces_sp_oral_taxon_414	CD4after_48	high-mid	0.23917401844160116	0.5682485804332327	0.31467206106302537	0.667927038256512	-2.6557503943244676	-1.7796619846282535	NA	-1.4957191303528106	7.430129214705017	-0.18103621024489602	-5.609813249995639	2.936791391664422	0.39958377635128384	-2.757396075804632
Actinomyces_sp_oral_taxon_448	CD4after_48	high-mid	0.11038301447286168	0.4155472317476937	0.16834891675715907	0.5431599252838724	-2.439031250127364	-1.0872521524921428	NA	-2.5143336112059664	9.67363406405182	-0.32618727846916684	-8.433201218461404	3.280447540507884	0.36250001345025723	-2.5663629166702897
Actinomyces_turicensis	CD4after_48	high-mid	0.12393767716276183	0.41291854292639707	0.3129042372440474	0.6565859978998546	-2.4528056234448847	-3.1801632846704884	NA	1.2299529485507659	6.279633683260844	0.16296939287549045	-3.0798306429274285	6.098788170443326	0.3902185327803243	-2.3332334825952668
Actinomyces_viscosus	CD4after_48	high-mid	0.47474003839505663	0.734738257314751	0.5245088948306258	0.7996722907863211	-2.9400905591058564	-2.8043939287881834	NA	-0.17586153662183612	5.915202473314219	-0.029916962481709542	-5.664862298972468	3.8685658234781344	0.4781250019817837	-2.9518961304411313
Alloscardovia_omnicolens	CD4after_48	high-mid	0.4390210688497342	0.7073704273704854	0.4498229557134227	0.7509969955461637	-2.9888163083299606	-3.4107572865438733	NA	0.5198267941480008	4.415313368187832	0.11522260320154326	-4.343136320089493	4.967582466356771	0.4479166714278294	-2.932111886269311
Bifidobacterium_adolescentis	CD4after_48	high-mid	0.6911695450195946	0.8769543966814995	0.6812592619133258	0.8894324092695899	10.658698085048298	-0.5081499735265638	NA	0.472724317816537	18.65824321445221	0.022909283118032857	-5.204519486524807	6.869513604513477	0.47762747340679507	10.902298881560705
Bifidobacterium_animalis	CD4after_48	high-mid	0.36715359675891324	0.6793933178626336	0.5012888387971204	0.7957264511728618	-2.730957520707971	-2.4378479921962146	NA	-0.5821741398314568	7.628861041340873	-0.08051339640744345	-6.143242689969604	3.4005436478115816	0.44536941185696094	-2.7638071045270554
Bifidobacterium_bifidum	CD4after_48	high-mid	0.47220453910331744	0.7536311433557813	0.5299679591648931	0.8198166303870837	-2.5452649636813724	-2.3190360969418577	NA	-0.5996570681900248	9.499134709172909	-0.05233752903677415	-6.681135625726995	4.853897437061188	0.45520833741627076	-2.565939926134389
Bifidobacterium_breve	CD4after_48	high-mid	0.6333308692836082	0.8399533625209334	0.558393042894633	0.8186369258468644	-2.8914611283603247	-3.020242697646445	NA	0.328870748043137	5.487218194518917	0.03479966187122393	-4.268072656774845	4.691124845171821	0.4786680560386856	-2.874725342780172
Bifidobacterium_catenulatum	CD4after_48	high-mid	0.47652946007040736	0.762920964971794	0.5962067551380302	0.8492468310222437	-2.482477825853712	-2.443403883008598	NA	-0.11273516091568503	12.581380951161727	-0.012622069854059548	-6.986737572361775	5.90886666907532	0.49323621288931374	-2.4900661144442324
Bifidobacterium_dentium	CD4after_48	high-mid	0.09503129213622272	0.39112807918958864	0.1892382617181534	0.546676690732367	-2.715246546924492	-1.55226667098567	NA	-1.9688540991067338	9.078973808096038	-0.24504470599217537	-7.6280828558615505	2.1962746594149447	0.3666666796459604	-2.8413814513839615
Bifidobacterium_longum	CD4after_48	high-mid	0.022639177542328224	0.2465654701318047	0.010716413726092704	0.3021048620521226	10.328139729157334	16.482858463196134	NA	-4.227375634939945	16.12283302694986	-0.3327169764000165	-9.81701872381144	3.5174549888384568	0.2924037687318908	7.847718425843444
Bifidobacterium_pseudocatenulatum	CD4after_48	high-mid	0.7562092691834166	0.9026305602487805	0.6357051261668538	0.8633744648199024	-2.275699619744639	-2.444439779655543	NA	0.2951123618500926	11.737178179808176	0.02477339566276999	-6.34842327297618	5.1398904330278725	0.48333333484205	-2.2488147852240683
Gardnerella_vaginalis	CD4after_48	high-mid	0.4824051470056869	0.7442484708557738	0.5589872314406619	0.8246935232633773	-2.9380480378207157	-2.976948491972868	NA	-0.09825067495478912	5.87462408420382	-0.013685281051535783	-5.687123131475653	3.600243753469797	0.49219563025694335	-2.930779883685652
Parascardovia_denticolens	CD4after_48	high-mid	0.44825470233893755	0.720941427577182	0.5064110230693791	0.7899284447016178	-2.8844902998472097	-2.6845447721016047	NA	-0.42631526515960694	5.560831603328037	-0.06817162470948754	-5.21549737265574	3.7618131743655416	0.46250000341002206	-2.9225945378372185
Scardovia_wiggsiae	CD4after_48	high-mid	0.0728937719764351	0.36139691192831425	0.09691225012914345	0.464851477699253	-2.5044291258656806	-0.9416037384473892	NA	-2.6991817012574923	9.568037499770206	-0.3777002555710167	-6.944660438941753	3.210648584222713	0.3381894023651066	-2.6865247461119512
Corynebacterium_durum	CD4after_48	high-mid	0.29457750676877215	0.582732389633743	0.34116913470605914	0.6774036978244686	-2.8402059437795906	-3.479066266706848	NA	0.7092820648603624	4.817530833743584	0.12202580438206112	-3.4581456853603867	5.490175495247099	0.4364583391732402	-2.715305893516822
Rothia_dentocariosa	CD4after_48	high-mid	0.31732302885196156	0.6337684548301948	0.4355214566626415	0.7442125812057805	-2.548968820225044	-2.1370636369289606	NA	-0.9172955188860907	8.018903624997732	-0.10949951167309674	-5.491702138181216	3.3478968230205517	0.43288242031936713	-2.6149156377425307
Rothia_mucilaginosa	CD4after_48	high-mid	0.1511299000628491	0.49184085077843037	0.2204769459031114	0.6245863115523301	-1.9185100718064145	5.763295910216142	NA	-2.4858179140102763	11.888398415617587	-0.26738801740941487	-5.6862324113933385	3.821238897690461	0.3989583428587611	-2.087065652857044
Propionibacterium_acidifaciens	CD4after_48	high-mid	0.6650322235469813	0.8529475884075132	0.5724984442213329	0.8289797415796161	-2.5998147882779943	-2.7751679495030714	NA	0.021969674924784854	7.081981092785396	0.00605122848234718	-5.153638408180275	4.129255835454355	0.49739854341893036	-2.5687713507776486
Propionibacterium_freudenreichii	CD4after_48	high-mid	0.3156322494235699	0.61234396859042906	0.3839884185979999	0.7065563203291638	-2.9318229624145538	-3.609160387453027	NA	0.7413441618407557	4.59431641836772	0.12879777399516512	-3.224640708503872	6.022013701995148	0.4281250066362429	-2.8431358001661398
Pseudopropionibacterium_propionicum	CD4after_48	high-mid	0.34344618023504503	0.6191167410161583	0.426329813987784	0.7390068699783648	-2.9830860165443074	-3.389778095575883	NA	0.4813219699847693	4.726954194747771	0.08327940357274176	-3.7264807324063023	5.427673377848707	0.45729167055684	-2.914033473640888
Atopobium_deltae	CD4after_48	high-mid	0.5669168892639737	0.797591516781429	0.46052261755663726	0.7649541567635283	-2.6825072411564843	-3.1882712624748297	NA	0.7292174979680386	7.0411139924884	0.09390345165537403	-3.8045848910491786	5.718236706940248	0.43750000574110587	-2.6046844506637825
Atopobium_parvulum	CD4after_48	high-mid	0.49603018426635676	0.7443983271888861	0.49081573411406143	0.7809750781930953	-2.9038162555127762	-2.7186476790342518	NA	-0.3656765713403445	5.5904575949709034	-0.04963518462389273	-4.545756326901922	3.524686539822849	0.4729166691228137	-2.9349765250072686
Olsenella_scatoligenes	CD4after_48	high-mid	0.1918631404492493	0.5553981383685522	0.19523791556272233	0.6156997938715097	1.2474092010128786	-1.9740664957018854	NA	2.1711400756286814	11.439320360372045	0.21813374733918475	-3.4496345400254222	6.517041449402495	0.37460979355146296	4.552597329810304
Olsenella_uli	CD4after_48	high-mid	0.4340056077328823	0.7130984944565278	0.5260021312953476	0.8023336139224008	-2.9339084174355516	-2.805116611810451	NA	-0.41524738208350165	5.594118632013737	-0.07137941038600681	-5.149736682023388	3.586228982955387	0.4672216470912068	-2.9458165946049117
