otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.asian	rab.win.black	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.caucassian	rab.win.hispanic	rab.win.other
Dialister_sp_CAG_357	ethnic_group	asian-hispanic	0.4369329335908425	0.784888519534878	0.40607309026929644	0.7676953075628027	-2.8891135906457954	-1.617823569597956	NA	-1.5080794179525494	8.989057255211902	-0.14656549983221262	-12.861471235668045	2.888097984904864	0.3750001695410216	NA	-2.931137616694503	NA
Megasphaera_elsdenii	ethnic_group	asian-hispanic	0.8278941690598908	0.9520852738849181	0.7457267766312661	0.9382549216136981	-0.8202057908837102	4.5520787648837215	NA	0.35548759031738353	12.059207931254413	0.023734572500691022	-3.9917933731213404	7.8905710997351655	0.4902723858186831	NA	-0.8841584389590835	NA
Megasphaera_micronuciformis	ethnic_group	asian-hispanic	0.48289280848324256	0.7417851453812856	0.5152640031860124	0.830164850865452	-2.9070525707394665	-2.8469523520068964	NA	0.00474013677897922	4.5314835683319075	6.352099133389514e-4	-3.681379569264692	4.105370335262622	0.49805447716284423	NA	-2.9102574072324092	NA
Veillonella_atypica	ethnic_group	asian-hispanic	0.36896990305265054	0.722482748049409	0.363610068644576	0.7572853730522414	-2.477917639910407	4.851178645716043	NA	-3.9740592373009367	10.278013972793172	-0.40841450009507624	-11.017888313510552	2.7336576985625447	0.363281437894222	NA	-2.5267054386371726	NA
Veillonella_dispar	ethnic_group	asian-hispanic	0.6932040059946007	0.899067588760226	0.5489220541055709	0.8634880303372022	-2.3573577194516115	-1.66017317382585	NA	-0.7651378697876021	9.15646166287662	-0.08109998000694515	-7.071744407727427	4.600984842283731	0.447470884135442	NA	-2.380386416032012	NA
Veillonella_infantium	ethnic_group	asian-hispanic	0.6563986130437773	0.8755844183068394	0.5667213776786217	0.8616256110265692	-2.555433595192154	-1.7649384624867164	NA	-1.0579402834775813	7.995480921980134	-0.13288541233222614	-4.467154747646496	4.458872369322066	0.42801565694613997	NA	-2.5873738102753396	NA
Veillonella_parvula	ethnic_group	asian-hispanic	0.4219487262895554	0.7580823029896566	0.3795869572175558	0.7674203064458932	-2.014940404790522	5.817099755693989	NA	-4.352989333747756	12.272779854513873	-0.43975382786345013	-14.561635360639443	4.470732692333346	0.3307395408036908	NA	-2.074047751270907	NA
Veillonella_rogosae	ethnic_group	asian-hispanic	0.50769694497503	0.7562643425110045	0.5347236095706136	0.8396215692604717	-2.996979266526205	-2.6209412539853165	NA	0.289976150110407	4.872768816735503	0.03893838125998705	-3.2977857817716023	4.0582897206867505	0.4785992488404336	NA	-3.008371070160525	NA
Veillonella_sp_T11011_6	ethnic_group	asian-hispanic	0.47609474936188956	0.7656689169590652	0.5213996466810278	0.8412709740560282	-2.7097711697201827	-2.750119689765116	NA	0.43609009262019427	5.362032436009436	0.06844546755152746	-2.7908495674319846	4.801886667211081	0.466926111951107	NA	-2.7049311101597517	NA
Veillonella_tobetsuensis	ethnic_group	asian-hispanic	0.48750833188154624	0.7429504307887557	0.5068385294457598	0.8326856831646615	-2.8685034502735025	-2.664945387421424	NA	0.15178501167467395	4.719562493655856	0.031395374490886724	-3.607283942524126	5.6962286163569615	0.48437501988753007	NA	-2.874132694464988	NA
Anaerococcus_vaginalis	ethnic_group	asian-hispanic	0.4815029268877416	0.7403294859812184	0.4884294633732073	0.8230767276146048	-2.8031685271313993	-2.6836434479744717	NA	0.2097839541791906	4.665283145385603	0.03805755587002794	-4.287099647582689	6.099972855457837	0.47656252986778985	NA	-2.8046246848263987	NA
Finegoldia_magna	ethnic_group	asian-hispanic	0.4805908899640015	0.7442049438464294	0.49544653698670904	0.8278862076972662	-2.7831619016689366	-2.733508628631732	NA	0.20547330625865	4.842623472496761	0.038087364738894625	-3.982162054960515	4.321695333746093	0.4941634314894247	NA	-2.7853182353382806	NA
Parvimonas_micra	ethnic_group	asian-hispanic	0.5239709202603731	0.7636919429343996	0.5192890068866731	0.8281257823624647	-2.7946153919737196	-2.5348738042776233	NA	0.2043509433660624	4.628965618635542	0.03198687978697318	-3.704607549125528	5.079701350987082	0.47656252986778985	NA	-2.7974849388071927	NA
Parvimonas_sp_KA00067	ethnic_group	asian-hispanic	0.5013497246532053	0.7635866576531493	0.5596878780975831	0.8582307093851623	-2.636186240778102	-2.6517651703799032	NA	0.24115082194428616	4.840401163718097	0.041027081746346644	-3.3703967936622874	5.621465442363932	0.4785992488404336	NA	-2.631999926727209	NA
Peptoniphilus_harei	ethnic_group	asian-hispanic	0.51109018181328	0.7718484029170679	0.5177885317895496	0.83505338879761	-2.8285103571410364	-2.8751436220538498	NA	0.09111902269571104	4.736646957325993	0.01612231701572299	-3.551852374568121	4.600546280154339	0.4941634314894247	NA	-2.8237062421266668	NA
Fusobacterium_gonidiaformans	ethnic_group	asian-hispanic	0.48426365955876904	0.7439564839812517	0.5065922812770106	0.8263039846956711	-2.768375561038132	-2.360107207559249	NA	-0.22298447180107672	4.777591303407503	-0.04543381233547589	-3.450266632365205	5.250488582403252	0.47470820319835	NA	-2.7868300652396147	NA
Fusobacterium_mortiferum	ethnic_group	asian-hispanic	0.5223984826491306	0.7672317243188079	0.5159016225922167	0.8352534122735926	-2.863925510554692	-2.510542914849255	NA	0.3436420521075725	4.771095069206931	0.06354580437792356	-3.3483147603055086	4.9803669044455106	0.47470820319835	NA	-2.8748409301535798	NA
Fusobacterium_ulcerans	ethnic_group	asian-hispanic	0.4721151446938886	0.7333747434449326	0.4876101667732594	0.8226360725407305	-2.955725306228297	-2.595866629868212	NA	-0.33833500441573783	4.417330227029435	-0.09054414688201498	-4.519809559980468	2.9030554390480203	0.45914402076543276	NA	-2.968058035041331	NA
Victivallis_vadensis	ethnic_group	asian-hispanic	0.4735670753890996	0.7330390646291014	0.49637951622761234	0.8322062808209533	-2.714967783791055	-2.8907552492158857	NA	0.3255832514569619	5.375870452196411	0.035609145602988654	-3.745500142368994	5.238259207357666	0.47656252986778985	NA	-2.709814430215138	NA
Parasutterella_excrementihominis	ethnic_group	asian-hispanic	0.29057792459339776	0.6028436873446317	0.539668099011682	0.848020772165269	-2.338405482096819	-2.629998262535402	NA	1.103322270867439	6.107257516251764	0.17740805632193765	-3.323492322198748	5.909594850579756	0.4046693855147066	NA	-2.3204461527455056	NA
Sutterella_parvirubra	ethnic_group	asian-hispanic	0.33951353160924946	0.696129132772032	0.26741371440607353	0.7115124631248329	-2.128271761340473	5.449642875156025	NA	-4.693153670666098	10.53396486467323	-0.5071427893903486	-8.260785008682351	3.028738666789834	0.3035022387265205	NA	-2.199163388321262	NA
Turicimonas_muris	ethnic_group	asian-hispanic	0.4923111982978366	0.7594637762425714	0.5433280985816916	0.8410484188077366	-2.6533927769640346	-2.9069955780952146	NA	0.33317426896733693	5.387016000470123	0.058300618979492416	-4.276352590899211	6.663448580212737	0.46303506634963953	NA	-2.6472789129090284	NA
Bilophila_wadsworthia	ethnic_group	asian-hispanic	0.42817131096998334	0.7850161356977066	0.4496319326445838	0.8223415019143884	1.3701867306992597	-1.0120523124454817	NA	3.117550767273861	12.424440851345528	0.33995927742173504	-4.938092265055005	7.4245229867952265	0.3657589373905363	NA	2.2016207475463183	NA
Desulfovibrionaceae_bacterium	ethnic_group	asian-hispanic	0.5642523567494147	0.851647456540285	0.5403313575283477	0.8630768290114875	-0.5565426397417781	-1.2660343916624015	NA	1.453374073162042	12.328516916723768	0.1435378343568227	-4.070624854539721	5.6573930825572765	0.40077834043500143	NA	-0.5123621316173583	NA
Desulfovibrio_piger	ethnic_group	asian-hispanic	0.020662619813048153	0.12374446150101484	0.266068154196419	0.6980607392634972	-0.7133309698304213	-2.6630294614615213	NA	3.084331747500949	8.572581451603405	0.3776045883224904	-2.5885228727484306	9.339698898134237	0.3268484972588096	NA	-0.5754475722971062	NA
Citrobacter_youngae	ethnic_group	asian-hispanic	0.4599304353437683	0.7276518283732993	0.5000133364791062	0.8318951083905529	-2.906283482858262	-2.8341392104290932	NA	-0.4553957363728518	4.396017874913104	-0.07760046491112188	-3.5064274523889725	4.29755748512731	0.44921881524433516	NA	-2.9078770307236432	NA
Enterobacter_cloacae_complex	ethnic_group	asian-hispanic	0.45152753544714275	0.783254605168482	0.37954735297975434	0.7441810253793587	-2.7363790630672806	-1.281285709401251	NA	-2.1900839036972233	8.82408658196326	-0.20150968881757375	-8.912104624025158	3.387409306966325	0.34765646353737956	NA	-2.7817070626599882	NA
Escherichia_coli	ethnic_group	asian-hispanic	0.46717546221820283	0.8102754163031783	0.5325767695355214	0.8638364676300497	9.98680191286028	-1.2412444705509404	NA	2.962808055328132	16.328228493391435	0.27355346275035736	-5.004266058617721	10.400679304394076	0.4046693855147066	NA	10.190311481038183	NA
Klebsiella_pneumoniae	ethnic_group	asian-hispanic	0.25038523288254616	0.6320382230665138	0.20165797166279284	0.6279905802967791	-2.615801993369818	7.84383577772266	NA	-6.300287171773942	15.299262033654067	-0.6794645173089975	-18.02527354404209	3.879572133819409	0.2968753093373056	NA	-2.6909030703936896	NA
Klebsiella_quasipneumoniae	ethnic_group	asian-hispanic	0.20861443958774636	0.5810739015072375	0.13482794913624768	0.5354182793929596	-2.727622092923701	7.41987814542608	NA	-6.435916610003368	14.048332507832948	-0.7806495695983333	-16.163734535180858	1.8560222342197172	0.23046923310776882	NA	-2.8065621091884143	NA
Klebsiella_variicola	ethnic_group	asian-hispanic	0.238024902114335	0.6133179993477308	0.19399398927361927	0.6112471716910145	-2.6021874499182562	7.384453303522749	NA	-4.892332889195547	13.690126985995802	-0.5561118126995866	-21.816232093498964	2.319609315629704	0.2762649443936368	NA	-2.6788490733706745	NA
Haemophilus_parainfluenzae	ethnic_group	asian-hispanic	0.13740870616145143	0.4646770168794005	0.07763764699331259	0.519686591922947	-2.4078919626576205	9.292790786512974	NA	-10.650998933737213	9.664271310866239	-0.950128480094041	-17.35849471082024	1.917652181580137	0.2295724667028798	NA	-2.5080823202665403	NA
Haemophilus_sp_HMSC71H05	ethnic_group	asian-hispanic	0.5084799823708419	0.8106205961638647	0.45856017547856287	0.8033367474129438	-2.7554271702001767	-1.6408379840968799	NA	-1.4491787499342061	9.277085342838552	-0.14302852838586105	-6.791020219976064	4.534504872574694	0.40077834043500143	NA	-2.7887849862477534	NA
Proteobacteria_bacterium_CAG_139	ethnic_group	asian-hispanic	0.4451883782399752	0.7199353952884313	0.501287854202983	0.8320137293170349	-2.563796546197727	-2.501046159368105	NA	0.07023800340654596	5.44496115882159	0.008530381483347914	-4.485678856422429	6.02504109837245	0.4941634314894247	NA	-2.565791973473223	NA
Brachyspira_pilosicoli	ethnic_group	asian-hispanic	0.46443599303239774	0.7470661393796693	0.5562102288275984	0.8559171312156165	-2.586087244497115	-2.409246810410165	NA	0.1217132048260865	5.011853970060693	0.009511378808976729	-4.073877296880537	6.5508958859178	0.4960937549673302	NA	-2.592402720544989	NA
Brachyspira_sp_CAG_700	ethnic_group	asian-hispanic	0.35753222293594616	0.6548726410962928	0.5522309019497692	0.8505494134776891	-2.484087684819796	-2.8248921046121342	NA	0.554627558951422	5.683303734662335	0.07655473524148096	-2.8901373431172335	8.698655954718392	0.46303506634963953	NA	-2.4746801218847416	NA
Cloacibacillus_evryensis	ethnic_group	asian-hispanic	0.45978030920132257	0.7260041756378177	0.49270632822985827	0.817375809824828	-2.8655298775613716	-2.474120278906188	NA	-0.23511640892281527	4.798270549812484	-0.03957168502876243	-4.38239583162186	6.0329205476008365	0.4824902944923896	NA	-2.879942683719941	NA
Cloacibacillus_porcorum	ethnic_group	asian-hispanic	0.46706953893822795	0.733693127798449	0.46906049612381295	0.8175788161117321	-2.909382065665083	-2.6378422946868696	NA	-0.3487561844567857	4.459915538652238	-0.07438907022352279	-3.7083030554394614	4.9275065956394615	0.45525297520038066	NA	-2.9153829974325998	NA
Akkermansia_muciniphila	ethnic_group	asian-hispanic	0.3236038798016894	0.6275432596382555	0.5115637326875272	0.8356875153127222	-2.461731648990664	-2.8367080998428147	NA	0.36640646859482295	5.816955885306044	0.04918082286174423	-3.106570316208334	7.637776888310581	0.47470820319835	NA	-2.4470730159739063	NA
Methanobrevibacter_smithii	ethnic_group	asian-other	0.7738037165942163	0.9412583915740548	0.5317770778297095	0.8986666375850154	0.2328691122023372	5.233104254462684	NA	1.7914345576419795	13.847092766024204	0.14248560417285208	-6.490673202162445	6.74628144956514	0.4101563680532232	NA	NA	0.187674583172468
Methanosphaera_stadtmanae	ethnic_group	asian-other	0.41079307548064253	0.7251381978608047	0.5270702093070515	0.8532464667810755	-2.7459294375912062	-3.109490532564184	NA	0.7451868684091139	5.657119701770478	0.1073211043499466	-2.5692184559366282	6.203587358142355	0.42968759121017963	NA	NA	-2.701795682267429
Actinobaculum_sp_oral_taxon_183	ethnic_group	asian-other	0.4521786751292583	0.7550348685649344	0.5251819371062793	0.8621239774547783	-2.712241239329435	-2.7902822986536755	NA	0.5399797391197989	5.723712743818475	0.07845061084028615	-3.4319493966091446	4.464784494146107	0.4648437949253456	NA	NA	-2.7010392049342276
Actinomyces_graevenitzii	ethnic_group	asian-other	0.39056359282031977	0.7623102664565063	0.3636461296823139	0.8010512181988226	-2.1840151358297852	5.42862909404984	NA	-3.8931957815768037	11.74983837621414	-0.42570399597371444	-12.504762837191937	2.6044222422571908	0.3203127623675799	NA	NA	-2.398459190993581
Actinomyces_johnsonii	ethnic_group	asian-other	0.42439564975123667	0.73515937544339	0.5403538406827881	0.8724358138763361	-2.696006775242518	-2.987381429731494	NA	0.7210857992716502	5.637928764460465	0.08884681099304922	-2.3242942576843872	6.280983171245017	0.44140632554281506	NA	NA	-2.662530062197824
Actinomyces_massiliensis	ethnic_group	asian-other	0.49215685577997387	0.7820567418343061	0.5366673652035495	0.8647090778570594	-2.8287635875821806	-3.097173254055484	NA	0.5201986590936514	4.695382294314626	0.08662225754380658	-3.1325562080475535	4.3817035725023254	0.45136192965640237	NA	NA	-2.7907262968582724
Actinomyces_naeslundii	ethnic_group	asian-other	0.6942532817383632	0.9075153819597572	0.5999354382578067	0.9038317922154432	-2.541437801955187	-2.060588891730614	NA	-0.7091924144693307	10.24712344230193	-0.07951191081500729	-5.7074233274957225	5.415150122697936	0.4396887931704995	NA	NA	-2.603535138602073
Actinomyces_odontolyticus	ethnic_group	asian-other	0.7516901509321197	0.9324460474660345	0.7119465682788052	0.9420668377615843	0.12306944626288718	5.028117872522148	NA	-0.4697585223071492	11.693691272388754	-0.05125432402198328	-4.695713110218946	6.004878903769969	0.47081715756796205	NA	NA	0.058069638931273815
Actinomyces_oris	ethnic_group	asian-other	0.3180442886619284	0.7170935139622171	0.2669664024927183	0.7838512373217529	5.539230416669047	9.595590913959564	NA	-2.5486136807134496	11.00889171068805	-0.2495378825255405	-11.966891569129073	3.5816656480572564	0.3164065198299611	NA	NA	3.268127361532258
Actinomyces_sp_HMSC035G02	ethnic_group	asian-other	0.4799838163156808	0.8120523332010716	0.46343328761091923	0.8511810463126123	-1.319867014836193	4.8171177689512366	NA	-1.871534505921491	10.018665320849246	-0.18174556998027633	-10.945498657663924	4.845861010340793	0.36964998190046827	NA	NA	-1.5000798438670415
Actinomyces_sp_HPA0247	ethnic_group	asian-other	0.7225613827751955	0.9187207926379041	0.6551102206529839	0.9217723633759073	-1.8578618630678445	-1.6627942663275235	NA	-0.3186074345495449	8.915110936963	-0.030270852353867166	-3.9731721033087495	2.7601377211179554	0.4804687748730889	NA	NA	-1.8868855650796448
Actinomyces_sp_ICM47	ethnic_group	asian-other	0.3659837856591362	0.7488472962686686	0.29852375872112713	0.7660939608799965	-2.149700990373722	4.359290175784663	NA	-4.257570053466656	9.874689913307312	-0.4423095348336886	-9.256816508457261	2.765391874727064	0.3281252478337736	NA	NA	-2.313513170156927
Actinomyces_sp_S6_Spd3	ethnic_group	asian-other	0.48604538962152233	0.7930696871181138	0.4367738391587076	0.8194378067597055	-2.882081974993195	-1.5333600372067853	NA	-1.8129970852066375	6.342400594687918	-0.2972258580170345	-4.7652247155475935	2.9374164077476816	0.36964998190046827	NA	NA	-3.0076716640989627
Actinomyces_sp_oral_taxon_180	ethnic_group	asian-other	0.47910911775367765	0.7696201266619865	0.5309812749779855	0.8694029508019878	-3.1127788458555763	-3.3367282032014316	NA	0.20070628947369507	4.675810435443671	0.03165412471007675	-3.9946367956990083	4.376978691664246	0.4941634314894247	NA	NA	-3.0977966809062814
Actinomyces_sp_oral_taxon_181	ethnic_group	asian-other	0.42487989183392805	0.7401321054796028	0.594074713811556	0.8858344741125679	-2.720461059891079	-3.0479310989279327	NA	0.6392377202509412	5.890563056247959	0.07748018227525841	-3.794228651494129	6.306059497393548	0.447470884135442	NA	NA	-2.6775973582483523
Actinomyces_sp_oral_taxon_414	ethnic_group	asian-other	0.48781575940413263	0.8085139407639917	0.4853662873399716	0.8377880103942881	-2.9582251330185887	-2.041308918618915	NA	-1.4434287654413982	7.46259645392394	-0.1798407060091483	-5.899126414728384	2.7277399898430823	0.40234387910039493	NA	NA	-3.0168069391077736
Actinomyces_sp_oral_taxon_448	ethnic_group	asian-other	0.7661158511153497	0.9355798954675055	0.6940113162975006	0.9385510452050635	-1.912110327788234	-2.0128469558743127	NA	0.11372268890579029	9.9904370016022	0.011154797960136433	-5.570145896537461	5.058054549512878	0.4902723858186831	NA	NA	-1.900383262830756
Actinomyces_turicensis	ethnic_group	asian-other	0.3167800249644951	0.6470101393941542	0.4880517382984489	0.8506571108537719	-2.5527232398980715	-3.107264964142731	NA	0.6677189651270545	6.130300345675343	0.08733659353854421	-3.914794078304893	5.061741456077732	0.4357977477305624	NA	NA	-2.474753450600552
Alloscardovia_omnicolens	ethnic_group	asian-other	0.47428852984237346	0.7747943999710549	0.49138682855788124	0.8533589106969259	-3.0562026254616406	-3.0147966107476734	NA	-0.10810286910212596	5.252582141019769	-0.02387346692635104	-3.298262950812641	6.711679052942667	0.49218750993648036	NA	NA	-3.056772388265678
Bifidobacterium_adolescentis	ethnic_group	asian-other	0.37635908916560207	0.7731922097112586	0.38812603722143196	0.8193759365411535	-2.1325417580360657	7.489336199372878	NA	-3.039788316507762	16.704382139768565	-0.20301617313903048	-8.407546355707888	3.86417320095412	0.37354102648588977	NA	NA	-2.312008414240994
Bifidobacterium_bifidum	ethnic_group	asian-other	0.5353441613212987	0.7994386075606623	0.5511577719636931	0.8632974601636205	-3.1192724105569933	-2.830018210078867	NA	0.18622797811583602	4.600078968119194	0.022129822044202094	-4.30664479957576	4.2760859382429475	0.4824902944923896	NA	NA	-3.1449613933075025
Bifidobacterium_breve	ethnic_group	asian-other	0.5270378858810586	0.806801334200185	0.5419804790692949	0.8808558442880586	-3.071235076715091	-3.056469310161985	NA	-0.015419888423956252	5.141189023019907	-0.0013877294290263493	-3.363650029000674	4.461218905439723	0.5	NA	NA	-3.0734913521882152
Bifidobacterium_catenulatum	ethnic_group	asian-other	0.49925250720259373	0.8335241148974588	0.48909086483099645	0.8489727214441376	-2.8263825149200503	-1.794326561273202	NA	-1.5013411630349118	8.84352768456722	-0.15917440806260008	-9.281669434530324	3.415552076008968	0.3852141606628165	NA	NA	-2.9445520089294206
Bifidobacterium_dentium	ethnic_group	asian-other	0.4720907846332961	0.7653707898558391	0.5394408741448216	0.8665171830522752	-2.823059761825764	-2.8741471491897084	NA	0.26376848957032273	5.515387426566809	0.04207110467816767	-2.419538637175089	5.911426113214966	0.4726562848734857	NA	NA	-2.817609074030207
Bifidobacterium_longum	ethnic_group	asian-other	1.0480643441927985e-5	7.981261243454856e-4	0.013655337668495563	0.3208408521358078	0.8194298549936718	16.74064961964151	NA	-16.042448085888473	9.047601457999413	-1.2237745344373456	-19.71090203224164	0.8116281509924946	0.128405716511591	NA	NA	-0.3800247181433818
Bifidobacterium_pseudocatenulatum	ethnic_group	asian-other	8.336931538952258e-5	0.002812204949395519	0.010260448418343155	0.2917484533790197	-1.774720296091191	11.07983711407797	NA	-13.988235148294097	5.915699444868792	-2.085662890499018	-16.977463730872717	1.4658294804731975	0.12500108987006658	NA	NA	-2.2753192117497534
Gardnerella_vaginalis	ethnic_group	asian-other	0.5166091395961794	0.7964295231668896	0.5709371613154508	0.8775011545846393	-2.9185520048571547	-3.1550866445975725	NA	0.8262953231792487	5.318563491998001	0.1198619072076469	-3.5864657839191763	4.966261201013715	0.4163425210405473	NA	NA	-2.8908725923351533
Parascardovia_denticolens	ethnic_group	asian-other	0.4637918849174739	0.7807219053151913	0.4928243327914381	0.8595953320737731	-3.1357650538745485	-2.839675106214459	NA	-0.1994984286432171	4.566118957734069	-0.04694189963781732	-4.3126954546572485	4.380732759829467	0.47470820319835	NA	NA	-3.1790544616181364
Scardovia_wiggsiae	ethnic_group	asian-other	0.299106193329379	0.6833782265757383	0.31564680281785545	0.752635201524014	-2.451992175659102	4.233906692420994	NA	-5.916202521980427	9.345760595140192	-0.5699461143648539	-6.881697080917424	2.4723326612241094	0.29572015373569904	NA	NA	-2.670217570214346
Corynebacterium_durum	ethnic_group	asian-other	0.47305363172676507	0.7631063634526793	0.5266048355686515	0.8740762851228586	-3.1266131640749197	-2.9519658675061446	NA	-0.1111824417946945	4.62247824624562	-0.01567783641164851	-4.165471505470801	3.6055677235685106	0.4863813401524064	NA	NA	-3.14672679403186
Rothia_dentocariosa	ethnic_group	asian-other	0.4201075193500623	0.7213821911537767	0.5008015181534918	0.8468174948726824	-2.412480397321028	-3.1233082787101107	NA	1.0333702216838496	6.0126697603537815	0.149469815165298	-2.6526167468915887	3.942126358423558	0.4062501235522202	NA	NA	-2.3090779345825734
Rothia_mucilaginosa	ethnic_group	asian-other	0.15007376150984186	0.5161434884253976	0.1848125381020118	0.6977928145969827	-1.305905307475923	8.639081602635247	NA	-8.9799091479375015	10.224229662446545	-0.6889753046863435	-18.924502497995817	3.047918995221847	0.2684828620911583	NA	NA	-1.736108820356602
Propionibacterium_acidifaciens	ethnic_group	asian-other	0.48851398173691424	0.7855937736965678	0.4570914194269458	0.8167342432233966	-3.0427336133397223	-1.8363086153270896	NA	-2.122275962922288	6.101353597820035	-0.3255183579962432	-6.006891780054229	4.244253597845659	0.3554689505359534	NA	NA	-3.1702534251647503
Pseudopropionibacterium_propionicum	ethnic_group	asian-other	0.512116437997805	0.7968276038776778	0.5216038406827881	0.8584669492579796	-3.1917551666501236	-2.938109386681564	NA	-0.1497319798849741	4.759195901348473	-0.020435990498488044	-4.86142240101426	5.847868412698262	0.4902723858186831	NA	NA	-3.2081922545220483
Atopobium_deltae	ethnic_group	asian-other	0.5187050123322489	0.8052500115560695	0.5830424879766986	0.882702656041757	-2.8914847698275796	-2.9949864686543144	NA	0.30042420029949035	5.268128373063314	0.05320198615656306	-3.0681924765115864	3.2601230305533644	0.47470820319835	NA	NA	-2.8841233617047735
Atopobium_parvulum	ethnic_group	asian-other	0.46752758464005534	0.7650735353079885	0.5035489907200433	0.864861132244309	-3.0888055142852284	-3.1658162959115614	NA	0.03355737070839204	4.591476958073498	0.005171576817639855	-4.331889172164953	3.506486568752193	0.49805447716284423	NA	NA	-3.082418873381581
Olsenella_scatoligenes	ethnic_group	asian-other	0.1732298266153453	0.552876111224113	0.11300019474361579	0.6204824691474389	-1.5170073299583677	7.305429097379475	NA	-7.361394637405539	9.273654957795959	-0.6708738108764115	-13.625663925646379	2.5493678807194367	0.2529187003959992	NA	NA	-1.8294007727089934
Olsenella_uli	ethnic_group	asian-other	0.5202496126709827	0.7895898736834521	0.5417336627040575	0.8645625064105066	-3.028140679654479	-3.060431968647354	NA	0.43948324784823534	4.593156168946107	0.07998254693296786	-3.5193691006275136	3.9577123555366858	0.4570313050438055	NA	NA	-3.0133482075930242
Collinsella_aerofaciens	ethnic_group	asian-other	0.0059847623695819824	0.07110364885081345	0.13923829844882477	0.6804777872248525	16.126095884120577	17.207863892866595	NA	-1.2232770412781395	2.1949231691477733	-0.31362444183083804	-19.22828255994619	1.5069680227947622	0.277344103150172	NA	NA	16.043989344620343
Collinsella_intestinalis	ethnic_group	asian-other	0.41214807523461816	0.7345779760680984	0.5004435709205447	0.8507982614252778	-2.402728091346958	-2.9987080683426424	NA	0.8751638790742096	5.597368959633574	0.1650683306095882	-2.822459985930648	5.4938160366914595	0.4218751018265054	NA	NA	-2.321188959501434
Collinsella_stercoris	ethnic_group	asian-other	0.025394569878006975	0.20056015020351758	0.1597119911264648	0.7066124703516957	9.228721535788942	10.53233353965356	NA	-1.3975167768439363	3.3193096955755523	-0.3280373515775193	-16.51364155597882	2.551588143196064	0.26459182128651104	NA	NA	9.048839873577393
Enorma_massiliensis	ethnic_group	asian-other	0.5109044023214018	0.7909125197060847	0.5492454743277112	0.8730581289130657	-2.667104162843202	-3.2200630222397013	NA	0.5602879639149982	5.128358727380528	0.11550959048341977	-2.4458276588608534	4.261790191894709	0.42801565694613997	NA	NA	-2.587898711141852
Collinsella_massiliensis	ethnic_group	asian-other	0.537562884170258	0.8507317323383689	0.459431412145228	0.8645010563812442	-0.2171884466800389	-1.5227144673209807	NA	1.2330984972954804	7.83519549261737	0.15198855346531456	-3.9131683601119693	6.410558573747216	0.4101563680532232	NA	NA	0.07955356479356723
Adlercreutzia_equolifaciens	ethnic_group	asian-other	0.11495454250029426	0.4489128594318216	0.052399156675472465	0.4554409987567345	-1.6623588908761224	10.066246082371688	NA	-11.44010967081751	9.966796456580521	-0.9983031234839472	-19.65968853851198	1.3902074419284023	0.17578196136550653	NA	NA	-1.9555166158233988
Asaccharobacter_celatus	ethnic_group	asian-other	0.13642833604208324	0.49564956069289945	0.11044100961864119	0.6096192001968151	-1.2884448352499316	8.2736200571125	NA	-8.781782113267168	9.951405158631939	-0.7640849018418129	-10.734821799131609	2.0866375204297727	0.2373545432580938	NA	NA	-1.6035999823566822
Eggerthella_lenta	ethnic_group	asian-other	0.2905284825182115	0.696597156704959	0.34033351960983543	0.8122294692730104	-1.0852780786805276	9.62391668149583	NA	-7.320090364820689	14.19593879133567	-0.4924111627096617	-6.536902093290791	4.075470515179087	0.3281252478337736	NA	NA	-1.4995527646577305
Enterorhabdus_caecimuris	ethnic_group	asian-other	0.479075987516332	0.7633990472940944	0.45454260651629075	0.8267036859167836	-2.795807873343236	-1.6982631088453353	NA	-1.9467003929946909	6.5436925957387455	-0.29625221925455814	-5.117883168742025	2.8985064556846547	0.37354102648588977	NA	NA	-2.941466890249245
Gordonibacter_pamelaeae	ethnic_group	asian-other	0.5553721405119135	0.8597280738800849	0.5548421306644992	0.8997632939704052	-1.3876274688369925	6.646647462195471	NA	-1.9584169670541076	13.607298031197441	-0.16116582104784138	-8.885593499922338	5.751861854127748	0.41245147581993696	NA	NA	-1.5911270683117902
Slackia_isoflavoniconvertens	ethnic_group	asian-other	9.410567472713435e-5	0.0032533204635918785	0.004034156336787916	0.2080716822976885	12.483012673519655	14.743418696564849	NA	-2.9427257652771033	2.7356388186807274	-1.0225815910402443	-20.57393437294158	0.21819322513196887	0.06640847298049911	NA	NA	12.263807437045365
Bacteroides_caccae	ethnic_group	asian-other	0.10035041798800509	0.4387845658240051	0.032525994039151934	0.381152721601691	-1.7180137162624565	13.068902303063409	NA	-14.002597432294834	13.181572272509896	-1.021871034530994	-21.89754970666414	3.444483730276584	0.13671972842341543	NA	NA	-2.0668723819798966
Bacteroides_cellulosilyticus	ethnic_group	asian-other	0.17488615230454868	0.49239344424607756	0.44734767662399244	0.8188589519466802	-2.057350660838706	-2.8934159352791973	NA	1.8296123813606489	6.409917384778799	0.24088536506995933	-2.8604938863430065	7.5100019523481905	0.3618678929594928	NA	NA	-1.8756640275329683
