otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.high	rab.win.low	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.mid
Solobacterium_moorei	CD8after_48	high-low	0.23191268893877245	0.4477189002830547	0.11122989574112643	0.30753290876676354	-2.7880901474851623	-2.8183730938591705	5.587840818079541	7.615053206580185	7.076055218078994	0.9296745521010694	-2.2341439947371176	14.200976777734674	0.2020735722673617	NA
Turicibacter_sanguinis	CD8after_48	high-low	0.3404926628000757	0.5491677925708354	0.27556360731844	0.48474509152106154	-2.258021986224346	-2.296849232925741	6.393748898858405	7.6427540878277105	10.511944865338872	0.6537293615681021	-2.879723011180136	6.61120285316884	0.31770880857926515	NA
Firmicutes_bacterium_CAG_110	CD8after_48	high-low	0.043831826053848284	0.12950793414573833	0.15515545755456797	0.3493850571112898	-0.8191104023229787	-0.7255892877599877	-4.088636525653184	-5.242190598710941	8.751430446002047	-0.7095372209470823	-10.914979181633562	2.000248529514805	0.20725488253161325	NA
Firmicutes_bacterium_CAG_145	CD8after_48	high-low	0.21449281098744286	0.39524862975074987	0.3222735150156014	0.50748029111791	-2.311221982960154	-2.269941491365543	-4.187743057622123	-2.2648175416067655	6.052840118785023	-0.38446623898043025	-6.884833293597909	1.4836663043856857	0.30208386385344066	NA
Firmicutes_bacterium_CAG_170	CD8after_48	high-low	0.061609133841127574	0.17361893265499287	0.20648113395507892	0.4009995156276901	-1.539583167853415	-1.4725997876395152	-4.293693257025481	-3.778843446535804	8.517469131783988	-0.4991192114610509	-10.690892571460928	1.7048462129077548	0.2124361944531906	NA
Firmicutes_bacterium_CAG_238	CD8after_48	high-low	0.29446517121606464	0.4680126304618066	0.32433238539515247	0.5060917053785877	-2.6482735344079167	-2.606452930607059	-4.404761697691983	-1.5505398318346355	4.705464293935947	-0.20733692039394927	-7.2108791003520984	2.3292621631748034	0.3645836636784878	NA
Firmicutes_bacterium_CAG_424	CD8after_48	high-low	0.25091013135468043	0.480865730116037	0.1650657490616398	0.37619928364139993	-2.70729050600152	-2.7356481242163913	13.851743563179316	15.751512523969811	8.189282292006729	0.9671454532986168	-3.4108035065372397	51.38686807655458	0.23834277504790924	NA
Firmicutes_bacterium_CAG_534	CD8after_48	high-low	0.43891134746924554	0.5884798963386112	0.4710076464208827	0.6317327391593676	-2.890457423037594	-2.872800496934376	-4.090644342439271	-1.731271683590748	4.732669073739265	-0.2866466998709907	-5.682964541073055	1.638708885031216	0.33160664253884775	NA
Firmicutes_bacterium_CAG_791	CD8after_48	high-low	0.04120014315231272	0.12391886590902335	0.20061708546187176	0.3913433295851827	-1.412892363130112	-1.3533153164441174	-4.137068552438922	-3.229329755327935	7.315032111152265	-0.5553042472435652	-13.882177844890633	1.5302551044740642	0.25520906113800523	NA
Firmicutes_bacterium_CAG_83	CD8after_48	high-low	0.47682246711325654	0.6538404937712867	0.42715543899397374	0.6287703130410968	10.853101514510712	10.883721642079655	-2.9149767440304295	-5.114628992113703	16.404559119162435	-0.5015851073381092	-10.13100358236749	3.6011443321735905	0.3523319681456014	NA
Firmicutes_bacterium_CAG_94	CD8after_48	high-low	0.07524357670364368	0.2332288993457916	0.0214499240171585	0.175025918688822	-2.0879632317104253	-2.1631929273972936	12.314695344685678	12.394801477504554	9.028859388811465	1.3043960478420171	-1.5061753124818242	39.92994962674614	0.1139917747882861	NA
Firmicutes_bacterium_CAG_95	CD8after_48	high-low	0.09535901812168104	0.23868978953952008	0.25441877869874013	0.4475986111020378	-1.9587295327689578	-1.9072742565780274	-4.086810157207031	-2.721493575538519	6.284020697062639	-0.396010159554708	-10.4418034816735	2.362893570044003	0.27604229999348795	NA
Acidaminococcus_fermentans	CD8after_48	high-low	0.1259135468561499	0.2840923488198003	0.33092448465977153	0.5144598167527114	-2.375813616636064	-2.339681284261811	-4.139531395931806	-2.363424670639928	6.036188771826696	-0.26039392916074594	-8.725667150710091	1.9320213551637524	0.3005186654698488	NA
Acidaminococcus_intestini	CD8after_48	high-low	0.04527781082149515	0.1319304711305102	0.24770543072110154	0.44592901950651875	-1.7433458979185126	-1.688797123720665	-4.03102475851362	-3.335268013143377	7.0316026545464965	-0.43364172528179046	-10.772149918215725	1.4163920874771925	0.2447924468177518	NA
Phascolarctobacterium_faecium	CD8after_48	high-low	0.001447988159479574	0.010986950991970957	0.017794081576574736	0.17036113106344872	-2.23294156580352	-2.2980448711171846	10.050954918140043	12.419406277349465	4.148433860548714	2.550692944386903	-1.25458765434758	27.321116369740427	0.11917301344015688	NA
Phascolarctobacterium_sp_CAG_266	CD8after_48	high-low	0.3898987966875316	0.547650320404763	0.3886076303870939	0.5601864877346683	-2.8401246746128983	-2.815245297267012	-4.264896195707539	-1.5006112298941794	4.937457422745442	-0.2330720851077388	-6.174205445356727	2.5057078553196357	0.3730572983788177	NA
Phascolarctobacterium_succinatutens	CD8after_48	high-low	0.013944258458607013	0.05343721799643435	0.06895365766047708	0.25330896597935515	9.438236645354479	9.865227072265267	-4.215438740490326	-13.30274425523157	10.97408890832152	-0.9307598109138036	-11.589099213701086	1.0646173329673319	0.19791774206198248	NA
Megamonas_funiformis	CD8after_48	high-low	0.3667630485832675	0.5363672048168873	0.41529348443212255	0.5862816619124135	-2.805739325721815	-2.7759827306155085	-4.129401503542837	-1.099404235660824	4.811848147541459	-0.20670552129553468	-4.4102870137944805	2.6880681947592597	0.36979198242064654	NA
Megamonas_hypermegale	CD8after_48	high-low	0.43485300534474663	0.594002547018975	0.431116813374813	0.5940164258267144	-2.855212896733926	-2.830746433302199	-4.111353921491057	-1.4146634466283743	4.742639855722604	-0.2662488766789763	-6.592188629114739	2.271695339679799	0.35416702697949315	NA
Mitsuokella_jalaludinii	CD8after_48	high-low	0.03390568717432285	0.1095977667857255	0.15316804878778933	0.35055711499998116	-0.7095848591526828	-0.5981110960181759	-4.090493116784685	-5.765244019631467	8.742646646746465	-0.7190621791295316	-9.827479260844473	1.3562569266628595	0.23437583654274616	NA
Mitsuokella_multacida	CD8after_48	high-low	0.051795152927561636	0.15138432059481371	0.18002198987745643	0.37724801423329635	-1.0518602465847238	-0.9516778742887411	-4.024174217339766	-5.802283245913312	8.526739705463534	-0.6871975769542789	-9.07955492038773	1.1558110559100068	0.22916753310245255	NA
Allisonella_histaminiformans	CD8after_48	high-low	0.046368643768903844	0.14416835738739783	0.12022094571121351	0.3175796479031473	-0.4183027092977216	-0.3018302058133919	-4.191024633521311	-4.879455241777668	8.191740721342555	-0.7259480492023693	-6.943908384873235	1.4821636019396234	0.21354263060221784	NA
Dialister_invisus	CD8after_48	high-low	0.24652968316827245	0.4170072831262129	0.3626807454521654	0.5392896422552417	-2.6504324280882106	-2.6180177928338324	-4.258736810677876	-1.9466895185141109	5.236857943001162	-0.2829795021924061	-8.69052201419493	2.7568324768723365	0.3281254405908101	NA
Dialister_sp_CAG_357	CD8after_48	high-low	0.4015332717017782	0.5563763259552386	0.41344490336931417	0.5831342184471046	-2.909925366903421	-2.8839340853379376	-4.358071713948467	-1.5086448640293284	4.693915964176034	-0.2286908780910659	-5.955778817946439	2.3502716167756885	0.3645836636784878	NA
Megasphaera_elsdenii	CD8after_48	high-low	0.031556148727120974	0.1007263278986512	0.13973635434702258	0.33395395125757493	-0.6567267473942184	-0.5521424922698159	-4.2201089645296666	-6.0817635968536905	9.850921693841743	-0.6997934613899973	-11.686390161329443	1.4721643874294115	0.2124361944531906	NA
Megasphaera_micronuciformis	CD8after_48	high-low	0.4237334371591299	0.5813569570961125	0.4263392465503761	0.5917847921394412	-2.9552323665865714	-2.933986062875581	-4.231766102066468	-1.3944070307451177	4.590775875502873	-0.2557282817897585	-7.59838578244628	2.823737916403278	0.3367879734466224	NA
Veillonella_atypica	CD8after_48	high-low	0.22830648803537237	0.4019478097553149	0.3535857372038995	0.536165661720324	-2.487101842813754	-2.4547710227519346	-4.17151744837922	-1.8250423900314008	5.358049164080393	-0.231414579982343	-9.15715694172264	2.361190433018024	0.33160664253884775	NA
Veillonella_dispar	CD8after_48	high-low	0.22281662950274192	0.3930497567206614	0.42409941792539835	0.5905556176574416	-2.4156144022085826	-2.3806303366459165	-3.732973019886723	-1.4551059304834908	4.91300318115192	-0.25142151417990233	-8.054740203994474	2.4199247505727994	0.34895870905425247	NA
Veillonella_infantium	CD8after_48	high-low	0.32896884800541604	0.4996572344448274	0.4053880652352892	0.5751567670763504	-2.6097068638110645	-2.585908879994129	-4.05963388716885	-1.6187752598670393	4.920819552614635	-0.26038606641392675	-6.1378467227795666	2.444524609581546	0.3367879734466224	NA
Veillonella_parvula	CD8after_48	high-low	0.10511354906251587	0.2586829680873098	0.3328725446825472	0.5129582877975415	-2.22818905243399	-2.188786632000447	-4.014518916260341	-1.8147392381638134	6.43581574881058	-0.20864954233239455	-10.530795841873022	2.1117548256259497	0.3678759654424863	NA
Veillonella_rogosae	CD8after_48	high-low	0.4384084154223137	0.5924446509858955	0.44150218697034993	0.6092304999469513	-2.8088733411809095	-2.7800073384663477	-3.7620056593578717	-1.5036718808826652	4.554072216449461	-0.30419040973091716	-6.292352783296087	3.819821178380268	0.3782386315434618	NA
Veillonella_sp_T11011_6	CD8after_48	high-low	0.3237859638512418	0.5015800497606017	0.3409293527464328	0.5190368794206198	-2.675846463049778	-2.644570374517622	-4.432882408920058	-2.116988918280237	5.809295027893656	-0.38367151136047684	-6.430498976721179	1.6060938229786268	0.3072921782887413	NA
Veillonella_tobetsuensis	CD8after_48	high-low	0.42376391854237816	0.5836000213756536	0.40545006297152336	0.5792095045932494	-2.896568682725526	-2.866371835328783	-4.24390017311177	-1.4704339733922858	4.309119952460694	-0.2602385917529655	-5.608454378782038	3.8375777141201572	0.3593753451929687	NA
Anaerococcus_vaginalis	CD8after_48	high-low	0.44792784374880307	0.602185703651655	0.4535579570331969	0.6158108588567821	-2.8686957418002432	-2.8480231803830005	-3.866646004093271	-1.1249390206664618	4.666187328793367	-0.22346769816350381	-5.868691833921954	2.7821522569351362	0.3802086206168476	NA
Finegoldia_magna	CD8after_48	high-low	0.6061792363735776	0.7380193028568358	0.5751418638733958	0.7200231724066958	-2.821112457174273	-2.8245671318553516	-2.7510383718661426	1.0323348896107145	9.457064696301448	0.08260135741468393	-4.971810732148256	6.132232459217722	0.45312510690235347	NA
Parvimonas_micra	CD8after_48	high-low	0.35162047372685207	0.5253676209307268	0.38294381517317516	0.5626307710750843	-2.673714349835832	-2.643961379173895	-4.196006324034313	-1.5139858006264255	4.3135907478902045	-0.32218588232942913	-5.594259160634305	2.8397126265010795	0.3575133003109629	NA
Parvimonas_sp_KA00067	CD8after_48	high-low	0.3673548039577155	0.531848920563887	0.3653993927019282	0.5457470071275722	-2.868256753186179	-2.8372911950785014	-4.457090338360597	-1.7560528888786653	4.852779417749023	-0.3294112079439242	-3.9819272649517545	2.827248523444722	0.3212439818290868	NA
Peptoniphilus_harei	CD8after_48	high-low	0.371578556201702	0.5295327503378899	0.3853752656917524	0.5633332723610222	-2.867881988868275	-2.8449012013333235	-4.240947858816019	-1.8566734138878935	4.490349352556111	-0.32210060004891206	-6.822495013832013	3.5521734696222893	0.3125004932063641	NA
Fusobacterium_gonidiaformans	CD8after_48	high-low	0.43987010949820116	0.5972036274594311	0.42811069555262216	0.5987939586803218	-2.8247856819468744	-2.8035570735052797	-3.7845983940409234	-1.3926845445675085	4.874365593601359	-0.22033878620414615	-7.228856287737135	2.388058516982337	0.3730572983788177	NA
Fusobacterium_mortiferum	CD8after_48	high-low	0.3974192772043239	0.560846255151143	0.440099207529095	0.6062408453682641	-2.7981211986763093	-2.776288101247104	-3.8206431468653435	-1.282653789566739	4.722916770074743	-0.20201312893724965	-6.691755433870196	3.5682742624083295	0.39583357948982467	NA
Fusobacterium_ulcerans	CD8after_48	high-low	0.3788829492180749	0.5373675751610167	0.4041532465171572	0.5713572266928085	-2.935207968240551	-2.907496085658069	-4.290499138295894	-1.6777725777094794	4.9929169231529364	-0.2968660415568615	-5.182397886524498	2.0974267283620174	0.3108813227407097	NA
Victivallis_vadensis	CD8after_48	high-low	0.38498747164565417	0.5416595664306858	0.409930703376483	0.5852989152421176	-2.8456472348491157	-2.819728340172242	-4.0499948600386855	-1.3444895175097855	4.527692543322507	-0.24374677016345303	-5.95815089760757	2.3306665826293815	0.3834199649231569	NA
Parasutterella_excrementihominis	CD8after_48	high-low	0.1754158760444355	0.35276889276929296	0.34219934992102696	0.5215235908469731	-2.3652903144171287	-2.3301993189043877	-4.273693790418566	-2.3869470136349804	6.0724019107970175	-0.31165702989532956	-6.661346009457095	2.0953989879756127	0.3333337571830611	NA
Sutterella_parvirubra	CD8after_48	high-low	0.1652823943244329	0.3398202126110733	0.3162065427654427	0.4986979570112326	-2.282478934913298	-2.2345322850514258	-4.130517405835745	-2.4965460010979985	5.9906221433543845	-0.3741182579929654	-6.1366772520708945	2.0220544621965915	0.3056999938648578	NA
Turicimonas_muris	CD8after_48	high-low	0.3402489744055844	0.5043147063383502	0.3901654448800513	0.5626168339511093	-2.720895956649427	-2.686042030389803	-4.17917067345558	-1.7480577711650778	4.912172394783372	-0.29812483640740306	-6.818030281330462	2.9997155388615386	0.34715063626832904	NA
Bilophila_wadsworthia	CD8after_48	high-low	0.67848509155376735	0.7885368221386948	0.8169008126227665	0.8928355889534715	0.7705239734764255	0.671112129625941	10.27829485073333	0.9330646312110327	14.106163052330196	0.08949252013330697	-6.6644227239236296	7.666529428426818	0.45595864852165235	NA
Desulfovibrionaceae_bacterium	CD8after_48	high-low	0.06050096672941729	0.17185001566322966	0.1757272316748665	0.37590998354788496	-1.1401534429197149	-1.065753136538575	-4.244616975352697	-3.622849307060708	9.66449073099708	-0.3788049613692717	-6.558660704632617	1.2761234411333775	0.28645892373980425	NA
Desulfovibrio_piger	CD8after_48	high-low	0.04206408882316003	0.1253790885015917	0.14963461635001785	0.3451337679710658	-1.0144666257843795	-0.9330312742436124	-4.229593244447619	-4.482892272411791	9.938414438108143	-0.5183448212545796	-8.989718345578028	1.3770159325733342	0.2604173696561931	NA
Citrobacter_youngae	CD8after_48	high-low	0.39170880990495044	0.5553000224957021	0.40453715449491034	0.5780145952741262	-2.9592076608794287	-2.9351803512560686	-4.221853008009877	-1.7343212303079607	4.498378787175723	-0.35878577213894836	-7.172738565607711	2.5478110608565006	0.3333337571830611	NA
Enterobacter_cloacae_complex	CD8after_48	high-low	0.35960978893563195	0.5117106098190739	0.37309167027423223	0.5444675713851634	-2.793706091940212	-2.7656374396430827	-4.476599061193319	-1.5850786221981963	5.2450992534890215	-0.27311063361474264	-10.09062068766298	2.954275172421769	0.34895870905425247	NA
Escherichia_coli	CD8after_48	high-low	0.4181462493459737	0.6109094153609418	0.2750222007550205	0.488082615873794	9.39875184268112	9.463694124547517	-2.414584227047886	-3.4046413505278847	15.016387217201277	-0.2790997178071539	-8.945022253275052	3.5428512247533854	0.30208386385344066	NA
Klebsiella_pneumoniae	CD8after_48	high-low	0.26056820107964695	0.42751306834843883	0.4196014580784572	0.5881156061937711	-2.657541406673319	-2.6285609583495493	-4.001509658816499	-1.2581598607690267	5.547298325264595	-0.1625896106969951	-7.538079925858526	2.7730500643318243	0.3750003014047682	NA
Klebsiella_quasipneumoniae	CD8after_48	high-low	0.3128002039725653	0.48472574102230054	0.3788577063554372	0.5550464575957444	-2.8014158479286966	-2.7688595235197635	-4.237934790366527	-2.007110320122628	5.086528046629862	-0.3383397675570462	-8.580230458101662	2.157715354589641	0.3056999938648578	NA
Klebsiella_variicola	CD8after_48	high-low	0.28700331306503524	0.4584581514083058	0.38520462249013565	0.563753242046829	-2.680736272889357	-2.644640810877716	-4.106049728167697	-1.4876300605092343	4.7676420460476425	-0.20979738839032655	-6.914170918352558	4.367823459832469	0.3678759654424863	NA
Haemophilus_parainfluenzae	CD8after_48	high-low	0.27011022014120095	0.44202784722656857	0.3333293704186015	0.5106932523518393	-2.5948794215437836	-2.565826083356658	-4.36608990368771	-2.0440298242464934	5.536060370797376	-0.29964139005643164	-6.658947704095299	2.1349253025488304	0.3072921782887413	NA
Haemophilus_sp_HMSC71H05	CD8after_48	high-low	0.41185483244075627	0.5654619068446245	0.43248790632112	0.6004960302426968	-2.8004295480629793	-2.772384885664019	-3.990105756563482	-1.1587300617531415	4.432585862069589	-0.22196237510132383	-4.375153711603904	3.3266885190945805	0.3854169400435014	NA
Proteobacteria_bacterium_CAG_139	CD8after_48	high-low	0.24156573592263048	0.41618148604881583	0.3718713730085662	0.5477264241867903	-2.5700398890689318	-2.536076612231639	-4.0387313503614735	-1.4832354239921415	5.233712003050641	-0.2401923942820506	-7.445713754573735	2.7239704982617017	0.34895870905425247	NA
Brachyspira_pilosicoli	CD8after_48	high-low	0.25208673369217854	0.4288379015455282	0.3411005169588847	0.52112986966058406	-2.6633850167381166	-2.633394437024055	-4.411066753841405	-1.7746040262095715	4.9635722154857564	-0.3404037247023147	-7.897295031672117	2.5555081214335686	0.3056999938648578	NA
Brachyspira_sp_CAG_700	CD8after_48	high-low	0.16085512821769438	0.3275611225156825	0.320083029463977	0.5080697648643584	-2.4222868221664537	-2.3827464426416327	-4.240775527779089	-1.9720009762812953	5.562505991077524	-0.2574421612384915	-6.101856846259627	2.409209427611496	0.3212439818290868	NA
Cloacibacillus_evryensis	CD8after_48	high-low	0.412725453332217	0.5681971898418076	0.40233118226485287	0.5725012877969334	-2.928482812911138	-2.9071711618231095	-4.4387466736050225	-1.317843241261727	4.3791890410679475	-0.23927104473018235	-8.20327889468368	2.8611781144981356	0.3854169400435014	NA
Cloacibacillus_porcorum	CD8after_48	high-low	0.4256318772822118	0.5803653016914059	0.39564597251425104	0.5655475977671175	-2.9255241088397046	-2.8956711959669885	-4.483451001055373	-1.5246209654438587	4.422552187146476	-0.323096316271286	-5.713778544872458	4.228872416308349	0.3645836636784878	NA
Akkermansia_muciniphila	CD8after_48	high-low	0.17506103139203266	0.34213803313331365	0.3696807376041872	0.5487919897003792	-2.440492603843431	-2.4072747937619177	-3.9714967359788886	-1.8490682615977772	5.20140326360943	-0.280423701756211	-8.667371205652879	2.2262387396157166	0.3281254405908101	NA
Methanobrevibacter_smithii	CD8after_48	high-mid	0.06340339805572531	0.34496257794227453	0.14754235885810574	0.5735471842051829	1.150123905080692	0.29125995088813994	NA	1.633987370036584	16.056115267200965	0.11978485582307777	-4.51396181245195	8.220079278470571	0.40977822778079476	11.976519956492766
Methanosphaera_stadtmanae	CD8after_48	high-mid	0.763273551492964	0.9244265960235208	0.5190981323670595	0.8125051084349206	-2.3405242836855003	-2.257708783505942	NA	-0.47647984527943166	9.66873331556393	-0.050253355532634096	-5.418558100645581	5.594793493660291	0.46649874126588226	-2.7897235713114252
Actinobaculum_sp_oral_taxon_183	CD8after_48	high-mid	0.21513746431460318	0.5640149178575385	0.24284198256847828	0.6006887935690454	-2.359111857821155	-2.2064150176575605	NA	-0.9081595267526783	7.693745663920334	-0.11651815832487378	-5.826360758959973	4.204228645369621	0.42418136184276767	-3.0965712084099017
Actinomyces_graevenitzii	CD8after_48	high-mid	0.6782202126468126	0.8880181597347675	0.5963970636709699	0.8627003790468482	-2.400230853595806	-2.3601350454712993	NA	-0.046776951372319076	8.030427260978527	-0.006666466438048562	-4.265182204130742	4.931104880826931	0.49395161303129304	-2.5926300211508373
Actinomyces_johnsonii	CD8after_48	high-mid	0.6605471979127453	0.8775065096721893	0.5771129855982168	0.843818311335466	-2.816070392196222	-2.7932725000895076	NA	-0.07192968639921915	5.777695270143635	-0.013280077222721075	-4.800621256687131	4.799648341274212	0.49319899258718847	-2.9328015691257203
Actinomyces_massiliensis	CD8after_48	high-mid	0.5637966758974743	0.8221837086257295	0.4894078368538594	0.7842349858254054	-2.7944508227935465	-2.7191694509027666	NA	-0.45811018208266674	5.5669035419767035	-0.06502524672105253	-4.48351327184783	3.965853834636156	0.4680100762460986	-3.2057061506856055
Actinomyces_naeslundii	CD8after_48	high-mid	0.6041062424260131	0.84939112696339	0.4509280461438066	0.7680430171563587	-2.4445047261727115	-2.364322939990261	NA	-0.49952929945560065	7.593272992362774	-0.06102512773324087	-5.090865595918096	4.821369018151428	0.4556451622367941	-2.8784092162600174
Actinomyces_odontolyticus	CD8after_48	high-mid	0.8268462765397981	0.9480641199906731	0.586440355613194	0.8718822789429228	7.4020215922293024	7.243583328736762	NA	0.45273942357993047	11.93605630970313	0.04099999952583645	-5.330484512368549	5.3939287575965915	0.467237903922394	8.378650436772727
Actinomyces_oris	CD8after_48	high-mid	0.7510463355966541	0.9204903471965492	0.6732754126634166	0.8981148048738146	-0.1785727602006304	-0.07018663540586445	NA	-0.2660307558558488	12.412953359482723	-0.02529946479830091	-4.937029031315919	4.77718585998852	0.48161209106952046	-1.0417077753212514
Actinomyces_sp_HMSC035G02	CD8after_48	high-mid	0.7144578155396257	0.9029233375934322	0.6865749923969329	0.8980981636521499	-1.7407494414088234	-1.712393796414995	NA	0.050287518908126216	9.79975701416587	0.0048634495177938076	-4.40933654444003	4.401320952399924	0.4977329975290551	-1.9153225788092154
Actinomyces_sp_HPA0247	CD8after_48	high-mid	0.5386488353622718	0.8188249906785473	0.4217509386083071	0.7450882139420184	-2.3015223856028424	-2.2103089816927444	NA	-0.7053721422604013	7.628059103237118	-0.08211256901181614	-5.364694148717424	4.593601008587977	0.43979848995694143	-2.7887907891087664
Actinomyces_sp_ICM47	CD8after_48	high-mid	0.7463763261644547	0.918610446598393	0.6849607627875931	0.9041599481686304	-1.7600140554392851	-1.720043880545104	NA	-0.17422337100954088	10.051218037260231	-0.015983364776421732	-4.654255186974237	4.349870796044175	0.48739919381532465	-1.9888845785983165
Actinomyces_sp_S6_Spd3	CD8after_48	high-mid	0.5592193426519553	0.8184447949820126	0.4842154952529434	0.7804616532528529	-2.92299656084157	-2.8627147591826887	NA	-0.2730751928277133	5.20433098213501	-0.047641301816379406	-3.8974184519708372	4.316183682808847	0.47405541616732183	-3.232622667869286
Actinomyces_sp_oral_taxon_180	CD8after_48	high-mid	0.28149371774328974	0.5872058403734006	0.3103795534731739	0.6508028812643833	-2.8881353402330276	-2.7934648148653007	NA	-0.6510337017949901	4.620270776644972	-0.11921926842167671	-4.377494122692354	3.181627440801877	0.43750000134417194	-3.4307084155000336
Actinomyces_sp_oral_taxon_181	CD8after_48	high-mid	0.4721520525741386	0.7652671996012472	0.42459009873838277	0.7533885881775712	-2.702903697930209	-2.6467701124617573	NA	-0.5566319793341936	5.722395845473949	-0.08435434180244272	-5.528731396913225	4.170304902725722	0.45088161313962655	-3.0281015001855494
Actinomyces_sp_oral_taxon_414	CD8after_48	high-mid	0.5728267647024523	0.8288592551294048	0.5360819197153868	0.8245220569338474	-2.8503845118628472	-2.8134999264563074	NA	-0.16041706894305108	5.515128149533695	-0.02320563653088454	-3.7773262327687878	4.939542347246086	0.4871536526648191	-3.0594617564760203
Actinomyces_sp_oral_taxon_448	CD8after_48	high-mid	0.6769684957691455	0.8860706869013857	0.49242786010687684	0.7982711453786456	-2.4781228801632995	-2.4116304081469018	NA	-0.23975093834162742	7.881336899559182	-0.03392429790000764	-4.294692344424741	5.191147855681397	0.47681451662094304	-2.8467542602713927
Actinomyces_turicensis	CD8after_48	high-mid	0.5333462786399269	0.815018410075959	0.6222451540515636	0.8657610021686153	-2.38211456092883	-2.373965726185274	NA	0.16418595592449314	9.331953036018014	0.015148983912554816	-4.252337327665289	5.460020744237041	0.4884072583100749	-2.4302689086853952
Actinomyces_viscosus	CD8after_48	high-mid	0.4631927255339187	0.7441815842048731	0.38849549362749375	0.7007349473443494	-2.9061108710296075	-2.8180606017667102	NA	-0.5044076480945918	4.773601351865176	-0.09113986383357217	-4.324197833286421	3.599106439764552	0.4556451622367941	-3.31223161262122
Alloscardovia_omnicolens	CD8after_48	high-mid	0.4597981870564103	0.7469038458810876	0.4426650149801873	0.7399565226284475	-2.889937297531569	-2.826805933310185	NA	-0.33352235131872376	5.0239756268756	-0.05127781407382782	-4.610904755060333	4.450983212822692	0.466229839427892	-3.26108793881739
Bifidobacterium_adolescentis	CD8after_48	high-mid	0.784648322832873	0.9359832707889442	0.7106000585435843	0.9145892719544908	6.56636753864973	9.313667921903876	NA	-0.49174116749646224	18.4968846418493	-0.03035778653307744	-6.70312104771365	6.172129201395795	0.4765743078013146	0.029060687392094664
Bifidobacterium_animalis	CD8after_48	high-mid	0.5633189972696356	0.8334760813671576	0.3572358905401076	0.6811279452153731	-2.628032555662971	-2.520351651369234	NA	-0.6880224993087722	5.993722898989446	-0.08774676035656895	-5.647133028080002	5.195631279810144	0.4372795983250344	-3.166423766107611
Bifidobacterium_bifidum	CD8after_48	high-mid	0.6249843919165088	0.8692299173949108	0.644156606088578	0.880706403801232	-2.501106591097944	-2.475606214231915	NA	-0.0525291984038283	7.999596563110053	-0.005007924826283027	-6.123792322264591	6.7163695391548535	0.49596774202085514	-2.6393446306482264
Bifidobacterium_breve	CD8after_48	high-mid	0.43453163292739433	0.7338701185604853	0.36169839751640465	0.6843865855252835	-2.8514305165269285	-2.7495244215434536	NA	-0.7050824088654988	5.066719926018315	-0.10822018570044505	-4.630735192864479	4.224095752831779	0.43397177561622263	-3.3763492049781156
Bifidobacterium_catenulatum	CD8after_48	high-mid	0.7553816106916407	0.9229692129951402	0.5318163706514203	0.8169347037500614	-2.2762055813205126	-2.2104956561433244	NA	-0.3885399379363239	10.97516419716143	-0.03444709615186424	-5.787495370201238	6.261672596092275	0.4727822586424476	-2.6797695138645725
Bifidobacterium_dentium	CD8after_48	high-mid	0.5660682370928849	0.8251888913927764	0.5588228232565402	0.8335714516024915	-2.606485322433569	-2.581329071746122	NA	-0.09682440075011378	7.312635133231576	-0.010980170823110848	-4.887591700805215	6.094087012645654	0.49168765760658006	-2.749344319284985
Bifidobacterium_longum	CD8after_48	high-mid	0.003753696348833445	0.08505834560097739	0.005282030374018719	0.17003422514080202	10.08120672597209	8.354914408115963	NA	4.018715113029758	15.411926140343645	0.30459103603143634	-3.292471754218711	7.125847551830214	0.3385390466335039	14.25473315263451
Bifidobacterium_pseudocatenulatum	CD8after_48	high-mid	0.2608035139076456	0.6333414646808319	0.4576098549033038	0.7793040060983103	-2.0264966038208847	-2.0861029035966148	NA	0.9151888799883716	12.95982516752434	0.07251195744913727	-4.074852505996439	6.125607117577964	0.4526209687540711	-1.6014575539912848
Gardnerella_vaginalis	CD8after_48	high-mid	0.28023268241393706	0.5744645093886575	0.3742373883079849	0.6757183740739885	-2.891424576890472	-2.797304516132872	NA	-0.6242871880484095	4.626744513968534	-0.10925189542652945	-4.935887433450735	3.6466160007802353	0.4400201625786781	-3.332629985531309
Parascardovia_denticolens	CD8after_48	high-mid	0.24760145227410435	0.5333562213173428	0.2937188628339222	0.6129350734280813	-2.9310451086730644	-2.8196122569970488	NA	-0.7878410323507836	4.561262490194178	-0.1432971010656331	-4.752821017239349	3.483557299339929	0.42569269682115296	-3.456155158156088
Scardovia_wiggsiae	CD8after_48	high-mid	0.47916865126486535	0.7826916525904272	0.38840198697607126	0.720941875816569	-2.5941818633209355	-2.484661257474361	NA	-0.6984006143976718	6.8067853440608515	-0.08902592599630658	-5.330937959507962	4.210759925069972	0.440806046609762	-3.1423774767168666
Corynebacterium_durum	CD8after_48	high-mid	0.5788908981195332	0.8268841595813389	0.4763058687791467	0.771821613866057	-2.8017721845278967	-2.7534162355481353	NA	-0.2605364853514107	5.222983973573147	-0.040713900293910754	-4.451310097974019	4.806800326097954	0.47455919449411393	-3.024784090653819
