Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Actinomyces_sp_oral_taxon_414	Otu_20	2.753088334718854	0.026272861691520856	0.5177789041096293	0.7409661659947913	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Actinomyces_sp_oral_taxon_448	Otu_21	44.22382169410024	-0.003898471286548933	0.2915938610526104	0.9205301982780365	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Actinomyces_viscosus	Otu_25	0.592111517764616	-0.06525425020416954	0.6484064965649546	0.49146659322276387	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bifidobacterium_animalis	Otu_31	786.9890243934375	-0.03821995388067008	0.47551812650432	0.5599665020061582	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bifidobacterium_dentium	Otu_35	140.38270163427777	0.003168382332796311	0.3781238108302607	0.9541325350687628	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Rothia_dentocariosa	Otu_61	44.38048340089453	-0.03277753735923611	0.4080873473413181	0.536010870308985	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Rothia_mucilaginosa	Otu_62	1261.9812992901543	0.0021929635644772445	0.14144364265683962	0.8857964845276338	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Pseudopropionibacterium_propionicum	Otu_65	0.0927436582364821	-0.01809608522267464	0.5008699872664985	0.816180255982651	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Olsenella_scatoligenes	Otu_72	1291.4294927349388	-0.004704847913411329	0.09326605448625959	0.5864727171138406	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Collinsella_aerofaciens	Otu_74	753342.7216521584	-0.002248452694020752	0.05572066383286657	0.6931629504221191	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Enorma_massiliensis	Otu_77	98.87974258884857	0.0051439990587808775	0.1446290665742045	0.7345100847554131	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
[Collinsella]_massiliensis	Otu_78	545.5373408226255	-0.002445504102527886	0.0614320847668045	0.6837495820093986	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Adlercreutzia_equolifaciens	Otu_79	3097.145153537954	0.00213459484488096	0.1511767492511038	0.8979260760186908	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Asaccharobacter_celatus	Otu_80	2385.806366418248	-0.002935424074374693	0.1391233031375184	0.8432792789022368	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eggerthella_lenta	Otu_81	14250.901607561744	0.0024963863520086676	0.09747609355572538	0.7935330614467245	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Enterorhabdus_caecimuris	Otu_82	14.655119297070888	-0.0067155433237525205	0.28826605898230406	0.8602128627654987	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Slackia_isoflavoniconvertens	Otu_85	45363.120726052824	-4.8420570850646067e-4	0.06246700791998295	0.9367170902334863	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_caccae	Otu_86	24085.563639918135	0.008769997253251538	0.13976947615405202	0.5111242960701415	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_coprocola	Otu_89	96.71477940100368	0.004524691066754271	0.48067329295278954	0.9521596242572342	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_dorei	Otu_91	77319.55201969047	0.0017345700066253135	0.1108036320067079	0.8776087897427985	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_eggerthii	Otu_92	2300.27935311291	0.010157929841486207	0.25100947651675787	0.741725168575081	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_galacturonicus	Otu_98	463.2835645370631	0.016762802639090447	0.2444681127486858	0.5379656918750668	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_ovatus	Otu_102	24802.59778579715	0.007150908579398738	0.11309875280943517	0.49012396490391774	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_salyersiae	Otu_104	4158.385798306617	-0.012408564511197366	0.2164210845755422	0.606174975753943	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_sp_CAG_530	Otu_107	15502.743836972653	-0.006092540564841237	0.12924325744087115	0.6329173907187886	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_thetaiotaomicron	Otu_110	32591.610886944494	-0.007826584753062965	0.12860033628870182	0.5188538024253203	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_uniformis	Otu_111	156736.50010929303	0.004018032051013804	0.07052350309961658	0.5438121572761491	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Bacteroides_vulgatus	Otu_112	183935.8803757938	0.0015627424330683071	0.06380285987067177	0.8004808716226581	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Barnesiella_intestinihominis	Otu_114	8927.599875307047	-0.0014904687587346684	0.1301160278872101	0.9139615278689026	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Coprobacter_fastidiosus	Otu_115	212.949080070414	0.032492442429295304	0.4241368734042711	0.5660442138920556	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Coprobacter_secundus	Otu_116	7.967300141124675	-0.044375922467909834	0.5728336690472485	0.6043406911414984	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Butyricimonas_synergistica	Otu_117	728.9191710271801	-0.014117332094097879	0.19851850046147695	0.4872774330757032	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Paraprevotella_clara	Otu_125	16.247156835069458	-0.05130228724474192	0.5965754029356946	0.5616054261035994	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Paraprevotella_xylaniphila	Otu_126	3319.8568578315057	-7.321520049242799e-4	0.10973698831827798	0.9479078123321595	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_copri	Otu_130	2514078.627430303	0.00393952225158098	0.07963555683299647	0.5938357483145883	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_885	Otu_135	102715.5730220064	-0.0011506372964743947	0.1118837703862508	0.9199597461301379	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_AM42_24	Otu_136	75505.15383485089	-9.175902584045077e-4	0.09269279229716794	0.9200918296531798	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_CAG_1092	Otu_137	30573.853177390927	5.487082544888606e-4	0.10318906475951452	0.9579529621422848	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_CAG_279	Otu_139	56092.42698829332	0.005469414490560538	0.10218275406729159	0.5642970433269263	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_CAG_520	Otu_140	165853.5967090069	0.0033921989527055845	0.1011809665496491	0.7299070161747436	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_sp_CAG_5226	Otu_141	72700.13885873734	0.007510139438784686	0.16537254867825768	0.668623102943849	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Prevotella_stercorea	Otu_143	85500.07443913739	0.0043289674791221686	0.09337163337875358	0.6201457494753085	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Alistipes_finegoldii	Otu_145	5629.331697616805	-0.008947679496149365	0.13697063701180415	0.4879374991906618	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Alistipes_indistinctus	Otu_146	1969.8695013548834	0.014236544045985537	0.2129265295210919	0.5308755585359991	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Alistipes_inops	Otu_147	375.9585066660648	0.026613538139997443	0.477929703036706	0.7064008703649884	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Alistipes_putredinis	Otu_149	23025.74753001702	0.004585720652981612	0.10883718963907373	0.6623415199732617	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_distasonis	Otu_153	118101.70243055749	0.0021251217547099983	0.05788366988582233	0.7135908264508982	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_goldsteinii	Otu_154	984.1396411670898	-0.029825262042940205	0.35818680644459366	0.4941198372006555	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_gordonii	Otu_155	0.6143307665689018	-0.06705218823287676	0.6549507541973905	0.48332443607018855	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_johnsonii	Otu_156	1324.2774836110716	0.027154451816355313	0.35018280032251803	0.5296636186000263	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_merdae	Otu_157	56506.66048122762	-0.0032519209831629236	0.08140524462486139	0.6706489833957135	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Parabacteroides_sp_CAG_409	Otu_158	690.3069989076686	-0.02848738419066185	0.33843537210958113	0.47776146608381587	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Gemella_sanguinis	Otu_163	340.21569024360986	0.00795366091439686	0.1414789335245809	0.5662342593772307	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Granulicatella_elegans	Otu_178	2.7303746422630923	-0.017244193760194804	0.49761878297065737	0.8235328755844307	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Enterococcus_faecalis	Otu_183	336.7310676300526	-0.04693372446078394	0.47495406023946485	0.44354924242049587	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Enterococcus_faecium	Otu_184	2867.1372557339096	-0.0012629659236847363	0.1957050077111951	0.956801793738164	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactobacillus_mucosae	Otu_209	125.39808675102107	0.04012590184380616	0.5581817630445228	0.6324601386515384	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactobacillus_plantarum	Otu_216	2.5917042496546	0.04941824239286162	0.5904230842126144	0.5731720657096684	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactobacillus_rogosae	Otu_220	848.4254357289545	-0.012020755467232767	0.17742577155643185	0.4984393450553015	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactobacillus_salivarius	Otu_224	1139.309957697902	-0.016083380843897422	0.28281845358261265	0.6420224576504838	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Leuconostoc_citreum	Otu_232	2.2647765631330485	-0.023756043985691606	0.511937202583653	0.7633246683554723	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Leuconostoc_garlicum	Otu_233	0.10701219854533361	-0.020139594042920792	0.5050383514926602	0.7969971381326496	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Weissella_cibaria	Otu_239	226.32808844870954	0.06985115105924473	0.6418769555881785	0.442299601966724	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactococcus_petauri	Otu_244	0.3034834165843671	0.06902107924781756	0.6618782064275661	0.47438048663738114	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_australis	Otu_248	177.84113267136982	0.007454133018855957	0.19074013650436644	0.7289711174875874	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_cristatus	Otu_249	5.797842398665475	0.035161094234879384	0.542756674443968	0.6688197084891478	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_gordonii	Otu_252	551.5603113446962	0.005614208005662994	0.18298167705542276	0.7868779583939167	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_infantis	Otu_254	146.73009603450316	0.021911314714641285	0.26918938339362836	0.4572517869535079	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_milleri	Otu_258	0.7222692563959613	-0.07564875932956862	0.6863071079143775	0.4474718210484957	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_mitis	Otu_259	495.8351245696154	0.005418600336965188	0.11924412937077984	0.6408044342437199	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_oralis	Otu_261	387.5296351824758	-0.0021732478002417614	0.1329288804288157	0.8775458440897992	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_salivarius	Otu_264	28085.827198273724	0.0014300166335137145	0.06331464286888691	0.8160956126452968	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_sp_A12	Otu_268	29.200774019220535	0.010691575650127625	0.2546748708655628	0.7327521681515528	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Streptococcus_sp_F0442	Otu_269	4.304973520319124	0.01579690580283543	0.494428941539163	0.8373030107121453	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Catabacter_hongkongensis	Otu_276	26.487694343756022	-0.030255349966006585	0.5056620221970494	0.688771260212653	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Christensenella_minuta	Otu_277	14.438457471572141	-0.0279336633435563	0.521650675354953	0.7264387171968354	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_167	Otu_289	25.517914940119176	0.02402025006150883	0.5113835883929799	0.7602092454745852	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_242	Otu_290	45.30211462060547	-0.011361131103329503	0.4870943900783161	0.8813200431912612	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_299	Otu_292	19.835359133670696	-0.018843357701499037	0.49982104975840735	0.8078075481858855	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_58	Otu_296	8907.276128888523	-0.008030307718420586	0.1563586888393071	0.616026791009176	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_sp_CAG_590	Otu_297	213.54802875843612	-0.06944132709737617	0.661885120875968	0.4707553435438991	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lactonifactor_longoviformis	Otu_303	8.380751087415373	-0.05187539682682849	0.5988456948004341	0.5585746060479062	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_sulci	Otu_306	0.29804970934596503	0.020929463171218035	0.5063238646214784	0.7894636192600603	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Mogibacterium_diversum	Otu_307	21.993126146826235	0.004039101548853748	0.2796601362490841	0.9129890105720652	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_callanderi	Otu_316	43.273759661008114	0.02610878434691261	0.516610280808064	0.7418683865309579	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_dolichum_CAG_375	Otu_318	11.505583568872376	-0.03569040462199034	0.5443654305656171	0.664816653634176	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_eligens	Otu_319	107844.11131451535	0.0035748494484804426	0.07529345915423319	0.6111118573315361	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_hallii	Otu_320	174967.6578661307	0.0028568806465284376	0.053722142114432846	0.616557024624524	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_ramulus	Otu_322	26125.655675744376	0.004813488047944912	0.0754019280641961	0.4891476463241725	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_sp_CAG_180	Otu_324	105863.70997402507	-0.004847718805177363	0.10176181856053461	0.6129169268840884	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_sp_CAG_251	Otu_325	25528.93177049525	0.0024455542596752847	0.15399152672065267	0.8856547348188626	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Anaerostipes_caccae	Otu_333	2.76439084189149	0.006964587306905389	0.4832576330727354	0.926775564587284	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Anaerotignum_lactatifermentans	Otu_335	19.365663169274846	0.012996764831782921	0.48944321168041965	0.8648374176422065	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Blautia_hansenii	Otu_337	43.15239179876306	0.028058702464988056	0.5217857496440638	0.7252371196413958	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Blautia_hydrogenotrophica	Otu_338	48.74365987482843	0.01098827419916506	0.47295324022620017	0.8806934812898879	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Blautia_obeum	Otu_339	95332.22384811961	8.563714487668688e-4	0.05292650869410668	0.8768846247138341	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Blautia_sp_CAG_257	Otu_342	4746.358595709072	-0.013988202838843432	0.21200285575681657	0.5371087625569513	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Blautia_sp_N6H1_15	Otu_343	0.4032669688676802	-0.04967291557806988	0.5926556440996916	0.5730822323983062	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcus_gnavus	Otu_345	22772.198360272196	0.0010988089128772106	0.1110253377695508	0.9228531677534839	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcus_torques	Otu_346	327020.5139545834	-6.35928951727702e-4	0.060155565868210185	0.9144811857575982	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Coprococcus_catus	Otu_349	50759.46501837437	0.004400559844631552	0.06996568439282137	0.5034347159644537	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Coprococcus_comes	Otu_350	182931.04887172597	-3.324038693824153e-4	0.051193268023789956	0.9515907563929488	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Dorea_formicigenerans	Otu_352	143820.3943843331	-0.0020893239996316393	0.052791510456040296	0.7092484485763295	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Dorea_longicatena	Otu_353	394475.25121791114	-0.001660525489779537	0.05229028403082761	0.7650904814142412	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eisenbergiella_massiliensis	Otu_355	56.29291979134684	-0.007178187904822484	0.48254604850585386	0.9243719432101933	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_aldenense	Otu_361	47.594359285217585	0.014963350142985152	0.3033460041391971	0.7001547035243687	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_clostridioforme	Otu_365	1589.80088761724	0.004002569876417707	0.18209077570419102	0.8484223203973578	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_lavalense	Otu_367	500.56748212870895	-0.00377655133400254	0.18976238247349994	0.8646447826486453	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_saccharolyticum	Otu_368	603.607650402884	0.015022577871558487	0.2599194261901135	0.6253326817844493	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lachnoclostridium_sp_An131	Otu_372	10.548633416346226	0.016059839046816526	0.4945598620087982	0.8345888832648297	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lachnoclostridium_sp_An138	Otu_373	16.2016741080676	0.022192655011497368	0.47258992274449424	0.7540302781577257	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_rectale	Otu_376	836209.3137613198	0.0018819231226510523	0.06152024781495317	0.754135617004759	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Lachnospira_pectinoschiza	Otu_378	63051.123256231884	0.0038816479009189434	0.10432766055306852	0.7009202351139643	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_faecis	Otu_380	289539.819007402	0.0017700375681710253	0.0616770628370083	0.7687679500404155	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_hominis	Otu_381	43336.242677579125	7.180980104936115e-4	0.06662782274416247	0.9112736279587879	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_intestinalis	Otu_382	83043.95504729386	-0.005612624191635458	0.08464454026494712	0.4639172236383413	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_inulinivorans	Otu_383	136570.57380756756	9.405645009263391e-4	0.062140065038898226	0.8768010054702096	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_sp_CAG_309	Otu_386	28.201327699970502	0.005621841177812013	0.4588483307891345	0.9367825156881093	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Roseburia_sp_CAG_471	Otu_387	23391.31183811854	-0.0064028516299707225	0.09342412271656406	0.44470114056162335	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Sellimonas_intestinalis	Otu_388	349.71768829443323	-0.008006864299011233	0.2632390235688371	0.8110317873144335	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Tyzzerella_nexilis	Otu_391	14.627776213148605	0.013861535158115978	0.4891612624726347	0.8555717336373458	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Oscillibacter_sp_57_20	Otu_393	25214.230231988186	4.574271722695616e-4	0.06505108556398614	0.9422305189591929	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Intestinibacter_bartlettii	Otu_396	9524.800698048355	-0.00229860512109476	0.09052723441497626	0.7930905650101461	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Peptostreptococcus_anaerobius	Otu_398	24.95534539794223	-0.07750094549454829	0.6915566409977644	0.4385568507772065	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Peptostreptococcus_stomatis	Otu_400	0.12690317159996503	0.037422273181835004	0.5516062192542478	0.6536598287762463	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Romboutsia_ilealis	Otu_401	303.3777232596873	0.008149051276350783	0.13971521338745846	0.5475749817221927	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Agathobaculum_butyriciproducens	Otu_403	48827.46069369884	-7.430514264058512e-4	0.050192131336733	0.8922040456566542	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Anaeromassilibacillus_sp_An250	Otu_406	1308.8904671943646	-0.010443666563400865	0.16280185247625004	0.5166671822633353	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Faecalibacterium_prausnitzii	Otu_409	894350.9201042944	0.001028137598788113	0.04875413285518498	0.8524596593192348	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Gemmiger_formicilis	Otu_413	37468.23978577104	8.992613369705801e-4	0.04965724079306113	0.8700402015670023	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Pseudoflavonifractor_sp_An184	Otu_416	84.63005284988917	-0.015389941952326175	0.35452888171040714	0.7512508588750295	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_methylpentosum	Otu_418	0.657068103224677	-0.016639851187382287	0.49762048919359503	0.8298782472460992	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Eubacterium_siraeum	Otu_419	21767.66018685354	-0.0014978989478770732	0.08460462548304244	0.8549757595604108	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcaceae_bacterium_D16	Otu_420	52.433375058885076	-0.043280596605502576	0.5687005696379689	0.6110843227673437	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcus_bromii	Otu_423	198940.37078648133	-0.002096093952600074	0.08291895796226717	0.7921114530906317	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcus_lactaris	Otu_426	3533.546708585648	-0.009815947756103062	0.25970493736809724	0.7621976848081408	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruminococcus_sp_CAG_330	Otu_428	3688.141320932513	0.0020381510977835896	0.2409445023054615	0.9467759211182049	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Ruthenibacterium_lactatiformans	Otu_432	21608.294074836835	0.0024777615217603695	0.055155304537007704	0.6636164222312708	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Absiella_dolichum	Otu_433	11.595870403884781	-0.023947916880025948	0.511424838161967	0.7609927957481664	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Catenibacterium_mitsuokai	Otu_434	544961.3425882653	0.0021199994964793394	0.08505230098965935	0.7954874820664328	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Coprobacillus_cateniformis	Otu_435	82.19056472193277	0.05731178248588599	0.608144355307155	0.5171130459741937	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Clostridium_spiroforme	Otu_438	318.86679357883276	-0.015783538660343155	0.24928482642495883	0.5799134477335728	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Faecalitalea_cylindroides	Otu_442	68.79397034329837	0.04043988413372265	0.5592229684656164	0.6302895605378189	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Holdemanella_biformis	Otu_443	82884.78893318748	-0.0027630059043315053	0.07157924464929218	0.6832281268113283	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Holdemania_filiformis	Otu_444	56.55012327773596	0.0456518148446837	0.5408779090181614	0.5556610274978453	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Massiliomicrobiota_timonensis	Otu_445	44.40555652495288	0.003171975548245409	0.3795579804116976	0.9543080724318899	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Turicibacter_sanguinis	Otu_447	557.8849874080059	0.025074735586727157	0.2961848323026175	0.4502412725070849	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Firmicutes_bacterium_CAG_110	Otu_448	6485.108713613175	-0.006877167007993161	0.13503450031546096	0.6054506343703003	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Firmicutes_bacterium_CAG_170	Otu_450	7779.116063809936	8.291511225474888e-4	0.14406236413654044	0.9579855599032251	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Firmicutes_bacterium_CAG_238	Otu_451	45.88131270788945	0.02443119269689975	0.5123544904265627	0.7565381684853347	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Firmicutes_bacterium_CAG_95	Otu_459	1398.0955883898093	-0.004021886411196179	0.1543206532933707	0.8108926972509302	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Acidaminococcus_fermentans	Otu_460	12110.463872837852	-0.006145621919273363	0.3168868970212456	0.8873225032800319	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Acidaminococcus_intestini	Otu_461	34905.45006441828	-0.002167091997699249	0.16416274095001582	0.9067806728138885	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Phascolarctobacterium_succinatutens	Otu_465	121397.08367277181	-0.0034600865533322284	0.09593266229623715	0.706642701454213	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Mitsuokella_jalaludinii	Otu_469	4661.430344869987	0.007251142032469595	0.12832722264592433	0.5547452039875436	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Mitsuokella_multacida	Otu_470	1815.351824465694	0.006172431767025802	0.12601925114956175	0.6156816035637209	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Allisonella_histaminiformans	Otu_472	816.8351444472013	7.545429223631373e-4	0.0887710641859507	0.9309548500073622	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Dialister_invisus	Otu_474	85.35050079145127	0.0071502663570307	0.4195375915023915	0.9094153568970975	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Megasphaera_elsdenii	Otu_479	20443.240679350536	-0.005632806171333425	0.12407250286470795	0.644062869323452	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Veillonella_atypica	Otu_484	239.51502839077415	0.008748616473013702	0.26243721859103275	0.7920522351894886	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Veillonella_dispar	Otu_485	484.1667810518174	0.014148799693986311	0.2660675169536789	0.6605336822070416	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
Veillonella_infantium	Otu_486	51.02029932544357	0.013921497295750792	0.3283641831382377	0.751221994251122	0.9892551182383451	dw_50_vs_up_50	CD8diff_48	no
