Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Clostridium_symbiosum	Otu_370	263.841091839396	-0.5930336745934189	1.8906480463416724	0.2908953603924269	0.5973744008058767	high_vs_low	CD4after_48	no
Massiliomicrobiota_timonensis	Otu_445	61.36561982812763	1.1329021239521504	3.143897536767301	0.301420163790588	0.6153251864364074	high_vs_low	CD4after_48	no
Bacteroides_coprophilus	Otu_90	209.7065904568913	-1.3586100503461038	3.6402686329155425	0.3055737460341266	0.620134955186904	high_vs_low	CD4after_48	no
Clostridium_bolteae_CAG_59	Otu_280	274.3182692374304	-0.861006499734104	2.569111488690824	0.30932981630118844	0.6240864714848539	high_vs_low	CD4after_48	no
Clostridium_sp_CAG_242	Otu_290	985.2644224250168	0.9992104782357423	2.9140572561411777	0.3186365059971613	0.6391255498198876	high_vs_low	CD4after_48	no
Parabacteroides_johnsonii	Otu_156	2082.5116730822792	0.6080467053912569	2.0284005645793557	0.33472805476354217	0.6675212652798962	high_vs_low	CD4after_48	no
Prevotella_sp_CAG_5226	Otu_141	65005.57801076946	0.2931916478129131	1.169440173117723	0.33860234195054023	0.6713667124881402	high_vs_low	CD4after_48	no
Streptococcus_anginosus_group	Otu_247	874.7004079573813	-0.21153105630323382	0.9234686721934161	0.3490395001790385	0.6803312291625326	high_vs_low	CD4after_48	no
Ruminococcus_sp_CAG_330	Otu_428	3688.141320932513	-0.5357856252247869	1.8717983825875002	0.3486529374803886	0.6803312291625326	high_vs_low	CD4after_48	no
Megamonas_funiformis	Otu_466	449.6864471512044	-1.1143841986561678	3.292015407155329	0.3485412954343496	0.6803312291625326	high_vs_low	CD4after_48	no
Streptococcus_sobrinus	Otu_267	3.5313020093683574	-1.160624158399354	3.41576487402627	0.35252656218254846	0.6832677750167372	high_vs_low	CD4after_48	no
Anaeromassilibacillus_sp_An250	Otu_406	1542.6893657673245	-0.2314836580617005	0.998538609110044	0.3575833879173786	0.6891970325781878	high_vs_low	CD4after_48	no
Lactobacillus_curvatus	Otu_198	3.298555172212511	-1.1268558688492751	3.375440594186266	0.36136847845283815	0.6926229170346064	high_vs_low	CD4after_48	no
Methanobrevibacter_smithii	Otu_1	65943.03993843138	-0.13045132285040756	0.660721972360929	0.37824371749680197	0.7209617819690424	high_vs_low	CD4after_48	no
Actinomyces_sp_HPA0247	Otu_14	219.14871762450542	0.3564364833453029	1.4375619189977609	0.38874783018391307	0.7369120956782967	high_vs_low	CD4after_48	no
Lactobacillus_rhamnosus	Otu_219	71.01416321801942	0.9766436412885192	3.1524987896594796	0.39546996067999607	0.7415061762749926	high_vs_low	CD4after_48	no
Roseburia_inulinivorans	Otu_383	136570.57380756756	0.060667942013675424	0.37361621862941463	0.3949214753721682	0.7415061762749926	high_vs_low	CD4after_48	no
Actinomyces_sp_oral_taxon_181	Otu_19	37.860332743022056	0.5291095217283343	1.9964986190217222	0.4102726340125795	0.7564229628349443	high_vs_low	CD4after_48	no
Catenibacterium_mitsuokai	Otu_434	544961.3425882653	-0.09819894627352581	0.5532737253638351	0.4121957014868682	0.7564229628349443	high_vs_low	CD4after_48	no
Erysipelatoclostridium_ramosum	Otu_439	3986.9551607728577	-0.18095533132104769	0.8798954889227975	0.4101472234316082	0.7564229628349443	high_vs_low	CD4after_48	no
Brachyspira_pilosicoli	Otu_572	2104.0900295373417	0.6578874386593467	2.3501945547877963	0.40636565510379147	0.7564229628349443	high_vs_low	CD4after_48	no
Blautia_sp_An249	Otu_341	2.4922767609443697	-0.9455567952388387	3.1553544457061746	0.41545721186070467	0.7583742756187466	high_vs_low	CD4after_48	no
Streptococcus_mutans	Otu_260	1240.6372422764775	0.2617947827905993	1.2078404900804018	0.43933908537949307	0.782852289756251	high_vs_low	CD4after_48	no
Eubacterium_ramulus	Otu_322	26125.655675744376	0.05287632749108051	0.3550042032928324	0.4402125919209064	0.782852289756251	high_vs_low	CD4after_48	no
Eisenbergiella_tayi	Otu_356	731.6594958976461	-0.4936459214434282	1.9449678718602423	0.4319012773208462	0.782852289756251	high_vs_low	CD4after_48	no
Clostridium_citroniae	Otu_364	958.758975536443	-0.1567328801885155	0.8158537249894263	0.438237291259928	0.782852289756251	high_vs_low	CD4after_48	no
Pseudoflavonifractor_capillosus	Otu_415	2.2734242848330615	-0.8794565043393665	3.0740825073815516	0.43839423654866194	0.782852289756251	high_vs_low	CD4after_48	no
Veillonella_atypica	Otu_484	262.7534183158609	-0.41328192629450466	1.7443723602590862	0.4534890925656431	0.8023268560776763	high_vs_low	CD4after_48	no
Bifidobacterium_adolescentis	Otu_29	309613.1822535301	0.10153490279110837	0.6022346140413637	0.46038638473187826	0.810373993533153	high_vs_low	CD4after_48	no
Eubacterium_ventriosum	Otu_330	6246.117872856207	-0.18163480964253828	0.9416592549131446	0.4629690178543071	0.8107833053793704	high_vs_low	CD4after_48	no
Bifidobacterium_pseudocatenulatum	Otu_39	3420.812174272135	-0.24693986165469214	1.1950579739890408	0.46601519032593774	0.8119961649618612	high_vs_low	CD4after_48	no
Dorea_longicatena	Otu_353	394475.25121791114	-0.028638988226815307	0.22807004404731598	0.4740710067940869	0.821881896200804	high_vs_low	CD4after_48	no
Roseburia_intestinalis	Otu_382	83043.95504729386	-0.05452893849419564	0.3812629843805003	0.4765073375153598	0.8219751572139957	high_vs_low	CD4after_48	no
Coprococcus_catus	Otu_349	50759.46501837437	-0.040609118808454164	0.30697706350320453	0.48636739707010046	0.8313199447818483	high_vs_low	CD4after_48	no
Romboutsia_ilealis	Otu_401	303.3777232596873	-0.12405854641793637	0.728615689225678	0.48915347475569626	0.8313199447818483	high_vs_low	CD4after_48	no
Fusobacterium_gonidiaformans	Otu_506	7.015474726747343	-0.7543375743663807	2.9201575167296325	0.4875140253824597	0.8313199447818483	high_vs_low	CD4after_48	no
Alistipes_finegoldii	Otu_145	4741.1043634271255	0.10809835579942131	0.658098268525277	0.49164170224004317	0.8314528787883083	high_vs_low	CD4after_48	no
Eggerthella_lenta	Otu_81	14250.901607561744	0.09019391688168293	0.580901495095527	0.5016728938275063	0.8442787725389741	high_vs_low	CD4after_48	no
Bifidobacterium_animalis	Otu_31	827.8377871791427	-0.5660649559787986	2.4032837129863207	0.5084072063618217	0.8514586708486819	high_vs_low	CD4after_48	no
Actinomyces_sp_oral_taxon_180	Otu_18	2.3345555644949405	-0.6596983632671031	2.805149093983122	0.5303901252240539	0.853867875615126	high_vs_low	CD4after_48	no
Alloscardovia_omnicolens	Otu_28	1.040095220082432	-0.6640242750268607	2.8103519418481002	0.5283113879138962	0.853867875615126	high_vs_low	CD4after_48	no
Collinsella_intestinalis	Otu_75	144.05259224388197	-0.08646511096430846	0.5933011009793147	0.5390763880278655	0.853867875615126	high_vs_low	CD4after_48	no
Gordonibacter_pamelaeae	Otu_83	4874.367535914565	0.06183932172114188	0.4746751122873404	0.5611216119575291	0.853867875615126	high_vs_low	CD4after_48	no
Bacteroides_dorei	Otu_91	77319.55201969047	-0.09279583727563864	0.6495395528238621	0.5629493744495284	0.853867875615126	high_vs_low	CD4after_48	no
Bacteroides_salyersiae	Otu_104	3497.477938356497	0.2091831865147474	1.1371706721051682	0.5223200436670241	0.853867875615126	high_vs_low	CD4after_48	no
Bacteroides_uniformis	Otu_111	156736.50010929303	0.03449568256798718	0.30030963333580957	0.5573332134499284	0.853867875615126	high_vs_low	CD4after_48	no
Alistipes_indistinctus	Otu_146	1532.1912281658983	-0.17639730799843123	1.0252281428769865	0.5404744568250246	0.853867875615126	high_vs_low	CD4after_48	no
Parabacteroides_merdae	Otu_157	56506.66048122762	-0.054711430015453526	0.41397562580881675	0.5332180779115153	0.853867875615126	high_vs_low	CD4after_48	no
Gemella_haemolysans	Otu_161	4.055350550775594	-0.607140329672082	2.7425371688720164	0.5566168684714696	0.853867875615126	high_vs_low	CD4after_48	no
Gemella_sanguinis	Otu_163	340.21569024360986	-0.11297145331566229	0.7158203733399401	0.5277641326522413	0.853867875615126	high_vs_low	CD4after_48	no
Granulicatella_elegans	Otu_178	2.7303746422630923	-0.663401135774297	2.809601901107696	0.5286100553233162	0.853867875615126	high_vs_low	CD4after_48	no
Streptococcus_mitis	Otu_259	495.8351245696154	0.09012061088221503	0.62663464776456	0.5542634609561897	0.853867875615126	high_vs_low	CD4after_48	no
Streptococcus_oralis	Otu_261	420.5115855636667	0.12394882944346039	0.8010160752361313	0.5555278518226165	0.853867875615126	high_vs_low	CD4after_48	no
Streptococcus_sp_F0442	Otu_269	4.304973520319124	0.6252016866598524	2.7554979424719805	0.5455619146956702	0.853867875615126	high_vs_low	CD4after_48	no
Clostridium_sp_CAG_413	Otu_294	4.258106108949818	-0.6631156652940582	2.8092583859015337	0.5287469721713538	0.853867875615126	high_vs_low	CD4after_48	no
Eubacterium_hallii	Otu_320	174967.6578661307	-0.023884896095310776	0.20959928732520958	0.5162379297241242	0.853867875615126	high_vs_low	CD4after_48	no
Eubacterium_sp_CAG_180	Otu_324	105863.70997402507	-0.07900681575322087	0.5334935506281435	0.5133526049738577	0.853867875615126	high_vs_low	CD4after_48	no
Clostridium_saccharolyticum	Otu_368	221.70188203285824	-0.3171218634826897	1.6203024139325306	0.5451255844303053	0.853867875615126	high_vs_low	CD4after_48	no
Parvimonas_micra	Otu_496	3.5559421479883637	-0.6413084766797829	2.7831092158697794	0.5393609034482099	0.853867875615126	high_vs_low	CD4after_48	no
Parvimonas_sp_KA00067	Otu_497	1.62156495704096	-0.5924166902565855	2.7252298984272456	0.5642952917108659	0.853867875615126	high_vs_low	CD4after_48	no
Escherichia_coli	Otu_550	67973.40719390169	0.05476258161559862	0.4248862892745914	0.5499555318902343	0.853867875615126	high_vs_low	CD4after_48	no
Actinomyces_oris	Otu_11	1666.0464943031295	0.05881031093159078	0.47225111149035154	0.5818095248494479	0.8564813487159684	high_vs_low	CD4after_48	no
Barnesiella_intestinihominis	Otu_114	10817.28216067254	-0.11490331141312311	0.7759285681454688	0.5720204430762148	0.8564813487159684	high_vs_low	CD4after_48	no
Blautia_obeum	Otu_339	95332.22384811961	0.02233520337595966	0.21872059014065381	0.5742382311253588	0.8564813487159684	high_vs_low	CD4after_48	no
Blautia_sp_CAG_257	Otu_342	10640.531050706148	0.16398556704764805	1.0216921442892624	0.5738812685269958	0.8564813487159684	high_vs_low	CD4after_48	no
Faecalibacterium_prausnitzii	Otu_409	894350.9201042944	-0.016549364347943567	0.17453155750653473	0.5858828936144015	0.8564813487159684	high_vs_low	CD4after_48	no
Coprobacillus_cateniformis	Otu_435	66.92966515588746	0.5599765481370522	2.6780705750769043	0.5797845405976849	0.8564813487159684	high_vs_low	CD4after_48	no
Phascolarctobacterium_faecium	Otu_463	1142.6563155845768	-0.298523031121093	1.6472916724594906	0.583720081229804	0.8564813487159684	high_vs_low	CD4after_48	no
Veillonella_dispar	Otu_485	714.9557676825394	0.24452879971935812	1.3949063013030727	0.5765694556619081	0.8564813487159684	high_vs_low	CD4after_48	no
Lactococcus_lactis	Otu_243	141.58526204090276	-0.2987265348142772	1.6682894982226721	0.5906959932574898	0.8598739142355863	high_vs_low	CD4after_48	no
Actinomyces_odontolyticus	Otu_10	1500.6584880847258	-0.03062180961910018	0.30173419587654143	0.6140075012465809	0.8646228078778384	high_vs_low	CD4after_48	no
Olsenella_uli	Otu_73	0.6097557404870034	-0.5058097299370894	2.6262210295907704	0.6125655716550658	0.8646228078778384	high_vs_low	CD4after_48	no
Bacteroides_faecis_CAG_32	Otu_95	20.04053926090919	-0.5057537537855004	2.6187491527783417	0.6111514304667041	0.8646228078778384	high_vs_low	CD4after_48	no
Coprobacter_secundus	Otu_116	10.357744242979237	0.5118333639968291	2.6234445641074178	0.6071647267333584	0.8646228078778384	high_vs_low	CD4after_48	no
Alistipes_onderdonkii	Otu_148	8.728873219585768	-0.5327781681609681	2.656467552319154	0.5969518467583121	0.8646228078778384	high_vs_low	CD4after_48	no
Lactobacillus_gasseri	Otu_203	2646.614955461186	0.26141689733641926	1.5322107322068528	0.6009858421571364	0.8646228078778384	high_vs_low	CD4after_48	no
Streptococcus_cristatus	Otu_249	3.204190512663618	-0.5153033187077959	2.6368003096376493	0.6070076548746077	0.8646228078778384	high_vs_low	CD4after_48	no
Streptococcus_parasanguinis	Otu_262	11705.356820554112	0.03418832402100531	0.32588257191317227	0.6092235952314942	0.8646228078778384	high_vs_low	CD4after_48	no
Streptococcus_vestibularis	Otu_275	111.07336929837231	-0.28963813028264956	1.7288141812478515	0.6230872836141543	0.870304100594669	high_vs_low	CD4after_48	no
Ruminococcus_gnavus	Otu_345	26549.087046839573	0.07780844399396207	0.6280647521000458	0.6222105510157792	0.870304100594669	high_vs_low	CD4after_48	no
Lactobacillus_vaginalis	Otu_227	226.6617478293402	0.33764098284116567	1.9863295099372091	0.632760263559862	0.8767160278239051	high_vs_low	CD4after_48	no
Agathobaculum_butyriciproducens	Otu_403	48827.46069369884	-0.015851297879590987	0.18433888621250624	0.630661464782885	0.8767160278239051	high_vs_low	CD4after_48	no
Prevotella_copri	Otu_130	2514078.627430303	-0.03318436897531732	0.3431963312288162	0.6481820242832459	0.8885348785007556	high_vs_low	CD4after_48	no
Lactobacillus_ruminis	Otu_221	67758.81802774602	0.15149111807785476	1.1018791337866263	0.6487674495385876	0.8885348785007556	high_vs_low	CD4after_48	no
Lactobacillus_ultunensis	Otu_226	0.47442548028172193	-0.44620401563618306	2.5617336212820243	0.6490167808179432	0.8885348785007556	high_vs_low	CD4after_48	no
Phascolarctobacterium_succinatutens	Otu_465	121397.08367277181	-0.04922434500191702	0.46997109834877365	0.6534601236324932	0.8910819867715816	high_vs_low	CD4after_48	no
Anaerotignum_lactatifermentans	Otu_335	19.365663169274846	0.4173730336712775	2.521517850980655	0.6658346102201212	0.9043816556139442	high_vs_low	CD4after_48	no
Bifidobacterium_bifidum	Otu_32	3695.9933775308573	-0.32375542811534713	2.0918039882423427	0.6722640330730906	0.9095336918047696	high_vs_low	CD4after_48	no
Clostridium_sp_CAG_58	Otu_296	9879.962340380689	-0.08377734149249515	0.7390849638760194	0.674930220361002	0.9095739297833817	high_vs_low	CD4after_48	no
Actinomyces_sp_oral_taxon_414	Otu_20	24.067129382395045	0.39994833027259863	2.5049654542929742	0.6776113317489803	0.9096338889237283	high_vs_low	CD4after_48	no
Collinsella_aerofaciens	Otu_74	753342.7216521584	-0.015405924964739947	0.2063260490388684	0.6903736877888063	0.9188032255734234	high_vs_low	CD4after_48	no
Coprococcus_comes	Otu_350	182931.04887172597	-0.013620515888988573	0.1877365787195749	0.6924314163741742	0.9188032255734234	high_vs_low	CD4after_48	no
Firmicutes_bacterium_CAG_791	Otu_456	30491.339703460213	-0.08495262503481212	0.7727691348987191	0.6899613696509409	0.9188032255734234	high_vs_low	CD4after_48	no
Dorea_formicigenerans	Otu_352	143820.3943843331	-0.013239148622621473	0.18532506424035414	0.6964390930120316	0.9205804103032601	high_vs_low	CD4after_48	no
Bacteroides_xylanisolvens	Otu_113	9247.674534768896	-0.04230584009497049	0.4671698929348166	0.7030221867521216	0.925735322249931	high_vs_low	CD4after_48	no
Flavonifractor_plautii	Otu_410	35996.85809513191	0.012666027061167371	0.18564460204951536	0.710795933759869	0.9324129169093339	high_vs_low	CD4after_48	no
Bifidobacterium_longum	Otu_38	146632.68657751265	0.030270021027128804	0.37923579837616356	0.7223478207293319	0.9395134255458517	high_vs_low	CD4after_48	no
Bacteroides_stercoris	Otu_109	11161.864077038037	0.08954033030003392	0.8889640778775466	0.7298249218732993	0.9395134255458517	high_vs_low	CD4after_48	no
Streptococcus_gordonii	Otu_252	409.74143897710815	-0.10598397932723175	0.999237944462944	0.7250605020526772	0.9395134255458517	high_vs_low	CD4after_48	no
Clostridium_disporicum	Otu_284	617.2885243005313	0.18018410130319068	1.5207053270246398	0.7283942876378807	0.9395134255458517	high_vs_low	CD4after_48	no
Ruminococcus_bromii	Otu_423	198940.37078648133	-0.03192596693504873	0.3942732161134233	0.7215428615461801	0.9395134255458517	high_vs_low	CD4after_48	no
Bilophila_wadsworthia	Otu_521	8420.044481104253	-0.028815560810309164	0.38135570766992694	0.7384072161431628	0.9470278422653947	high_vs_low	CD4after_48	no
Bacteroides_intestinalis	Otu_99	3933.364915640202	0.20823468251625774	1.7865335485221017	0.7451337728585194	0.9480810889525965	high_vs_low	CD4after_48	no
Sellimonas_intestinalis	Otu_388	699.7589642296184	-0.12325631569238438	1.1953857339053304	0.7474726266524819	0.9480810889525965	high_vs_low	CD4after_48	no
Clostridium_methylpentosum	Otu_418	0.657068103224677	0.305472371047114	2.422151752886512	0.7452625039462888	0.9480810889525965	high_vs_low	CD4after_48	no
Streptococcus_infantis	Otu_254	101.30557739575185	-0.1108197796798979	1.126507635901329	0.7551514383848446	0.9508293658495305	high_vs_low	CD4after_48	no
Lachnoclostridium_sp_An138	Otu_373	30.923449300627855	0.23986572473687404	2.0486193818787144	0.7534370954038632	0.9508293658495305	high_vs_low	CD4after_48	no
Lactobacillus_paragasseri	Otu_213	4215.087888259914	0.10881235412129374	1.1661928077380284	0.7706665741453095	0.9668362475641156	high_vs_low	CD4after_48	no
Anaerostipes_hadrus	Otu_334	133042.46031464502	0.00896075841806225	0.17024317919868656	0.774363881030851	0.9679548512885637	high_vs_low	CD4after_48	no
Actinomyces_sp_HMSC035G02	Otu_13	252.5192995701957	0.03523056321545372	0.5902588848206659	0.8214742956435737	0.9760657954455413	high_vs_low	CD4after_48	no
Actinomyces_sp_oral_taxon_448	Otu_21	200.2237522397534	0.10493091623332834	1.2117983193917916	0.7901252253828464	0.9760657954455413	high_vs_low	CD4after_48	no
Bifidobacterium_catenulatum	Otu_34	3849.02030825601	-0.09077181115131534	1.281554733021709	0.8319589882357266	0.9760657954455413	high_vs_low	CD4after_48	no
Bifidobacterium_dentium	Otu_35	138.45973424521083	-0.13278434595747976	1.731793780241048	0.8326902945221899	0.9760657954455413	high_vs_low	CD4after_48	no
Atopobium_parvulum	Otu_68	0.09834917313706008	0.21389891351038037	2.3571316818907317	0.8167945029557268	0.9760657954455413	high_vs_low	CD4after_48	no
Prevotella_sp_885	Otu_135	118755.08258720941	0.035781941820859926	0.5646229348628234	0.8074814715908796	0.9760657954455413	high_vs_low	CD4after_48	no
Prevotella_sp_AM42_24	Otu_136	88015.31760791325	0.025926269576380483	0.45242266261441333	0.8139682334419323	0.9760657954455413	high_vs_low	CD4after_48	no
Lactobacillus_sakei	Otu_223	166.1338100525842	0.12130656144299086	1.467420333507486	0.8107735356363075	0.9760657954455413	high_vs_low	CD4after_48	no
Clostridium_sp_CAG_299	Otu_292	296.54575707977955	0.13399192218113154	1.6264659673507051	0.8168462433086066	0.9760657954455413	high_vs_low	CD4after_48	no
Eubacterium_sulci	Otu_306	0.11874550090112414	-0.22489240221351775	2.36706414985628	0.8082373169213245	0.9760657954455413	high_vs_low	CD4after_48	no
Blautia_coccoides	Otu_336	41.448290042211546	0.19202559048305715	2.3306619275020264	0.8334368038870452	0.9760657954455413	high_vs_low	CD4after_48	no
Blautia_wexlerae	Otu_344	111369.36383740192	0.0056953276087216695	0.14787935851669512	0.8309036082845737	0.9760657954455413	high_vs_low	CD4after_48	no
Ruminococcus_torques	Otu_346	327020.5139545834	0.012727488646661286	0.2463502012511163	0.7990057898386647	0.9760657954455413	high_vs_low	CD4after_48	no
Butyrivibrio_crossotus	Otu_347	1539.2604906238876	-0.19684837401388294	2.3372886121105103	0.8298047439960526	0.9760657954455413	high_vs_low	CD4after_48	no
Roseburia_hominis	Otu_381	43336.242677579125	-0.014803716317506266	0.28947232994473643	0.8102516266800234	0.9760657954455413	high_vs_low	CD4after_48	no
Intestinibacter_bartlettii	Otu_396	10688.650061529346	-0.026127056981525346	0.42687655421945536	0.7972661633252242	0.9760657954455413	high_vs_low	CD4after_48	no
Peptostreptococcus_stomatis	Otu_400	0.12690317159996503	-0.23254223968815077	2.3721913164056008	0.8021367540927931	0.9760657954455413	high_vs_low	CD4after_48	no
Gemmiger_formicilis	Otu_413	37468.23978577104	0.0064979647048648	0.15968781040156468	0.824016584929712	0.9760657954455413	high_vs_low	CD4after_48	no
Sutterella_parvirubra	Otu_517	166.8266297714164	0.06309892464965444	0.9785938331570496	0.8346069845114049	0.9760657954455413	high_vs_low	CD4after_48	no
Rothia_mucilaginosa	Otu_62	1261.9812992901543	-0.04022907653332269	0.7105195565125525	0.8403002424771349	0.977335889532284	high_vs_low	CD4after_48	no
Olsenella_scatoligenes	Otu_72	1291.4294927349388	0.017323687964842172	0.37404331013336	0.8413587222930098	0.977335889532284	high_vs_low	CD4after_48	no
Bacteroides_massiliensis	Otu_100	2265.640681228229	0.10036470567799627	1.5605763091155727	0.8559621777615409	0.9774865424392857	high_vs_low	CD4after_48	no
Bacteroides_ovatus	Otu_102	24802.59778579715	-0.01713865113265843	0.415631847261081	0.8635333251156037	0.9774865424392857	high_vs_low	CD4after_48	no
Prevotella_sp_CAG_520	Otu_140	165853.5967090069	0.020482949805112966	0.45527685305759297	0.8550159779096145	0.9774865424392857	high_vs_low	CD4after_48	no
Leuconostoc_carnosum	Otu_231	1.3645932994158922	-0.17278775774430288	2.3360620398564014	0.8507535644211501	0.9774865424392857	high_vs_low	CD4after_48	no
Leuconostoc_garlicum	Otu_233	0.06027372453879332	-0.16064022755167487	2.329869877778148	0.8608880219790571	0.9774865424392857	high_vs_low	CD4after_48	no
Streptococcus_thermophilus	Otu_274	28180.604500458994	-0.013978201318171728	0.3682893919891814	0.8698213580546686	0.9774865424392857	high_vs_low	CD4after_48	no
Mogibacterium_diversum	Otu_307	42.57432698678126	0.06698313064374777	1.1963351823030164	0.8649881784812435	0.9774865424392857	high_vs_low	CD4after_48	no
Lawsonibacter_asaccharolyticus	Otu_312	4099.032828108277	-0.013523789698486962	0.34091774000005653	0.8606253207368991	0.9774865424392857	high_vs_low	CD4after_48	no
Fusicatenibacter_saccharivorans	Otu_359	270716.92762358615	0.004853739119703925	0.15967195720157565	0.8690069463698747	0.9774865424392857	high_vs_low	CD4after_48	no
Solobacterium_moorei	Otu_446	2.6602753986156187	-0.17874342711454172	2.331254434940226	0.845149039355495	0.9774865424392857	high_vs_low	CD4after_48	no
Collinsella_stercoris	Otu_76	5777.69218688587	-0.004990694085196317	0.16754302169736177	0.8730544790743883	0.9779344002618959	high_vs_low	CD4after_48	no
Clostridium_innocuum	Otu_437	5607.799770155121	0.014023804101109134	0.3867397657453176	0.8775383888140024	0.9797758710059249	high_vs_low	CD4after_48	no
Roseburia_faecis	Otu_380	289539.819007402	-0.007106676136280895	0.23799398087310095	0.8838506925793601	0.9836402869028361	high_vs_low	CD4after_48	no
Gardnerella_vaginalis	Otu_44	23.443219627618372	-0.08842313716385783	2.2893751867296226	0.922003190891131	0.9898179236856407	high_vs_low	CD4after_48	no
Bacteroides_caccae	Otu_86	24085.563639918135	-0.009920626690823036	0.5285158228028912	0.9426088457530676	0.9898179236856407	high_vs_low	CD4after_48	no
Bacteroides_faecis	Otu_94	1135.8428122730636	-0.02953007044550535	1.8863061337453768	0.9668656240059738	0.9898179236856407	high_vs_low	CD4after_48	no
Bacteroides_plebeius	Otu_103	968.8522321254685	-0.08060341729848267	2.089745216883569	0.920339506869504	0.9898179236856407	high_vs_low	CD4after_48	no
Bacteroides_vulgatus	Otu_112	183935.8803757938	-0.0061801289868262605	0.25392114073848426	0.9072116743389611	0.9898179236856407	high_vs_low	CD4after_48	no
Parabacteroides_goldsteinii	Otu_154	821.6958352297349	0.037629775937514785	1.333363753493422	0.9343317257821148	0.9898179236856407	high_vs_low	CD4after_48	no
Lactobacillus_crispatus	Otu_197	458.04872705566123	-0.08120288115930636	2.0673557049770888	0.9186527037314123	0.9898179236856407	high_vs_low	CD4after_48	no
Lactobacillus_fermentum	Otu_202	540.2736096698692	0.07424264801245302	1.6955401682678648	0.9044587962193453	0.9898179236856407	high_vs_low	CD4after_48	no
Lactobacillus_oris	Otu_210	643.2784392444777	-0.04062573294553315	1.8194364588267453	0.9522789833629238	0.9898179236856407	high_vs_low	CD4after_48	no
Lactobacillus_salivarius	Otu_224	1042.2385558243104	-0.025296876827356745	1.2630270364832896	0.9527130855060979	0.9898179236856407	high_vs_low	CD4after_48	no
Streptococcus_milleri	Otu_258	0.7222692563959613	-0.047683567843118405	2.292983651900823	0.9580677744967111	0.9898179236856407	high_vs_low	CD4after_48	no
Clostridium_paraputrificum	Otu_286	2.6022200321870375	-0.04767252531908637	2.2929818620905955	0.958077453347402	0.9898179236856407	high_vs_low	CD4after_48	no
Anaerofustis_stercorihominis	Otu_314	1.2068441788110575	-0.04767929923977726	2.2929829599841742	0.9580715159552737	0.9898179236856407	high_vs_low	CD4after_48	no
Eubacteriaceae_bacterium_CHKCI005	Otu_315	0.797957071388692	-0.04768292024715292	2.2929835476011875	0.9580683421339093	0.9898179236856407	high_vs_low	CD4after_48	no
Blautia_sp_N6H1_15	Otu_343	0.4032669688676802	-0.04768773247587429	2.2929843270211485	0.9580641241721543	0.9898179236856407	high_vs_low	CD4after_48	no
Coprococcus_eutactus	Otu_351	36335.47013360586	0.013531206519464557	0.9716796073633928	0.9645536879165494	0.9898179236856407	high_vs_low	CD4after_48	no
Clostridium_bolteae	Otu_363	4824.4435864876505	-0.009236172072408648	0.5066969638450365	0.943552559506413	0.9898179236856407	high_vs_low	CD4after_48	no
Eubacterium_rectale	Otu_376	836209.3137613198	-0.0021573789375965258	0.2310339265351685	0.9635451318759815	0.9898179236856407	high_vs_low	CD4after_48	no
Ruthenibacterium_lactatiformans	Otu_432	19994.16321840697	-0.002590699717719816	0.17827415235082722	0.9392075799976212	0.9898179236856407	high_vs_low	CD4after_48	no
Clostridium_spiroforme	Otu_438	361.5488212695426	0.03164750587059971	1.0089448294888186	0.9208820247683258	0.9898179236856407	high_vs_low	CD4after_48	no
Holdemanella_biformis	Otu_443	82884.78893318748	-0.007807749742706418	0.2831077160210205	0.8980251201186843	0.9898179236856407	high_vs_low	CD4after_48	no
Firmicutes_bacterium_CAG_94	Otu_458	409.1825086802942	-0.013819240166544493	0.9738391698829371	0.9639022681588595	0.9898179236856407	high_vs_low	CD4after_48	no
Megamonas_hypermegale	Otu_468	7.856421338585865	0.051246821832748285	2.2813079811845727	0.9546446269239323	0.9898179236856407	high_vs_low	CD4after_48	no
Megasphaera_elsdenii	Otu_479	20443.240679350536	-0.006625314086487595	0.5271559352694156	0.9615727419596094	0.9898179236856407	high_vs_low	CD4after_48	no
Veillonella_rogosae	Otu_489	6.020665413818074	-0.04766514855634636	2.292980666659115	0.9580839191443425	0.9898179236856407	high_vs_low	CD4after_48	no
Peptoniphilus_harei	Otu_501	0.6667243726508152	-0.04768432069843485	2.2929837746163657	0.9580671146298047	0.9898179236856407	high_vs_low	CD4after_48	no
Citrobacter_youngae	Otu_545	1.034376595439499	-0.04768062601962943	2.292983175041431	0.9580703530237669	0.9898179236856407	high_vs_low	CD4after_48	no
Rothia_dentocariosa	Otu_61	50.71743104146413	0.01896465955638178	1.4726867709447775	0.9708857996249723	0.9909929019840694	high_vs_low	CD4after_48	no
Streptococcus_salivarius	Otu_264	25572.707308109584	-0.001221865607440156	0.24811452338975962	0.9811627507306526	0.998204241804176	high_vs_low	CD4after_48	no
Firmicutes_bacterium_CAG_83	Otu_457	29638.78186975962	0.0010426740476143902	0.2458719310123969	0.9837375136620865	0.998204241804176	high_vs_low	CD4after_48	no
Parabacteroides_gordonii	Otu_155	0.6143307665689018	0	2.2893187693398076	1	1	high_vs_low	CD4after_48	no
Pediococcus_pentosaceus	Otu_230	42.04696536154616	0	2.290957396782173	1	1	high_vs_low	CD4after_48	no
Allisonella_histaminiformans	Otu_472	816.8351444472013	-5.61649166520359e-4	0.4135864467705237	0.9955337357366945	1	high_vs_low	CD4after_48	no
